gene_name_1	gene_name_2	snp_gene_1	snp_gene_2	weight
VPS37C	ERGIC3	rs174533	rs6058093	2.963696993314168
FGD2	MYO1G	rs9470361	rs12672022	2.7221152074394643
RPS5	EIF3H	rs73068325	rs117079142	2.54502969413898
SDHA	LPCAT1	rs78368589	rs2735940	1.2124080008409286
RAB20	EPB41L1	rs8000189	rs6058093	2.5262374949425617
DSN1	MRGBP	rs6058093	rs1741640	2.1224501423565223
POLR3A	PRMT7	rs1250567	rs9924886	2.400962640361819
PGR	BFSP2	rs55864876	rs10049390	0.5656971716406218
YAP1	MAGI1	rs2186607	rs6781752	2.2141892091902484
TMBIM1	SLIT1	rs3731861	rs10786560	1.664475658538724
POLM	CEBPG	rs12672022	rs28840750	1.902463573368949
PIM1	CEBPB	rs9470361	rs6066825	2.7106594201004133
NCKAP5L	MBD6	rs12372718	rs4759277	0.7199782184517005
SCNN1A	ERBB3	rs2250430	rs4759277	0.8822102013727433
FBXW8	SMARCD1	rs55990915	rs12372718	1.851951839002321
TAF6L	CMTR1	rs174533	rs9470361	1.3015484371253372
RNF114	GMEB2	rs6066825	rs1741640	1.7872170077772143
DCC	EPHB1	rs11874392	rs10049390	2.8105052059160727
CEP63	SPICE1	rs10049390	rs13086367	4.353687800119917
CTDSP1	SLC2A4RG	rs3731861	rs1741640	1.9961054976473354
PROCR	CYP2S1	rs6058093	rs1963413	1.0618114911402374
SLC22A8	ERMN	rs174533	rs448513	0.9569602353247765
UCKL1	PCIF1	rs1741640	rs6031311	1.5462070282570208
BOC	MDGA1	rs13086367	rs9470361	0.6491648762583766
ING4	RAD51AP1	rs2250430	rs3217874	2.7208676081068095
CLSTN3	TGFB1	rs2250430	rs1963413	2.819696177584968
NCKAP5L	SERPINH1	rs12372718	rs61389091	2.6961202082537095
IL18	CYP2S1	rs3087967	rs1963413	1.3428891835555494
C10orf71	MYH2	rs10821907	rs1078643	2.245264862719494
C9	SERPINF2	rs7708610	rs73975586	1.3559442007383156
TRIP13	ZWILCH	rs78368589	rs12594720	0.4949850251855441
BMP2	AGAP2	rs28488	rs4759277	2.4112733443611
ORMDL2	ZDHHC16	rs4759277	rs10786560	0.7284374891291701
CD300A	BIN2	rs983318	rs12372718	0.8782607892966066
ZC3H12A	CDKN1A	rs4360494	rs9470361	3.085290618358372
ARFRP1	NDUFS6	rs1741640	rs2735940	0.7199782184517005
GMEB2	ADNP	rs1741640	rs6066825	1.7096639868411945
CD5	PTGER4	rs174533	rs12514517	1.5203953488905648
PSMA3	DDHD1	rs8020436	rs35107139	2.0649126480533995
FHL3	SNAI1	rs4360494	rs6066825	1.7354709976721447
TNXB	HLA-DRB5	rs2516420	rs9271695	0.5099845714032879
YWHAB	ACTR10	rs6031311	rs17094983	1.314148430358762
WWOX	CXXC4	rs9930005	rs1391441	1.8618359539788223
INHBC	ITIH2	rs4759277	rs12217641	0.5399836638387754
CEBPB	DPM1	rs6066825	rs6067417	0.40498774787908154
GXYLT1	SLC12A4	rs11610543	rs9924886	0.5849823024920067
PLBD2	PIGT	rs1427760	rs6031311	4.727163310483297
CTSV	PLD3	rs34405347	rs1963413	1.1672352764640543
KIF19	CHRNA4	rs983318	rs1741640	0.24599255797099767
EIF1B	PTGES3	rs35470271	rs4759277	2.045639936003359
CTDSP1	KCTD2	rs3731861	rs983318	2.156207483808942
MCM8	SMC3	rs189583	rs12246635	2.4345973248500683
CD6	BIN2	rs174533	rs12372718	1.7995923853617017
NEMP1	CERS5	rs4759277	rs12372718	0.7199782184517005
ARHGAP20	C1R	rs3087967	rs2250430	1.8643050446988227
HAO1	C9	rs11087784	rs7708610	0.762925518027295
NACA	PDCD5	rs4759277	rs28840750	0.40498774787908154
ING4	INPP5K	rs2250430	rs73975586	2.334258692914431
DPEP2	CD4	rs9924886	rs2250430	0.5279840268645803
NUP85	TOPBP1	rs983318	rs10049390	1.2990966422502142
ENO2	SPAG4	rs2250430	rs6058093	0.5399836638387754
BRCA2	RAD51AP1	rs377429877	rs3217874	3.0967192732208
MBD6	PLBD2	rs4759277	rs1427760	1.6850559486269758
SERPINH1	AXL	rs61389091	rs1963413	1.966681989542467
TESC	KCNH3	rs55990915	rs12372718	1.5925860024373906
ZNF507	PTCH1	rs28840750	rs34405347	2.0499262140444787
TRIP13	DSN1	rs78368589	rs6058093	2.9977511552907945
ARPC2	CYTIP	rs3731861	rs448513	0.9016178836921898
HAUS8	CDCA8	rs34797592	rs4360494	3.6040058646769566
KCNN2	DEF6	rs755229494	rs16878812	0.18899428234357138
SLC35C2	GMEB2	rs6031311	rs1741640	0.5399836638387754
RNF114	NDRG3	rs6066825	rs6058093	0.5399836638387754
GOLGA7B	ZFYVE27	rs11190164	rs10786560	2.2846720370818727
GID8	ERGIC3	rs1741640	rs6058093	0.47998547896780036
MXI1	FERMT2	rs12246635	rs35107139	1.1694271498171407
RBM39	PCIF1	rs6058093	rs6031311	3.026862823526499
NCAPD2	FAAP24	rs2250430	rs28840750	0.7199782184517005
SDS	SNAI1	rs1427760	rs6066825	0.47248570585892846
MAP3K10	WIZ	rs1963413	rs34797592	2.210302601983627
RASAL3	CD4	rs34797592	rs2250430	2.982121199583409
GANAB	SLC39A7	rs174533	rs9271695	0.7199782184517005
GEMIN4	PRMT7	rs4968127	rs9924886	1.8880714087806902
ABR	MYO1C	rs4968127	rs73975586	1.9534910642741496
FEM1B	DENND4A	rs745213	rs12594720	2.109178966798467
PRIM1	SF3A3	rs4759277	rs4360494	3.0303182754378546
BAK1	BRD4	rs9271695	rs34797592	2.233371736125288
SLC39A7	CMTR1	rs9271695	rs9470361	0.5999818487097505
CYTIP	AHRR	rs448513	rs78368589	0.8114560953229708
FDX1	MAPK4	rs3087967	rs11874392	0.4429811582888576
BAZ2A	PTCH1	rs4759277	rs34405347	2.018605980570505
CD300E	CD5	rs983318	rs174533	2.3381727113757576
RAMP3	ADCY1	rs12672022	rs80077929	3.456802177944051
MRGBP	ZNFX1	rs1741640	rs6066825	4.308833916575782
NEU3	SMC3	rs7946853	rs12246635	0.696505379904131
ZNF619	GAB1	rs35470271	rs11727676	0.8911383246269245
CYTIP	NCF2	rs448513	rs6678517	0.6611864480409391
SAMHD1	CMTR1	rs6058093	rs9470361	1.5925702475117014
COL4A1	AEBP1	rs8000189	rs12672022	0.19285130851384835
MLF2	SERTAD3	rs2250430	rs1963413	2.8417975736015517
MCM8	INCENP	rs189583	rs174533	2.35600314406447
NEMP1	BORA	rs4759277	rs78341008	0.4319869310710203
MAP2K5	FEN1	rs745213	rs174533	1.4303901174537343
NCAPD2	CS	rs2250430	rs4759277	0.5399836638387754
CHMP2A	PSMC4	rs73068325	rs1963413	1.8410048574473428
ACRBP	CD300LF	rs2250430	rs983318	0.2699918319193877
MYO9B	HNRNPUL1	rs34797592	rs1963413	0.5399836638387754
SAMHD1	ETV7	rs6058093	rs9470361	1.7628360511327692
CD27	CPNE5	rs2250430	rs9470361	2.7554511112851086
TF	IGFBP1	rs10049390	rs80077929	1.7523370963434455
PRPF6	DLGAP4	rs1741640	rs6058093	0.6182522631032158
FOXL1	CLDN11	rs62042090	rs9876206	0.4499863865323128
MROH2B	OR10H4	rs12514517	rs34797592	2.5879869583143478
DDX39B	RNF5	rs2516420	rs9271695	1.8545995446496262
PTPN6	SHKBP1	rs2250430	rs1963413	2.6049609691221645
TBRG4	GEMIN4	rs12672022	rs4968127	2.5106609346553803
STAU1	BRPF3	rs6066825	rs9470361	1.1774058316599507
ETV7	ZNFX1	rs9470361	rs6066825	3.5843078898766603
TBRG4	NOP2	rs12672022	rs2250430	2.5264763713323575
GNG3	HIPK4	rs174533	rs1963413	0.5399836638387754
NEU3	RNF169	rs7946853	rs7121958	1.2556194514730763
RAB11A	CLN6	rs12594720	rs745213	2.1840566624890623
ROMO1	ZGPAT	rs6058093	rs1741640	1.1903339075164836
VWF	SLCO2A1	rs10849433	rs10049390	1.371140989456102
ACOT11	MYL2	rs12144319	rs597808	1.0087582088179379
BOC	BMP4	rs13086367	rs7160450	3.2489976278314834
NEUROG1	RSPO1	rs4976270	rs4360494	1.60793053488868
SAMHD1	KLF4	rs6058093	rs10980628	2.235399853543839
STK4	GID8	rs6031311	rs1741640	2.835638268052137
PAN2	COPS7A	rs4759277	rs2250430	2.00128552507139
AQP6	SLC6A18	rs12372718	rs78368589	2.0255185320950804
ZC3H12A	BIRC3	rs4360494	rs2186607	3.6031085352365304
IGFBP2	PLCB4	rs3731861	rs556532366	1.1773299992471347
SLC39A5	NPC1L1	rs4759277	rs12672022	0.7446081432985494
DDX27	CEP250	rs6066825	rs6058093	2.157598898505994
RFC3	CDKN3	rs377429877	rs7160450	2.8565800504738483
PRMT8	GNG3	rs35808169	rs174533	1.4629354221333601
CYP4F8	SEMG1	rs34797592	rs6031311	0.9155569744883721
MBD6	SMARCD1	rs4759277	rs12372718	0.5759825747613604
RILP	RAB3IL1	rs73975586	rs174533	2.6670286868159625
FAIM2	CHRM1	rs12372718	rs174533	1.1843098237034
PIGT	ZNFX1	rs6031311	rs6066825	0.7199782184517005
DHX9	TMEM223	rs6678517	rs174533	0.8260672324398937
ZFP64	YWHAB	rs6091189	rs6031311	2.1321679901642376
TIPIN	GINS2	rs12594720	rs12447408	3.769746157321192
ERP29	PLBD2	rs597808	rs1427760	0.4949850251855441
C6orf89	ANKS1A	rs9470361	rs16878812	1.1445720070195473
FOXF1	HLX	rs62042090	rs17011141	1.3869068129135442
FANCE	PRX	rs16878812	rs1963413	0.47998547896780036
PGAM1	PPIA	rs10786560	rs12672022	2.33515068480883
RAB3IL1	BLVRB	rs174533	rs1963413	0.7199782184517005
TSPAN31	TOPBP1	rs4759277	rs10049390	0.7212943069537519
PI3	ZC3H12A	rs6031311	rs4360494	2.1771770557389587
KCNQ2	JPH3	rs1741640	rs62042090	1.4651101341243637
KIN	SRP19	rs12217641	rs755229494	0.5999818487097505
GALNT5	NTF3	rs448513	rs10849433	0.24665920446956408
RNF41	SLC11A2	rs4759277	rs12372718	0.7152220032118307
SERTAD1	SKIL	rs1963413	rs9876206	2.2758869988357713
TOPBP1	ZDHHC23	rs10049390	rs72942485	1.8565430648559706
MAP2K5	RPL4	rs745213	rs12594720	1.781599949633489
TCEA2	ZNF274	rs1741640	rs73068325	2.504243279291427
MYO1A	MOGAT2	rs4759277	rs61389091	0.4499863865323128
DACT1	ITGA11	rs8020436	rs745213	0.691973147024342
CD27	BIN2	rs2250430	rs12372718	1.8183271082692474
SF3A3	PA2G4	rs4360494	rs4759277	0.4499863865323128
PSMC4	RRP12	rs1963413	rs10786560	1.482432673018464
TCF19	HSPA1A	rs116353863	rs2516420	1.6285295715188857
CHD1	DDX46	rs145364999	rs4976270	1.411852864897841
CDK2	RFC3	rs4759277	rs377429877	3.4237402322535426
DDX39B	BRD2	rs2516420	rs9271695	2.332541446944176
KCNQ2	EPHA10	rs1741640	rs4360494	1.6926195940368838
PRPF8	USP24	rs73975586	rs12144319	2.1177792973467615
RAB37	AGAP2	rs983318	rs4759277	2.41764566046129
RBL1	CDK2	rs6058093	rs4759277	2.4992724418673493
BIRC3	SDC4	rs2186607	rs6031311	1.61511319255384
DPY19L3	ITPKC	rs28840750	rs1963413	2.2547797671341905
NUP85	CEP72	rs983318	rs78368589	1.7794297308529072
TMEM138	SLC11A2	rs174533	rs12372718	0.49089423985343217
CS	RACGAP1	rs4759277	rs12372718	0.34614337425562525
SLA2	AIF1	rs6058093	rs2516420	2.7618159135700626
ZFP64	EXOSC5	rs6091189	rs1963413	2.400662465951062
STAC3	MYL2	rs4759277	rs597808	1.998752217120206
TBX3	HLX	rs7300312	rs17011141	1.4114196523306017
RAB5B	ATF1	rs4759277	rs12372718	0.6311325185845328
MCRS1	B9D2	rs12372718	rs1963413	2.165346424236481
BSCL2	PLD3	rs174533	rs1963413	1.9284965281518391
CHMP2A	HNRNPUL1	rs73068325	rs1963413	0.919868033997084
USF3	RNF169	rs72942485	rs7121958	1.609512826443226
DUSP5	STK4	rs12246635	rs6031311	3.6635448353187767
CEP72	INCENP	rs78368589	rs174533	2.7326594273283096
DDX39B	HLA-DQB1	rs2516420	rs9271695	1.0494426741709324
UBE2C	ARHGAP11A	rs6031311	rs17816465	0.752056887390478
KCNB1	CUX2	rs6066825	rs597808	1.7571939825143654
SPATA2	CTSA	rs6066825	rs6031311	1.359302857027266
CYP2S1	BMP4	rs1963413	rs7160450	1.1866270250091673
SLCO2B1	MYO1A	rs61389091	rs4759277	2.174509282946317
FER1L4	GAPDH	rs6058093	rs2250430	1.383185959456397
SPICE1	PIBF1	rs13086367	rs1924816	3.3031918137449656
CNIH1	SMNDC1	rs7160450	rs12246635	0.629980941145238
ESYT1	ERP29	rs4759277	rs597808	0.4949850251855441
NCAPD2	HAUS8	rs2250430	rs34797592	3.501284820325563
SPATA2	AAR2	rs6066825	rs6058093	1.411852864897841
DUSP5	CDKN1A	rs12246635	rs9470361	3.077423018909517
NXN	PRICKLE1	rs4968127	rs11610543	3.9901352752989787
AMOTL2	YAP1	rs10049390	rs2186607	1.9762191676202325
ALDH2	RBMS2	rs597808	rs4759277	1.5809584394817227
GANAB	PIGT	rs174533	rs6031311	2.431246919505705
LIMA1	RBMS2	rs12372718	rs4759277	0.5999818487097505
IRX4	TBX3	rs2735940	rs7300312	2.5302149466788495
P4HA3	MMP10	rs7121958	rs2186607	1.0985121880118798
C10orf71	ANKRD2	rs10821907	rs10786560	0.9016178836921898
SPICE1	ULK4	rs13086367	rs35470271	2.1031754206600484
FEN1	CDCA8	rs174533	rs4360494	2.192040965077281
FBXO21	SMAD5	rs55990915	rs4976270	0.5759825747613604
CMTR1	AKAP8L	rs9470361	rs34797592	2.1050745595075697
STAU1	ACOT8	rs6066825	rs6031311	0.4613511349245906
POLR2G	PPIA	rs174533	rs12672022	2.567357789407791
CPSF7	PPP1CC	rs174533	rs597808	1.6139077935828796
PLBD2	PLA2G15	rs1427760	rs9924886	4.193967269338891
TAF3	ARID4A	rs12217641	rs8020436	3.108642984395825
EIF3H	ERGIC3	rs117079142	rs6058093	0.47998547896780036
MMP19	SLC11A1	rs4759277	rs3731861	0.5971772521407226
ZNF264	PHC3	rs73068325	rs9876206	3.2783107224270465
GAS7	NFATC2	rs1078643	rs6067417	0.49844645892810036
SPICE1	DSN1	rs13086367	rs6058093	3.9910026093165447
KCNA5	LAMP5	rs3217874	rs556532366	2.186745698607748
NUP85	POLD3	rs983318	rs7121958	1.4064443110746843
FEN1	ARHGAP11A	rs174533	rs17816465	0.41016773915634963
RGS16	IGFBP5	rs6678517	rs3731861	1.6701600602360092
MMS19	POLR3A	rs10786560	rs1250567	2.7643993252463153
OTOP2	SEMG1	rs983318	rs6031311	0.4581679571965367
VIL1	ITIH2	rs3731861	rs12217641	0.5485548331060576
PRIM1	TOPBP1	rs4759277	rs10049390	3.7629945825436177
HVCN1	POU6F1	rs597808	rs12372718	0.28400963336303975
RIMS4	ADCY1	rs6031311	rs80077929	2.331959140267641
PSMA3	ACTR10	rs8020436	rs17094983	2.2520723887341205
ARRB1	MYRF	rs61389091	rs174533	2.5835220076521486
FAIM2	NACAD	rs12372718	rs12672022	0.41141612482954315
FAM170B	IFNA6	rs10821907	rs1537372	0.6470627446866615
HSPB11	VPS29	rs12144319	rs597808	1.6765450223279768
BAZ2A	COX14	rs4759277	rs12372718	2.550700413303623
CD300A	IRF8	rs983318	rs12447408	2.532818087275249
GALNT5	GYPA	rs448513	rs11727676	0.5399836638387754
ZNF76	MTCH1	rs16878812	rs9470361	2.1886742081684063
TAF6L	ZC3H10	rs174533	rs4759277	2.4942694888275216
ATP2A2	MBD6	rs597808	rs4759277	0.5082199189070827
PGM2L1	MMP10	rs7121958	rs2186607	1.8088072560416921
NUDCD3	POLR3A	rs12672022	rs1250567	0.3299900167903628
SLC9A8	SERINC3	rs6066825	rs6031311	0.3299900167903628
EDC4	CTSA	rs9924886	rs6031311	2.3556479718236494
MAP1LC3B	DDIT3	rs62042090	rs4759277	2.055093266686876
AP5M1	KIAA0586	rs17094983	rs8020436	0.5999818487097505
SLC7A10	GPAM	rs28840750	rs11196170	0.3999878991398336
MAP6	IGFBP5	rs61389091	rs3731861	1.0686487037842847
DDX27	ACOT8	rs6066825	rs6031311	2.1577647058072698
SERPINF1	LRP1	rs73975586	rs4759277	2.6575862231500587
HLA-C	CDSN	rs116685461	rs116353863	0.29999092435487523
MMP1	SLC2A2	rs2186607	rs9876206	1.5683446840502264
YAP1	BOC	rs2186607	rs13086367	2.7529666803561126
PRPF40B	NFATC3	rs12372718	rs9924886	0.4499863865323128
BIN2	CD300C	rs12372718	rs983318	0.8394633644732141
RPS19	C12orf57	rs1963413	rs2250430	1.556152696387501
CHTF8	STX5	rs9924886	rs174533	1.9145653372308875
YAP1	COL4A2	rs2186607	rs8000189	2.5153625532323756
STYX	CNIH1	rs35107139	rs7160450	1.8893226665683747
MYO1C	VPS53	rs73975586	rs4968127	2.6639588544835595
ZC3H12A	SLC11A2	rs4360494	rs12372718	1.2444516215631953
GPBAR1	CEACAM4	rs3731861	rs1963413	0.5999818487097505
CEP63	SEC62	rs10049390	rs9876206	1.988524298445177
YWHAB	ERGIC3	rs6031311	rs6058093	1.6084840397375544
EXOC5	DDHD1	rs17094983	rs35107139	0.5399836638387754
ARFGAP1	MOCS3	rs1741640	rs6067417	0.45998608401080865
RPS5	C12orf57	rs73068325	rs2250430	0.6552475536281158
MYO1A	CEACAM6	rs4759277	rs1963413	1.002638378425559
TMBIM1	TNFRSF1A	rs3731861	rs2250430	2.2305931074410146
CD9	FOXF1	rs2250430	rs62042090	1.2838664616579167
CTDSP1	TET2	rs3731861	rs1391441	2.830259403245041
TOPBP1	RACGAP1	rs10049390	rs12372718	1.9908144212946361
CHD1	SRP19	rs145364999	rs755229494	0.35998910922585026
PSMA3	DPM1	rs8020436	rs6067417	1.915370407195876
YWHAE	TERF2	rs73975586	rs9924886	3.077892465737339
COL4A2	IGFBP3	rs8000189	rs80077929	1.3361918002345292
FANCE	GINS2	rs16878812	rs12447408	4.716479306246004
TMBIM1	ZNFX1	rs3731861	rs6066825	1.8002388424263418
EXOSC5	SLC39A7	rs1963413	rs9271695	1.2998291703396592
CEACAM6	SLPI	rs1963413	rs6031311	1.9740171191078646
SLIT1	CAMK2B	rs10786560	rs12672022	2.873547562618853
PA2G4	GAPDH	rs4759277	rs2250430	2.6302596990515754
ESYT1	CERS5	rs4759277	rs12372718	5.387150693681892
ELMO2	ERGIC3	rs6031311	rs6058093	2.9914525256683007
NOTCH4	HSPA1A	rs9271695	rs2516420	2.4944027097781216
CTDSP1	MBD6	rs3731861	rs4759277	2.2732378616542204
RSPO1	ADRA2A	rs4360494	rs11196170	3.40680207370615
TRIM28	PCIF1	rs73068325	rs6031311	3.1634303732855074
BRCA2	CDKN3	rs377429877	rs7160450	2.6958007988740738
C6	TF	rs12514517	rs10049390	2.224678601659967
RTN4RL1	HRK	rs73975586	rs55990915	2.0212930234046587
ORMDL2	SPCS2	rs4759277	rs7946853	1.8672092495199508
POLR3A	EXOSC1	rs1250567	rs10786560	2.903483022483617
HNF4A	NPC1L1	rs6031311	rs12672022	0.701763382319143
HSPA1B	TCF19	rs2516420	rs116353863	1.597955697309152
FERMT1	MARVELD1	rs189583	rs10786560	1.08064313471171
BEST1	SLC11A1	rs174533	rs3731861	1.5195953065385053
PRIM1	FEN1	rs4759277	rs174533	3.5369301245221556
SLC35C2	CEACAM4	rs6031311	rs1963413	2.4680537810209837
DDHD1	DENND4A	rs35107139	rs12594720	0.8114560953229708
ZNF544	CD40	rs73068325	rs6031311	2.567230180857998
PRPF6	NCOA5	rs1741640	rs6031311	2.5747238374262382
CD6	LAMC1	rs174533	rs6678517	1.6968903702130609
PHC3	NFAT5	rs9876206	rs9924886	1.9591290098386134
RAD23B	ZNF367	rs10980628	rs34405347	1.327016662335763
DDX27	DSN1	rs6066825	rs6058093	1.8680549887738516
CDKN2A	MORN4	rs1537372	rs10786560	1.7796780025220718
POU2AF1	CPNE5	rs3087967	rs9470361	1.97210250764297
PTPN6	CD300C	rs2250430	rs983318	2.1961152421193737
STYX	EXOC5	rs35107139	rs17094983	1.7137755022425891
SCNN1A	FKBP5	rs2250430	rs16878812	0.5399836638387754
STAT6	CD40	rs4759277	rs6031311	3.1538980124422964
EMC8	CYB5B	rs12447408	rs9924886	0.7199782184517005
BIRC2	PTS	rs2186607	rs3087967	0.6878237415895694
SFRP5	TMEM108	rs10786560	rs10049390	1.6605053784475603
CD300E	GPBAR1	rs983318	rs3731861	1.295801260959121
TCF19	HLA-DQB1	rs116353863	rs9271695	0.5536213619095087
AQP2	SLC22A8	rs12372718	rs174533	2.4563372576615956
ZNF384	SMARCD1	rs2250430	rs12372718	2.80730366683143
RPL10A	MMS19	rs16878812	rs10786560	2.3940987254714527
ACVR1	CD5	rs448513	rs174533	1.114505062257233
PSMA3	GNPNAT1	rs8020436	rs35107139	1.2405095614917225
PTGES3	USP24	rs4759277	rs12144319	1.6609388226663016
ANAPC13	SNAPC5	rs10049390	rs12594720	2.382956010369619
GDF5	SLC7A14	rs6058093	rs9876206	1.6227474190637041
SLC9A3R1	PRMT8	rs983318	rs35808169	1.5011089326275764
WFDC10B	GDF5	rs6031311	rs6058093	1.1871199093560603
RPS5	AKAP8L	rs73068325	rs34797592	2.3741113590566405
KCNK15	SPTBN4	rs6031311	rs1963413	2.7225164207178243
TNP1	SEMG2	rs3731861	rs6031311	4.087515831291199
MMP1	FAM83B	rs2186607	rs13204733	1.7956532363227722
MCC	ZNF304	rs755229494	rs73068325	2.4448299543057512
TIMELESS	LARP4	rs4759277	rs12372718	1.6540612322637296
RPL38	TIMM9	rs983318	rs8020436	2.2201480791074815
PRIM1	CEP72	rs4759277	rs78368589	2.790260165678963
PSMA3	NAA30	rs8020436	rs17094983	2.0499631938870744
SPCS2	YWHAB	rs7946853	rs6031311	1.5417913176676605
C1R	ZNF507	rs2250430	rs28840750	1.1383834137976567
AP5M1	PSMC6	rs17094983	rs35107139	1.506391399671601
OGDH	HACD3	rs12672022	rs12594720	1.708302022826401
MCRS1	ZNF335	rs12372718	rs6031311	3.0058264191085255
SEMG1	EPHB1	rs6031311	rs10049390	2.0296982921301994
LPCAT3	DENND4A	rs2250430	rs12594720	1.5927032115639161
BAK1	TAF11	rs9271695	rs16878812	2.0771459010559346
RPS5	CUTA	rs73068325	rs9271695	1.885880355297218
IL18	LAMC2	rs3087967	rs6678517	2.0082759961371757
PRMT7	CEBPG	rs9924886	rs28840750	1.964330411373577
SNRPA	PTMS	rs1963413	rs2250430	2.1177792973467615
ERP29	SRPRB	rs597808	rs10049390	2.087345615094323
GNPNAT1	TIMM9	rs35107139	rs8020436	0.5399836638387754
GMFB	ACTR10	rs7160450	rs17094983	0.4679858419936053
PRPF6	CEP250	rs1741640	rs6058093	1.5254873380622822
MMP3	HHIP	rs2186607	rs11727676	0.9640547780717921
DPM1	ZNFX1	rs6067417	rs6066825	0.7199782184517005
SLCO2B1	NPL	rs61389091	rs6678517	0.4319869310710203
PPIL1	TKFC	rs9470361	rs174533	1.2036113918764113
ZFP64	SALL4	rs6091189	rs6063514	2.5751049004933244
DRGX	NEUROG1	rs10821907	rs4976270	2.2370990090504286
CD27	IRF8	rs2250430	rs12447408	2.941256977058435
COX4I1	RPL37	rs12447408	rs12514517	1.1991881252292345
IGFBP5	IGFBP3	rs3731861	rs80077929	3.4129961392853208
LPAR5	LTBP4	rs2250430	rs1963413	1.6210743604407827
SCARF1	ARHGAP9	rs73975586	rs4759277	2.002459007661747
SLC3A2	ZFYVE27	rs174533	rs10786560	2.0368528169399185
SMNDC1	SMG7	rs12246635	rs6678517	3.4925454307224486
NCF2	CD4	rs6678517	rs2250430	1.984387603870048
KCNMA1	SLC17A9	rs704017	rs1741640	1.7570491385321942
SFRP5	MATN4	rs10786560	rs6031311	0.49844645892810036
COQ10B	RAB4B	rs11884596	rs1963413	0.5999818487097505
RNF114	TOMM34	rs6066825	rs6031311	0.7199782184517005
MTCH1	EMC8	rs9470361	rs12447408	2.522088308217026
TRIP13	ARHGAP11A	rs78368589	rs17816465	0.6762134127691423
BEND6	CD40	rs62404966	rs6031311	2.303459524596524
BIN2	ARHGAP9	rs12372718	rs4759277	1.4330013717884453
MTF1	BAZ2A	rs4360494	rs4759277	1.868194928569126
SAMHD1	LRP1	rs6058093	rs4759277	1.938216657596432
ZNF552	GATA3	rs73068325	rs12217641	2.4630938545809395
SMARCA5	DHX9	rs11727676	rs6678517	3.5597780903612493
TMBIM6	ERGIC3	rs12372718	rs6058093	0.39598802014843526
B4GALT5	SERINC3	rs6066825	rs6031311	1.104974626382835
RGS8	AGAP2	rs6678517	rs4759277	1.9352516126982688
ARFRP1	DPM1	rs1741640	rs6067417	0.7199782184517005
ARPC3	YWHAB	rs597808	rs6031311	2.719680987869024
IFFO1	PARP11	rs2250430	rs35808169	1.828630079730313
NCF2	RGS19	rs6678517	rs1741640	2.234704439881433
CSRNP2	PIP4K2C	rs12372718	rs4759277	2.65302636204874
MMP19	SDC4	rs4759277	rs6031311	1.259721411562213
RPL4	RPL37	rs12594720	rs12514517	2.522844521249271
SDHAF2	MRPS7	rs174533	rs983318	2.6053101283558844
PSMA3	ERO1A	rs8020436	rs35107139	2.6100668412656134
GALNT5	FERMT2	rs448513	rs35107139	0.29999092435487523
CEP63	CDKN2A	rs10049390	rs1537372	3.2822819882681515
CNIH1	TMEM59	rs7160450	rs12144319	0.6762134127691423
YAP1	COL4A1	rs2186607	rs8000189	1.5052223308130697
PRIM1	POLD3	rs4759277	rs7121958	4.315273066251519
PBX2	CDSN	rs9271695	rs116353863	1.491632825433057
AHRR	RGL1	rs78368589	rs6678517	2.3331548916284484
FADS2	DHCR24	rs174533	rs12144319	2.188377917097164
CHMP2A	NDC1	rs73068325	rs12144319	2.798408421555904
ZNF671	HVCN1	rs73068325	rs597808	0.608592071492228
ZCRB1	PDCD5	rs11610543	rs28840750	0.40498774787908154
OGFR	STAT2	rs1741640	rs4759277	1.8433822316288204
ANAPC13	ATG3	rs10049390	rs13086367	3.771163263835172
MOCS3	SERINC3	rs6067417	rs6031311	1.046146616096484
CEACAM3	MMP8	rs1963413	rs2186607	1.108424814238759
TMBIM1	HPS1	rs3731861	rs11190164	0.4199872940968253
ARHGAP20	MYRIP	rs3087967	rs35470271	2.8009592326495656
NACA	RPL10A	rs4759277	rs16878812	3.545386213775119
INHBE	CEBPG	rs4759277	rs28840750	2.27745087638788
PSMA3	SNRPC	rs8020436	rs16878812	1.482432673018464
LARP4	HSPD1	rs12372718	rs11884596	2.2811269476742555
SLC2A2	SERPINF2	rs9876206	rs73975586	1.8022271475407292
UBE2C	PMEL	rs6031311	rs4759277	1.8401838918105844
FGD2	SLC11A1	rs9470361	rs3731861	1.5095135525959296
IRS2	CHRNA4	rs8000189	rs1741640	2.0601839592602413
NUTF2	ZDHHC16	rs9924886	rs10786560	0.5039847529161904
EML3	SMARCD1	rs174533	rs12372718	2.6909186424253764
CYP4F3	B4GALT5	rs34797592	rs6066825	1.194471760391263
EDC4	SHKBP1	rs9924886	rs1963413	1.5816563800522014
YWHAB	GID8	rs6031311	rs1741640	1.5938830825881205
SMARCC2	YKT6	rs4759277	rs12672022	0.5399836638387754
MBD6	HNRNPUL1	rs4759277	rs1963413	2.1177792973467615
RBMS2	SMG7	rs4759277	rs6678517	2.8647723751736054
CDKN3	TIMM9	rs7160450	rs8020436	0.40498774787908154
ZBTB39	SLC11A2	rs4759277	rs12372718	0.43626932255720824
GMEB2	CHERP	rs1741640	rs34797592	1.7592910412163238
NDRG3	ZNFX1	rs6058093	rs6066825	1.5665006485629793
MMP3	FKBP5	rs2186607	rs16878812	1.0175874726114102
