gene_name_1	gene_name_2	snp_gene_1	snp_gene_2	weight
BUD31	EIF4EBP1	rs4727386	rs11467	1.810097603037209
NOL6	MIEF1	rs10122495	rs34584683	1.3053681773868762
MED1	THRA	rs3110641	rs11263763	4.229863922944596
RNASEL	ECM1	rs34295433	rs1811698	1.6193890443705543
HAPLN2	TCAP	rs80237341	rs11263763	1.5287548949302447
NUF2	BUB1B	rs6660538	rs11561564	2.8520250925226027
BOC	SLC27A1	rs2271494	rs10412482	1.2072808121215055
CPSF3	CTNNBL1	rs73913932	rs6141551	2.6431562690445785
RAB25	KLK4	rs184104770	rs76765083	1.2561590631907635
SNRPC	POLR2L	rs9469899	rs1881502	4.160120299479076
ATP2B4	OSBPL5	rs138638958	rs11043143	1.0877652415388772
CTNNBL1	ITCH	rs6141551	rs11480453	1.7933007943511032
PSMB5	RALY	rs1004030	rs11480453	2.217110788482729
BYSL	ABT1	rs4714485	rs35159226	4.099903418489041
PAK1	PAK6	rs56159348	rs11561564	3.135418680527658
PIGN	SLC39A11	rs35283980	rs148511027	0.7199782184517005
FCHO1	SH2D3C	rs10412482	rs12634	0.5399836638387754
PLK2	CXCL8	rs9292122	rs13142786	2.4769294095243595
ASB8	PIGH	rs80130819	rs2093202	3.0306529243610676
TEAD3	FOXP4	rs9469899	rs4714485	1.6974584233966044
MMAA	ELF2	rs72725734	rs77821238	0.4499863865323128
RMND5B	SQSTM1	rs61739424	rs2672843	3.5558914167236084
CDC42SE1	SSR2	rs607518	rs184104770	0.7199782184517005
TCFL5	CHMP4B	rs139135938	rs11480453	1.448312896550092
TRAPPC1	FKBP1A	rs28441558	rs6039055	2.1885814092716562
FUZ	IFT57	rs2659051	rs151038334	2.5922478745263424
EPHA2	RAB27A	rs10803412	rs33984059	2.0358202023122574
RWDD1	FBXO5	rs339351	rs13215045	1.5373305872669878
CUL7	INTS3	rs9472120	rs10127983	2.589533179055575
ATG13	DNHD1	rs68010938	rs61890184	0.6171241872443147
CCDC65	RSPH4A	rs56222401	rs339351	3.86778052288892
SIGLEC11	SCUBE1	rs2659051	rs5759167	0.5142701560369289
ZNF540	PREPL	rs59710626	rs28514770	0.7212943069537517
TCF15	LRRC4B	rs6039055	rs76765083	0.7212943069537517
ACTN4	GPR137C	rs4802297	rs4901313	3.3258169348619546
TTLL1	PDK2	rs5759167	rs138213197	1.2064176307406544
RBM4	STT3A	rs12785905	rs138466039	1.2358731062857102
AGXT	LAMC1	rs76832527	rs34295433	1.3973050845529271
COL10A1	COL1A1	rs339351	rs138213197	2.4942372977872793
LAMC1	FCRL1	rs34295433	rs80237341	0.7469101824697736
SLC22A17	GSPT2	rs1004030	rs11338635	0.5476185438511625
SLC38A4	SLC17A2	rs80130819	rs35159226	1.7353664646537852
THBS1	ADAMDEC1	rs11561564	rs1160267	2.2109848492565307
SPTBN2	MYH10	rs12785905	rs28441558	1.5593019432115853
CELF3	NMNAT2	rs607518	rs34295433	1.7178866951596539
IDO1	GPER1	rs11467	rs4513875	0.44262137256418105
BTRC	LRRC41	rs12262998	rs544780844	1.963595340138331
EN1	PAX9	rs111595856	rs6571758	3.0697801481808265
FOXI1	TDRD5	rs76551843	rs507603	1.256606525525854
STK39	MVB12B	rs16854905	rs12634	1.2550173934238804
TAF8	HSP90AB1	rs4714485	rs9472120	1.891196065758579
CTSE	GYPA	rs708723	rs72725734	2.4022262771041247
CDH19	SGCA	rs533722308	rs138213197	1.2630024260916148
C1orf43	FLAD1	rs10127983	rs56103503	0.7199782184517005
GLMP	DEF6	rs184104770	rs9469899	0.1649950083951814
STX5	PPP1R9B	rs2277283	rs138213197	1.9796337057288997
CHIT1	NR1H3	rs138638958	rs68010938	1.43112721161159
LRRC32	ENG	rs56159348	rs12634	1.8244126214867191
DCAF17	PATL1	rs77167534	rs1048374	2.105793045049966
MSX2	ADAMTS2	rs9686557	rs2672843	0.41141612482954315
RHOBTB2	ARHGAP44	rs6557704	rs72811270	2.6140696654065536
RPL18A	NHP2	rs10412482	rs61739424	2.7676064085783665
PLLP	PLEKHA1	rs11863709	rs12769682	0.6171241872443147
BRSK2	NKD2	rs1881502	rs2242652	1.6123671176236762
PSMD8	MRPL14	rs4802297	rs9472120	1.9468350320182224
INCENP	HYLS1	rs2277283	rs138466039	2.0105242005372648
BORCS6	DDX54	rs28441558	rs1270884	0.7199782184517005
ATR	POLR1A	rs7650602	rs2028900	2.0858622686917374
INTS1	SIN3B	rs4513875	rs10412482	1.1472818863476668
ST8SIA3	GNG3	rs8089411	rs2277283	0.3857026170276967
KRT80	ABCC3	rs113925811	rs138213197	0.9777891035043242
RNH1	HYAL2	rs1881502	rs34680713	2.335152057096774
CDK5RAP1	EIF2B3	rs11480453	rs544780844	1.2718046997552368
FOXO3	DSTYK	rs2038542	rs4245739	3.116600632906274
TNFAIP8L2	TBC1D10C	rs607518	rs12785905	0.6601177149149284
SRSF5	MRPL17	rs17565772	rs61890184	3.255466206084507
CDC6	KIF2C	rs11263763	rs544780844	1.9112807725075918
RND1	BIRC3	rs56222401	rs11568818	1.0437004741245584
EIF3A	SEC63	rs4558107	rs2038542	2.3284717133433137
FBXW4	SRF	rs12262998	rs9472120	1.068062721029678
EIF2D	ARNT	rs708723	rs1811698	0.4748240526889136
FOXC1	LCP2	rs2814811	rs76551843	2.5982623081233482
ESR1	ARHGDIB	rs13215045	rs10845938	2.3014637256112875
PPP2R5D	UBR2	rs9472120	rs4714485	2.206741299211928
SPA17	BBS1	rs138466039	rs12785905	1.4216703773389445
IDI2	MYBPC2	rs12781100	rs76765083	0.629980941145238
ZFYVE19	TP53INP2	rs11561564	rs11480453	0.8111270731974579
MMRN2	ERG	rs1935581	rs11701433	1.7065788120675462
PRMT5	IMPDH2	rs1004030	rs34680713	3.053031575430086
NPTX2	ADAMTS2	rs4727386	rs2672843	0.5399836638387754
LRBA	CLTC	rs147762399	rs12938538	1.3017888357785181
POLH	SESN1	rs9472120	rs2038542	2.798447231732643
MYO1D	LPCAT1	rs4795646	rs2736098	1.03022531965114
TMEM107	ACADVL	rs28441558	rs78378222	0.559983058795767
CNTN2	OPCML	rs4245739	rs878987	4.21134372863651
MS4A3	SIGLEC7	rs1048374	rs76765083	0.5399836638387754
CELSR3	MAP3K9	rs34680713	rs17565772	1.7363472895419165
DAG1	VPS54	rs34680713	rs139283528	0.4319869310710203
THEM4	MBOAT2	rs607518	rs11686272	2.427015687756536
NCAPD3	BUB1	rs878987	rs11691517	4.2688191890469245
CBLN4	COL10A1	rs6126986	rs339351	2.201946982107107
SENP6	OSTM1	rs9443189	rs2038542	0.5399836638387754
YWHAE	MED20	rs684232	rs4714485	1.0776135176426636
MCMBP	MAP2K1	rs10749415	rs8023793	0.9848786350302734
SLC24A2	RAPGEF4	rs10122990	rs34925593	1.716861793082494
ERLIN1	HACD3	rs12262998	rs74634457	2.407861925901884
COL2A1	DLX2	rs80130819	rs34925593	1.157430974434861
CAMKV	KCNN1	rs34680713	rs10412482	0.5399836638387754
TMEM258	SMDT1	rs2277283	rs6003062	0.7199782184517005
MUC6	PGC	rs1881502	rs4714485	3.597376977326649
NUP160	ILK	rs68010938	rs61890184	1.9102703035314574
CHEK1	TRIP13	rs138466039	rs2242652	3.660361529562672
BUB1B	AURKB	rs11561564	rs28441558	4.325317234900726
TNS2	NLGN2	rs187809440	rs78378222	1.3859066098159003
SOX4	FAIM	rs4269363	rs1457063	2.9944023787830414
GNAQ	OPHN1	rs142727307	rs5919393	2.0920812711341608
TPCN1	SIPA1L3	rs1270884	rs4802297	0.6543936958169356
LRRC32	CLDN11	rs56159348	rs78416326	0.47998547896780036
SMNDC1	PRDX3	rs10885396	rs4558107	1.2964449243012255
RPL26	PITPNA	rs28441558	rs684232	1.7329143772484819
PSMC3	RNF181	rs68010938	rs2028900	3.5113118512140344
SLC2A8	FKTN	rs12634	rs143655302	0.6211363469114304
ADCY6	EPHA2	rs56222401	rs10803412	2.662477885263815
BIRC3	SMAD3	rs11568818	rs8023793	2.7418372390117076
UCKL1	GSS	rs139135938	rs11480453	2.2066469619152156
GPS2	MAP2K4	rs78378222	rs72811270	3.8021209590968637
ASB8	ATM	rs80130819	rs74911261	1.9373655162454
ABHD4	PDLIM5	rs1004030	rs6853490	1.1116630917160593
DLG4	SAMD14	rs78378222	rs138213197	3.1812860191366736
VPS13A	GAPVD1	rs142727307	rs2241167	0.47998547896780036
ARNT	SLC25A44	rs1811698	rs184104770	0.3535373263772418
SYNE1	SEMA3F	rs13215045	rs34680713	1.4855913367110887
HCN1	CEND1	rs1482675	rs1881502	0.920471002152891
USP34	UBR2	rs11125927	rs4714485	3.4639706379147803
NEUROD2	OTOS	rs11263763	rs77559646	0.9422377701659338
GNAI2	DYNLRB1	rs34680713	rs11480453	1.1578496201051998
CDHR4	DNAH9	rs34680713	rs72811270	0.7199782184517005
SMAD1	SH3D19	rs72725734	rs147762399	2.4496421760641804
RILP	MPDU1	rs684232	rs78378222	0.3999878991398336
FCHO1	SH3BP1	rs10412482	rs138708	2.537226421921493
COL12A1	LOXL2	rs9443189	rs6557704	1.8640457399710422
VAMP8	CXorf21	rs2028900	rs5972255	1.3832663721709504
DYNC2H1	NPAT	rs11568818	rs74911261	0.4499863865323128
POLL	TIAL1	rs12262998	rs10788167	1.9732328740157228
THBS1	SLC7A11	rs11561564	rs77821238	1.6816059266921553
IGF2R	GNS	rs4646284	rs7968403	1.5283211308866722
TAGAP	TNFSF13B	rs963800	rs75823044	1.0819414604306277
SLA2	TIGIT	rs6141551	rs2271494	2.643487951244073
NUP160	PIP5K1A	rs68010938	rs607518	1.6520112882711029
ACADSB	NDUFS1	rs12769682	rs12621900	0.966426858366142
ZMYM3	HCCS	rs371707439	rs17321482	1.648532136643293
SLC17A1	AFM	rs35159226	rs13142786	0.9255201678828688
CTC1	EIF4A1	rs28441558	rs78378222	1.9063648082956952
FBLN1	SIX1	rs9615099	rs8005621	2.2063726689456713
POLL	THEM4	rs12262998	rs607518	1.8525943589278722
B3GNT3	RAB17	rs10412482	rs2292884	0.6092123386899004
HRAS	DYNLRB1	rs1881502	rs11480453	1.3899713086002012
FOXC1	NXN	rs2814811	rs684232	2.248857773299556
FBLIM1	HTRA1	rs10803412	rs12769682	1.081322427914568
KRT75	CHI3L1	rs113925811	rs138638958	1.5616085165072011
KLK2	MYBPC1	rs76765083	rs77121786	0.47998547896780036
AFP	ADAMTSL1	rs13142786	rs34540271	0.5999818487097505
CPSF7	PYGO2	rs2277283	rs56103503	1.99935301105544
POLDIP3	MIEF1	rs6003062	rs34584683	1.225692637770388
CLCA1	SLC3A1	rs56391074	rs28514770	2.697046575635744
UQCRH	TMEM258	rs544780844	rs2277283	1.4089878792300805
BUB1	BCL2L12	rs11691517	rs2659051	1.3639083829352452
UBE2B	DIS3	rs10793821	rs7336001	2.95912091797297
AKR1A1	UQCRC1	rs544780844	rs34680713	1.2504731473410398
ATG13	CREBRF	rs68010938	rs9686557	1.4563133725531303
NOSIP	NR1H2	rs2659051	rs76765083	2.056876262567491
EIF5A	CDK9	rs78378222	rs12634	2.188666586707679
ERH	CHD8	rs17565772	rs1004030	0.3999878991398336
DDX23	INCENP	rs56222401	rs2277283	1.5936385874409187
CUL5	CELF1	rs74911261	rs68010938	1.288245312003949
MRPL36	NIPBL	rs4975758	rs10941370	0.8538229715503561
PGLYRP3	KRT6B	rs10127983	rs113925811	0.29999092435487523
PGD	DBI	rs2847344	rs111595856	1.7220203741795426
CSNK2A2	FXR2	rs11863709	rs78378222	2.3022293409688013
RPS10	RPLP1	rs9469899	rs12913603	2.6137947661927132
GPBP1L1	GID8	rs544780844	rs139135938	0.9016178836921898
UAP1	MCL1	rs6660538	rs1811698	0.49844645892810036
IP6K1	RBM23	rs34680713	rs1004030	1.186097255400855
CAMLG	RABEPK	rs10793821	rs2241167	0.4319869310710203
CLEC10A	SDS	rs78378222	rs1270884	0.7199782184517005
SESN1	ACER2	rs2038542	rs10122990	2.787722564132252
OIP5	POLD1	rs11561564	rs76765083	1.3697147815534725
BTN2A2	RASSF4	rs35159226	rs7075427	2.7925669436400633
YAP1	SCARF1	rs11568818	rs684232	2.5475690461658655
RIC3	CACNA2D2	rs61890184	rs34680713	1.445432896806605
ODC1	YWHAQ	rs1990613	rs73913932	1.1455403510170525
APOBEC3F	CASP8	rs34584683	rs1861270	2.1075727268654614
TMBIM6	CTSB	rs56222401	rs2572375	2.1219972108637672
RCN3	COL1A1	rs2659051	rs138213197	2.4403170832923435
BUB3	PRDX3	rs12769682	rs4558107	1.744614051130358
MBOAT2	RGS10	rs11686272	rs10788167	0.8798829086475237
PRELP	GALNT16	rs138638958	rs17565772	3.003237961692271
MAP1S	RNPEPL1	rs10412482	rs76832527	0.7024250033410743
SUN2	SREBF2	rs138708	rs6003062	1.0732415200450187
MID1	ZNRF3	rs960417	rs555607708	2.1691080684192534
GEMIN4	VPS18	rs684232	rs11561564	2.4925672623726465
KITLG	ADIRF	rs4842687	rs1935581	1.7147231868316688
MMP13	S100A2	rs11568818	rs10127983	1.0626774696021255
CHEK2	RANBP1	rs555607708	rs1978060	1.9531421793738475
ABCG8	SLC6A19	rs28514770	rs2242652	2.054598231483304
VPS45	NPM3	rs1811698	rs12262998	0.5999818487097505
AKR1A1	COPG1	rs544780844	rs35006112	0.6171241872443147
DPF1	CAMKV	rs4802297	rs34680713	0.4499863865323128
PTCD1	TRAPPC1	rs4727386	rs28441558	0.7199782184517005
SEC61A1	SHC1	rs2811476	rs56103503	1.2083548650914024
MTCH2	HCCS	rs68010938	rs17321482	0.35998910922585026
FPGS	S100A2	rs12634	rs10127983	0.5999818487097505
SLC6A19	MUC6	rs2242652	rs1881502	0.41998729409682534
ZBTB7B	LZTS2	rs56103503	rs12262998	2.0440840605371604
TOP2A	TUBA1C	rs11263763	rs56222401	1.5417201646945915
SPDL1	RUFY1	rs76551843	rs2672843	2.0428920715495837
EFNB3	ETNK2	rs78378222	rs138638958	0.4679858419936053
SLC3A2	EIF2S2	rs2277283	rs11480453	1.6713320794409563
ANKK1	ALOXE3	rs5794883	rs28441558	0.6319828997609167
GANAB	NOC4L	rs2277283	rs7295014	1.7683290276229964
KRT85	KRTAP5-5	rs113925811	rs1881502	5.056690762102277
MRPL2	RPUSD2	rs9472120	rs11561564	2.480319337133204
RRP7A	DDX17	rs6003062	rs138708	1.8781526948149496
PTCD3	NIF3L1	rs2028900	rs1861270	0.47998547896780036
USP19	PFAS	rs34680713	rs28441558	0.6670924727167472
NDEL1	ELAC2	rs28441558	rs72811270	0.4892159689479504
MARCO	APOBEC3A	rs111595856	rs138708	1.2115556526581492
SNX27	GOLPH3L	rs607518	rs1811698	2.0039164931724054
CHRNA4	STMN4	rs139135938	rs12677206	0.9463683847460516
FKTN	TGOLN2	rs143655302	rs2028900	1.5173114712662397
SIGLEC9	NCF2	rs76765083	rs34295433	2.050149844356899
BMPR1A	ESAM	rs1935581	rs138466039	1.1599527820971138
ATP8B2	SLC7A7	rs10127983	rs1004030	2.439065006949015
CPSF7	MRPL16	rs2277283	rs1048374	3.3815450594930345
CLNS1A	PUS3	rs56159348	rs138466039	3.455313290705753
CDKAL1	GMDS	rs6927369	rs2814811	1.408502226622801
NDUFAF3	SRP14	rs34680713	rs11561564	0.7199782184517005
GRAP2	CXCR3	rs34584683	rs371707439	2.8666496907223804
ADAM9	SIAE	rs11467	rs138466039	0.8547886704359831
KLF5	ITGB8	rs7336001	rs11452686	1.544983733901576
CCT3	RUVBL1	rs184104770	rs2811476	1.5438314304685017
UBXN1	KATNB1	rs2277283	rs11863709	1.4527780853733558
DPM2	ANKH	rs12634	rs71599622	0.5438011038449689
SLC10A1	SLC17A2	rs17565772	rs35159226	2.5411793873742363
COL1A1	IGF2	rs138213197	rs11043143	2.8569971929167153
POGZ	GATAD2B	rs607518	rs10127983	3.917062103861432
ARFGAP1	SLC39A13	rs139135938	rs68010938	1.4391107600886666
PNPLA3	DBI	rs9615099	rs111595856	2.4582400806200857
ADAM15	RUSC1	rs56103503	rs147847496	0.5399836638387754
ZNF236	CELF1	rs11876000	rs68010938	2.490099950597619
SLC2A4RG	NECAB3	rs139135938	rs11480453	2.25710294401807
SLC26A9	PGC	rs708723	rs4714485	1.9867195564638338
ODC1	POLR1C	rs1990613	rs9472120	2.103746324008204
ROBO4	STC1	rs138466039	rs1160267	3.33773941271316
ZNF529	ZNF607	rs59710626	rs4802297	3.0078253573193896
SPIC	LIFR	rs77121786	rs10941370	0.9238293086589816
SUN2	LSM1	rs138708	rs11467	1.0217791027182297
CLCNKA	SGCA	rs10803412	rs138213197	1.8434947804333142
RPL3	RPS6	rs34584683	rs10122990	2.7558098366332837
CCT3	SCAMP3	rs184104770	rs147847496	0.23999273948390018
CDC42SE1	DAP3	rs607518	rs184104770	2.12202835817501
THADA	TRRAP	rs7591218	rs4727386	1.9044017154180994
MST1R	S100A14	rs34680713	rs10127983	2.5841338521682164
CDC42EP1	KIFC3	rs138708	rs11863709	0.8829218877692451
KDM6B	SUSD6	rs78378222	rs17565772	0.559983058795767
PRMT1	RANBP1	rs2659051	rs1978060	1.8736475899828609
SDK2	HOXA5	rs148511027	rs6956484	0.6370633255802163
CLK2	TARS2	rs147847496	rs1811698	2.012460318221679
WBP11	ETV6	rs10845938	rs2066827	0.5399836638387754
FCRL5	SFTPB	rs80237341	rs2028900	0.5399836638387754
EIF3B	ANKLE2	rs4513875	rs7295014	1.1705898884288999
HSD17B2	ADAMTSL1	rs8052913	rs34540271	0.5399836638387754
TAF11	C12orf66	rs9469899	rs7968403	1.3806709961440646
NUP37	DSN1	rs77121786	rs6141551	1.653634027542857
PITPNA	ELP5	rs684232	rs78378222	1.0376240283966014
CD33	LPCAT2	rs76765083	rs13380763	0.5039847529161904
TAF10	STC1	rs61890184	rs1160267	0.7502524148489662
ZFYVE26	POLR1A	rs2093202	rs2028900	1.850116880393144
HSCB	OARD1	rs555607708	rs4714485	1.322861671632783
DAG1	SLC29A1	rs34680713	rs9472120	0.6694494456227482
CTTN	SUN1	rs3918298	rs4513875	1.605109911847509
GOLPH3L	UBAP2L	rs1811698	rs10127983	1.2308696882915338
DLGAP4	TBC1D17	rs6141551	rs2659051	1.9696845859753176
ABCA1	IDI1	rs143655302	rs12781100	2.359679672679973
VPS26B	CAPN5	rs878987	rs56159348	0.690801681329995
DDX1	NOL10	rs7602028	rs1990613	3.238942730124196
TMEM102	ELAC2	rs78378222	rs72811270	0.3839883831742403
MAFK	MEF2D	rs4513875	rs80237341	2.7295907118562086
CPEB4	TP53INP2	rs9686557	rs11480453	1.5770847294942345
ZNF740	KMT2D	rs187809440	rs56222401	2.5501777261690544
NUP93	UBAP1	rs11863709	rs10122495	2.8392394992289525
HMCES	OAS3	rs35006112	rs1270884	2.231383581772386
IL6R	CASP8	rs10127983	rs1861270	3.5394815230722347
NCF2	RASGRP4	rs34295433	rs4802297	2.1159166329448844
SEC61A1	TRPC4AP	rs2811476	rs11480453	1.9564781043792265
SDK2	NUDT10	rs148511027	rs11338635	0.6479803966065305
ZNF319	CAMKMT	rs11863709	rs28514770	0.8114560953229708
SEC62	RPN1	rs2293607	rs35006112	0.7199782184517005
CHEK1	FEN1	rs138466039	rs2277283	2.637947109276862
MEIS1	GNG11	rs74702681	rs6955627	0.7573590223014394
RPL10A	RPS11	rs9469899	rs2659051	2.9154520428351054
CHP1	RNF220	rs11561564	rs544780844	1.8126593381750336
DOK4	RPGRIP1L	rs11863709	rs7188897	3.769892690398501
DSCAM	RPS6KB1	rs61735792	rs12938538	1.6578760065009863
CLCF1	IGFBP6	rs12785905	rs187809440	2.6057605860009287
CEP72	SMC1A	rs2242652	rs5943724	2.809299570854616
FRMPD4	IL1RAPL1	rs17321482	rs5972255	3.731422795830201
PIK3R5	MPEG1	rs28441558	rs1048374	1.7209501241997462
GON4L	MTOR	rs184104770	rs2847344	2.4496440646655415
SKP1	TBC1D9B	rs10793821	rs2672843	2.149408612142783
KAT7	COG1	rs138213197	rs148511027	1.1653243938604059
PARP16	DVL2	rs74634457	rs78378222	2.339769280489326
TRAPPC1	BRAT1	rs28441558	rs4513875	2.362822401449476
APOBEC2	CTRC	rs4714485	rs10803412	1.988491996081359
TLE3	WAPL	rs12913603	rs1935581	1.0709644733676025
NPTX2	MBP	rs4727386	rs11876000	2.0189814478153862
BTN2A3P	BAK1	rs35159226	rs9275160	2.6207238923580043
IL11RA	TRIOBP	rs10122495	rs138708	0.9916990595611412
MEIS1	GP9	rs74702681	rs35006112	1.3725694873119996
HORMAD1	PITX1	rs1811698	rs10793821	1.1471326911143231
SIGLEC7	CD1D	rs76765083	rs80237341	2.6307565499835603
EIF5A	SMPD2	rs78378222	rs2038542	1.9758944274624586
KCNQ2	SLC24A2	rs139135938	rs10122990	2.2369723163869875
FKBP5	RCSD1	rs9469899	rs4075646	0.5399836638387754
ZC3H11A	PIP5K1A	rs138638958	rs607518	2.054056258589516
COL12A1	INHBA	rs9443189	rs12701838	1.1601409098877542
CHD3	PRPF8	rs28441558	rs684232	1.0131057998308834
RNH1	ADGRG5	rs1881502	rs11863709	0.7972958955404943
NR2F6	PSMB5	rs10412482	rs1004030	2.049737629758212
MAP3K12	JAK3	rs187809440	rs10412482	3.018254409432087
UPP1	ACTN1	rs834608	rs767127	0.6479803966065305
FAM111A	TNFRSF10A	rs1048374	rs6557704	1.4074697210110796
RAPGEF5	ZNF215	rs35389879	rs61890184	0.8114560953229708
MAGED1	BRD9	rs11338635	rs2242652	2.131381895241879
OAS2	BTN3A3	rs1270884	rs35159226	2.9752331138688226
TNS2	TEAD2	rs187809440	rs2659051	1.2885707792916097
KIFC3	CCND1	rs11863709	rs3918298	0.36704771921067086
SCGB2A1	GABRP	rs2277283	rs76551843	2.108765393024209
LOXL2	STC1	rs6557704	rs1160267	1.8323348349260216
SNX27	ILF2	rs607518	rs10127983	1.9644281837390007
SRPK1	MRPS10	rs9469899	rs4714485	1.808355045998368
GEMIN4	ELP5	rs684232	rs78378222	2.253182529036377
PIK3CD	SMAD6	rs2847344	rs8023793	2.764152266555196
SALL2	KIF1A	rs1004030	rs76832527	0.46689012588214757
CTSS	BST2	rs1811698	rs10412482	2.262549306812863
PARVB	MMP17	rs9615099	rs7295014	1.081322427914568
GLYATL2	SCGB2A2	rs1048374	rs2277283	0.29999092435487523
PTGER2	ALDH3B1	rs4901313	rs12785905	1.6955657947006588
TNS2	TCF7L1	rs187809440	rs2028900	1.4460772190254003
GGA1	RRP7A	rs138708	rs6003062	1.1259137265457457
ACIN1	INCENP	rs1004030	rs2277283	2.7382531718764387
LRRC4B	CLDN5	rs76765083	rs1978060	4.298878433019729
CLK2	DDX17	rs147847496	rs138708	2.304580051823894
SPDEF	AR	rs9469899	rs5919393	2.705637984004351
ANKRD13D	SLC2A4RG	rs12785905	rs139135938	2.279551982454926
MARCO	SIGLEC7	rs111595856	rs76765083	1.1989406366951458
TAB1	MCAT	rs34584683	rs5759167	1.1929429504141487
SOX7	SOX15	rs2572375	rs78378222	2.642175408211485
RNF181	RPS11	rs2028900	rs2659051	2.322753741103811
DYRK1A	CHMP4B	rs11701433	rs11480453	2.0099040184811723
RHEBL1	PIP5KL1	rs56222401	rs12634	1.420104007620987
SMG5	ITCH	rs184104770	rs11480453	2.587977146976529
ARNT	FLAD1	rs1811698	rs56103503	0.8231999527872687
NHP2	RUVBL1	rs61739424	rs2811476	3.3213229602875076
AFP	ASGR2	rs13142786	rs78378222	1.9020579220878175
KRT84	CYP2W1	rs113925811	rs4513875	0.47998547896780036
SLC8B1	SSH3	rs1270884	rs12785905	1.5848483494122396
PRPF6	PIGU	rs139135938	rs11480453	1.5883160661372981
TCF7L1	DKKL1	rs2028900	rs2659051	0.9325482387940167
TNFRSF10A	SLC17A9	rs6557704	rs139135938	1.3372653390456866
ZNF793	PICK1	rs59710626	rs138708	1.3421249197697804
CCL22	FMNL3	rs11863709	rs56222401	1.445057619226308
NHP2	SCAMP3	rs61739424	rs147847496	0.47998547896780036
IFNE	AMIGO2	rs17694493	rs80130819	0.8836268599557664
DCAF5	PSMC6	rs17565772	rs4901313	2.027278322108762
NDUFC1	RPLP1	rs77821238	rs12913603	1.061902335701447
FAM111B	AURKB	rs1048374	rs28441558	1.5629143349965005
BUB3	NUSAP1	rs12769682	rs11561564	4.352407885996687
CXorf21	PLCB2	rs5972255	rs11561564	0.5236271387528122
SCARF1	ARL11	rs684232	rs1327653	1.5528300904577603
JAK3	RCSD1	rs10412482	rs4075646	1.6188212356642468
TSPAN1	PLS1	rs544780844	rs7650602	0.4429811582888576
SALL2	TUB	rs1004030	rs61890184	0.9019490965258502
BAG1	YY1AP1	rs10122495	rs184104770	0.9208903727430833
NUAK2	SOD2	rs708723	rs4646284	2.8657278673649453
RGS17	EYA4	rs13215045	rs150184171	0.7983878271985035
MTOR	EIF2B3	rs2847344	rs544780844	2.4433020630210587
RPL13A	RPL19	rs2659051	rs3110641	2.724667821052992
SLC7A8	CD81	rs1004030	rs11043143	1.8919762149237158
SPRR1A	CLCA4	rs10127983	rs56391074	0.629980941145238
EFS	SAMD14	rs1004030	rs138213197	3.274414897365698
BYSL	BAK1	rs4714485	rs9275160	1.9628349681044042
UBXN1	CORO1B	rs2277283	rs12785905	1.453653342164937
MAP3K12	EML3	rs187809440	rs2277283	1.8624447863952351
PHLDA2	NRGN	rs11043143	rs138466039	1.3031092640186408
JTB	MTX1	rs10127983	rs147847496	0.5999818487097505
SNAPC5	DPP8	rs8023793	rs74634457	1.5883344730100712
TMEM98	FBLIM1	rs4795646	rs10803412	0.900959839441164
TOMM22	RRP7BP	rs138708	rs6003062	2.481886912232417
BNIP3L	ERO1A	rs12677206	rs4901313	2.621084828625132
ABCB5	BEST1	rs9655205	rs2277283	1.783443907871262
RPLP1	RPS24	rs12913603	rs12412705	2.6827706889139353
VNN1	CBX6	rs150184171	rs138708	1.1803094060583657
ACTN4	PRPF8	rs4802297	rs684232	0.5099845714032879
USP39	GOLGA3	rs2028900	rs7295014	0.7199782184517005
MRPL16	MRPL9	rs1048374	rs607518	5.790702919117169
SREBF2	GTPBP1	rs6003062	rs138708	2.5487443066691133
CHRM1	MT3	rs2277283	rs11863709	1.8877562622612196
MIER3	KANSL2	rs9292122	rs56222401	3.594458250075408
TAF6L	AMBRA1	rs2277283	rs68010938	2.320229101055583
NCAPD3	FBXO5	rs878987	rs13215045	2.1863558877337708
ARHGDIB	IL2RG	rs10845938	rs371707439	2.35133868383302
DLG5	ERBB2	rs12412705	rs11263763	2.924062813226847
TMEM258	MRPL14	rs2277283	rs9472120	3.577234847427766
TAF8	MRPL2	rs4714485	rs9472120	2.5760622150446064
CITED1	DLX2	rs371707439	rs34925593	1.7506288039491755
TBC1D5	NDRG3	rs6550597	rs6141551	1.356275646938149
POLL	CACUL1	rs12262998	rs4558107	0.42855846336410747
ZFYVE26	PATL1	rs2093202	rs1048374	2.1902519486814565
DYNC2LI1	PIBF1	rs28514770	rs7336001	3.4992983200982914
SAT2	RANGRF	rs78378222	rs28441558	1.6754501572869769
BCDIN3D	SCUBE1	rs56222401	rs5759167	0.3702745123465888
BMPR1A	ERG	rs1935581	rs11701433	1.7653500445336876
AHCY	PRKAG1	rs11480453	rs56222401	0.9872635147139632
BAK1	ZNF322	rs9275160	rs35159226	1.6396045056061697
PSMD11	SLC35B1	rs4795646	rs138213197	1.5535932386207165
USP39	ARIH2	rs2028900	rs34680713	1.660332294855241
HNRNPAB	NDUFS6	rs61739424	rs4975758	0.47998547896780036
TAGAP	LCP2	rs963800	rs76551843	1.782682718902505
MGAT3	IKZF3	rs34584683	rs11263763	0.8126170368864419
ZBTB16	PTK2B	rs5794883	rs12677206	2.5528472320532374
THBS3	INTS3	rs147847496	rs10127983	0.6599800335807255
