gene_name_1	gene_name_2	snp_gene_1	snp_gene_2	weight
DUSP5	FERMT2	rs7094871	rs8008270	2.2614714450385844
DLL4	F2RL3	rs4924487	rs11666569	2.3374392206348533
RAB3IL1	SNX8	rs2277283	rs527510716	3.6482744852999365
NWD1	CHRM1	rs11666569	rs2277283	0.7731683195775303
MMRN2	SH2D3C	rs1935581	rs1182	1.0819414604306277
SSH3	AHNAK	rs12785905	rs2277283	0.8114560953229708
SF3B4	HNRNPUL1	rs17599629	rs11672691	4.12543692524176
WDR35	TTC12	rs9306895	rs11214775	5.7608941311855935
GCM2	MYBPC2	rs4713266	rs2735839	1.2479498871822519
DLX3	KRT78	rs138213197	rs902774	2.2398220281231214
RRM2	ESPL1	rs9287719	rs902774	2.510904868446037
B3GAT1	DTX1	rs878987	rs1270884	2.040679310645076
ENSA	DPM3	rs17599629	rs1218582	0.8991290134013553
AGXT	CYP2W1	rs3771570	rs527510716	1.7472566194094445
LRRC4B	SPTBN4	rs2735839	rs11672691	1.4997536385252737
OXA1L	EIF3K	rs1004030	rs8102476	3.23575587803986
MYO1C	CORO1B	rs684232	rs12785905	3.5604397971428723
SLC39A13	TOLLIP	rs547171081	rs1881502	1.6630549932578713
NR4A1	RHOB	rs902774	rs9306895	2.1104154667113844
TNRC6B	ZBTB3	rs58133635	rs2277283	2.995956394817191
CNTROB	ESPL1	rs28441558	rs902774	3.5867626515926174
LRP6	PACSIN3	rs2066827	rs547171081	1.5267771813080575
ZW10	CUL5	rs11214775	rs1800057	2.314644091314495
PSMC6	EIF2S1	rs8008270	rs7141529	2.9908333292821503
RDH11	ACER3	rs7141529	rs11290954	2.3660599630094956
RNPEPL1	FBXW4	rs3771570	rs3850699	2.479428599401759
CTDNEP1	SRM	rs28441558	rs636291	1.4229908850051225
HDAC7	PLCB2	rs80130819	rs4924487	1.932222111655269
MTRF1L	WTAP	rs1933488	rs9364554	1.9638293548741261
TOMM22	NHP2	rs58133635	rs4976790	2.1180543437948014
SH2D3C	SLC4A4	rs1182	rs10009409	2.083825062017807
BIRC2	CUL5	rs11568818	rs1800057	3.0734803957117585
SCNM1	DAP3	rs17599629	rs1218582	2.570316614439667
BAK1	XPO5	rs9296068	rs4711748	1.5470358247539924
MTOR	KMT2D	rs636291	rs10875943	2.4987089762269536
DCTN3	DYNLRB1	rs10122495	rs11480453	2.0578030688054954
RFX5	UBAP2L	rs17599629	rs34579442	0.49220128698761956
GNG3	FRMPD4	rs2277283	rs17321482	1.8941427846293344
SUPT16H	HSP90AB1	rs1004030	rs4711748	2.872384569699448
PDAP1	SLC39A7	rs6465657	rs9296068	1.6031778557512064
MRPS18A	FLAD1	rs4711748	rs1218582	2.880757794416603
ALOX12B	KLK12	rs28441558	rs2735839	3.060474930678876
CREB5	HEBP1	rs10486567	rs2066827	0.8114560953229708
UTP18	LRRC59	rs11650494	rs138213197	0.5399836638387754
CX3CL1	SYT12	rs11859370	rs12785905	2.101614166936998
MEGF11	CADM2	rs112293876	rs2660753	0.5399836638387754
GNG2	COL6A3	rs8008270	rs2292884	0.9807076264021104
LECT2	SLC2A2	rs10793821	rs10936632	0.8749350722969386
CBX7	PRX	rs58133635	rs11672691	2.3737463077053556
TTC12	GPR176	rs11214775	rs4924487	0.5999818487097505
TCEA2	ABHD8	rs2427345	rs11666569	1.588861968077139
TNNI2	KRT5	rs7127900	rs902774	1.08523592204423
HAUS4	FANCE	rs1004030	rs9469899	0.6479803966065305
LPA	F2	rs9364554	rs547171081	1.2075042629261963
PKLR	SLC2A2	rs1218582	rs10936632	0.9563238719496618
CSNK2A2	UBXN1	rs11863709	rs2277283	3.6367833306167237
UBAP1	HNRNPH1	rs10122495	rs4976790	1.0620513005240062
DUSP5	RGS17	rs7094871	rs1933488	2.0923232310176267
LMBR1L	PBXIP1	rs10875943	rs1218582	1.626107457647089
JAK3	SATB2	rs11666569	rs59308963	1.5253576135424836
XYLT2	SLC39A11	rs138213197	rs1859962	0.5399836638387754
DVL2	GNS	rs28441558	rs7968403	0.7934954959376297
GPC1	ITGA3	rs3771570	rs138213197	2.5612926921392347
FCGR1A	CEBPE	rs17599629	rs1004030	2.6560656853988927
ADAR	CHTOP	rs1218582	rs34579442	2.5094302060392613
MRPL14	SPOP	rs4711748	rs138213197	2.3957860931210466
MEGF11	NEUROG1	rs112293876	rs10793821	2.28338786730316
TNFAIP8L2	PLVAP	rs17599629	rs11666569	1.5635543861407983
RPL10A	PFDN5	rs9469899	rs902774	1.686875457119069
TNS2	ENG	rs902774	rs1182	1.339791803694376
RCN3	ADAMTS2	rs2735839	rs4976790	0.439986689053817
CHID1	COLGALT1	rs1881502	rs11666569	0.6228240321481973
SENP3	GSK3A	rs28441558	rs61088131	2.008960437478995
MBP	SPINT2	rs10460109	rs8102476	2.16153731243788
ANO1	KLK8	rs7931342	rs2735839	1.1163917153208394
AGXT	ALB	rs3771570	rs1894292	1.6247682814743922
MEI1	ITGB7	rs5759167	rs902774	1.5197157075437908
TOP2A	NUSAP1	rs4430796	rs4924487	3.3716216123807783
MCAT	POLR1C	rs5759167	rs4711748	1.6409749899931683
JTB	SCNM1	rs34579442	rs17599629	0.5999818487097505
CKAP5	NCAPD3	rs547171081	rs878987	3.3491686299293395
AMBRA1	MED24	rs547171081	rs4430796	2.0473981432005433
ADAR	CHMP5	rs1218582	rs10122495	2.0062543960759927
ZMYM3	MSL1	rs4844289	rs4430796	1.924992900160489
MMP13	ART4	rs11568818	rs10845938	1.4154105673359485
TBC1D10C	CXCR3	rs12785905	rs4844289	1.7757318260718638
MRPL2	COPG1	rs4711748	rs10934853	0.7199782184517005
RAB3IL1	TNXB	rs2277283	rs3096702	0.629980941145238
SPSB4	REEP1	rs6763931	rs10187424	0.5999818487097505
RILP	GABARAP	rs684232	rs28441558	2.8160577709273564
VAMP8	PLCB2	rs10187424	rs4924487	1.2334406866633603
PASK	CDC6	rs3771570	rs4430796	2.1389613450206237
C12orf66	TUT1	rs7968403	rs2277283	0.95862320278964
POLD4	TMEM179B	rs12785905	rs2277283	1.7222871526710455
RDH12	KRT1	rs7141529	rs902774	2.377107170050409
TNS2	HTRA1	rs902774	rs4962416	1.3278781654470728
KCMF1	PDCD4	rs10187424	rs7094871	1.477530289688088
HDAC8	SLC39A11	rs4844289	rs1859962	0.5236205225103276
WDR74	EIF4A1	rs2277283	rs28441558	2.4383240692215846
JTB	TRAPPC1	rs34579442	rs28441558	0.5999818487097505
MRPL11	ILF2	rs12785905	rs34579442	0.5399836638387754
YWHAE	CNTROB	rs684232	rs28441558	2.5844312901782627
RNF181	PFDN5	rs10187424	rs902774	0.4319869310710203
ARNT	PBXIP1	rs17599629	rs1218582	1.7691042586807677
NDUFS8	USE1	rs12785905	rs11666569	0.8287112751643322
LZTS2	PEX14	rs3850699	rs636291	1.2255570314558566
POLR2L	LEMD2	rs1881502	rs9296068	0.9145426654826507
MAP3K12	KCNH3	rs902774	rs10875943	0.5744739980645663
JADE2	SQSTM1	rs10793821	rs4976790	1.8615212533119208
DCTN3	DPM3	rs10122495	rs1218582	0.6197418603914189
PSMB4	SLC39A1	rs17599629	rs34579442	1.5137809960354556
CYP2W1	CPN1	rs527510716	rs3850699	1.4416853607877784
SYNGAP1	ANO8	rs9296068	rs11666569	0.4079876571226303
CHMP5	OXA1L	rs10122495	rs1004030	2.675887739765224
ARFGAP1	SIN3B	rs2427345	rs11666569	1.2806028846648536
ACVR1B	ARF3	rs902774	rs10875943	1.0896353206286953
MAT2A	POLR1C	rs10187424	rs4711748	1.2557502033392396
POLR2A	PNPLA2	rs28441558	rs1881502	2.0042290059570296
TRIM46	CEND1	rs1218582	rs1881502	1.7908933236938998
HERPUD1	BHLHA15	rs11859370	rs6465657	3.335899075573005
UBE2B	SLC39A7	rs10793821	rs9296068	1.1497775805288153
TNS2	SOX13	rs902774	rs4245739	1.8186318572447968
LRFN4	HRAS	rs12785905	rs1881502	1.9060261521941608
CLCF1	ACADVL	rs12785905	rs28441558	1.9792961562476012
XPO5	PAK1IP1	rs4711748	rs4713266	0.6866392351509274
KCNIP1	ATP1B2	rs76551843	rs28441558	3.5902599222683613
SERTAD3	CDK9	rs11672691	rs1182	2.6728021665964237
DOK5	ADAMTSL1	rs6091758	rs1048169	1.7303869047107119
ERLIN1	SMC3	rs3850699	rs7094871	1.3722827695061302
HCN3	DISP2	rs1218582	rs4924487	1.7592784479868278
FEZ1	IL4I1	rs138466039	rs2735839	0.46284314043323604
CLK2	GOLPH3L	rs1218582	rs17599629	0.6845715473550384
GTPBP4	NOL6	rs141536087	rs10122495	0.3999878991398336
DYNLRB1	SF3B4	rs11480453	rs17599629	0.5279840268645803
ADAR	ARNT	rs1218582	rs17599629	2.549232878445891
CHD8	RPL7L1	rs1004030	rs4711748	1.2504151364155012
YIF1B	RPN1	rs8102476	rs10934853	0.7199782184517005
SLC17A9	HAAO	rs2427345	rs1465618	0.3899882016613378
POLE	KIF24	rs111599055	rs10122495	1.9121093409356686
GJB1	F2	rs4844289	rs547171081	1.1403075831166987
EIF4B	NONO	rs902774	rs4844289	2.419721176506818
TPM3	RUSC1	rs34579442	rs1218582	0.5999818487097505
SUN2	SMDT1	rs58133635	rs5759167	1.6047782139304119
TET2	FAM126B	rs7679673	rs59308963	1.3482280056147422
TNS2	AXL	rs902774	rs11672691	1.5311816708547563
PSMC3	POLR2G	rs547171081	rs2277283	2.851229277299388
TNNT3	SLN	rs7127900	rs1800057	1.4163606894398963
PSMD3	PSMD4	rs4430796	rs17599629	4.711816102308663
RNH1	DPM3	rs1881502	rs1218582	2.0246476352477405
FCGR1A	RNF130	rs17599629	rs4976790	0.39598802014843526
LRPPRC	CCT4	rs1465618	rs721048	1.233133779115692
KRT1	GP9	rs902774	rs10934853	3.7931950578434153
TAF1	SUPT16H	rs4844289	rs1004030	3.288948234698786
PSMD8	DEDD2	rs8102476	rs61088131	3.0447140532360373
ABHD8	PEX14	rs11666569	rs636291	1.005061227705431
CLEC10A	CD33	rs28441558	rs2735839	3.950706457225026
VPS72	RBM4B	rs17599629	rs12785905	1.8110685518729848
ACIN1	PPP1R9B	rs1004030	rs138213197	1.6878214172519992
ZBTB4	PITPNA	rs28441558	rs684232	1.000526508486975
CKAP5	LRPPRC	rs547171081	rs1465618	3.689124460587278
AAMDC	PMVK	rs11290954	rs1218582	0.49825922571855785
TAGAP	ALOX5	rs9364554	rs10993994	1.8367341345348784
TAF11	POLR1C	rs9469899	rs4711748	3.522148505187289
TCF7L1	TACC2	rs10187424	rs4962416	1.0941321038076322
KRT73	GRAP2	rs902774	rs58133635	0.5279840268645803
SYCP2L	RCN3	rs4713266	rs2735839	0.25999213444089186
USF3	RAB7A	rs7611694	rs10934853	1.1953373461483436
CLEC10A	CYP2S1	rs28441558	rs11672691	1.7512314067126935
CHMP5	PFDN5	rs10122495	rs902774	1.1208146350732036
BAK1	RPS6KB2	rs9296068	rs12785905	3.0077411997491126
RAB17	EPS8L2	rs2292884	rs1881502	2.0308173926788458
SEC63	UBE2B	rs2273669	rs10793821	0.6171241872443147
CNPY3	CHID1	rs4711748	rs1881502	0.8028185867611224
SNX12	MSL3	rs4844289	rs17321482	1.833553842207699
NCOA6	PHC3	rs11480453	rs142436749	1.8457595708515262
SCNM1	GBA	rs17599629	rs1218582	1.3511433546132139
NCOA6	KDM6B	rs11480453	rs28441558	2.5352179244691175
DPYSL2	ZBTB3	rs11135910	rs2277283	0.6311325185845328
KIFC3	ASGR1	rs11863709	rs28441558	0.5999818487097505
NLGN3	CEND1	rs4844289	rs1881502	1.7094520544126655
APOB	GJB1	rs9306895	rs4844289	1.846369050873828
PSMD11	SCAMP3	rs142444269	rs1218582	1.9751006330060568
PLXND1	COL9A3	rs10934853	rs2427345	1.486524631123523
ST8SIA3	SLC24A2	rs28607662	rs1048169	0.4457008018986718
OXER1	TNFRSF10D	rs1465618	rs2928679	2.4730310867335477
MIEF1	ZNF526	rs58133635	rs61088131	0.8114560953229708
CUL5	TBRG1	rs1800057	rs138466039	1.3283785261751553
SPRR1A	SOX15	rs34579442	rs28441558	1.2748544545531404
CLK2	ILF2	rs1218582	rs34579442	2.322995852680296
IQSEC2	ARF3	rs2807031	rs10875943	0.47998547896780036
RAB17	MBP	rs2292884	rs10460109	1.9881817362072547
NDUFV1	SGSM3	rs12785905	rs58133635	0.5142701560369289
CTSD	PPP1CA	rs1881502	rs12785905	1.7633080761921232
DYNLRB1	RPL19	rs11480453	rs4430796	1.3776888159928764
ATP8B2	TMBIM6	rs34579442	rs10875943	1.0704986729727786
JTB	EIF2S1	rs34579442	rs7141529	1.3747493108876812
HNRNPAB	HAUS8	rs4976790	rs11666569	0.8349107203815082
HNRNPAB	POLR1C	rs4976790	rs4711748	1.7836493416883819
PSMD8	RNF181	rs8102476	rs10187424	3.5886608474834816
METTL3	DDX23	rs1004030	rs10875943	3.1184911514345597
GSS	ACAD9	rs11480453	rs10934853	1.6618831603834807
MED25	PEX14	rs2735839	rs636291	2.238696505064419
BMF	CDKN1C	rs4924487	rs7127900	2.376110667416161
XYLT2	GABARAP	rs138213197	rs28441558	1.2064332874259578
ZFYVE26	MED6	rs7141529	rs8014671	1.9166826713215679
ILF2	CCT4	rs34579442	rs721048	2.7890613145803194
TAGAP	DOCK2	rs9364554	rs76551843	0.6311325185845328
MSL3	TAF1	rs17321482	rs4844289	2.974959237590774
CETP	BCL6B	rs11859370	rs28441558	0.866012149311352
FOXO4	MED25	rs4844289	rs2735839	2.3878126046653287
TAB1	XYLT2	rs58133635	rs138213197	1.657745360052421
CCS	IGHMBP2	rs12785905	rs7931342	2.114127595040034
HELZ2	ADAR	rs2427345	rs1218582	2.6710991410885523
MCM2	GEMIN4	rs10934853	rs684232	2.2126724858661895
ENG	PLCB2	rs1182	rs4924487	1.2168161144837009
AHNAK	CAPG	rs2277283	rs10187424	0.6611864480409391
CHTOP	SLC50A1	rs34579442	rs1218582	1.937138497110341
LHX5	LBX1	rs1270884	rs3850699	0.8246472941648101
DLX4	CASZ1	rs138213197	rs636291	2.9496352746775276
CDH13	JAM3	rs201158093	rs878987	3.461491827388997
ZNF236	FBXW4	rs10460109	rs3850699	0.4679858419936053
SCNM1	TRPC4AP	rs17599629	rs11480453	1.8848124508642514
CEND1	GRID2	rs1881502	rs17021918	0.8886187620765317
POLL	WAPL	rs3850699	rs1935581	0.3685602784931324
USP39	THADA	rs10187424	rs1465618	2.6886013084325096
LMX1B	LBX1	rs1182	rs3850699	2.4305019586910737
SPRR3	KRT5	rs34579442	rs902774	3.979469452696164
TEAD3	EFS	rs9469899	rs1004030	1.443240709080167
NFKBIE	DEDD2	rs4711748	rs61088131	2.504876912475374
C6orf15	KLK12	rs130067	rs2735839	0.35998910922585026
ZFYVE26	MMP14	rs7141529	rs1004030	1.367019479485108
SH2D3C	LRRC4B	rs1182	rs2735839	1.8941427846293344
MCM2	NCAPD3	rs10934853	rs878987	3.7080348729383505
RBM7	NPAT	rs11214775	rs1800057	2.690325715893562
SREBF2	TBC1D17	rs5759167	rs2735839	1.22640246481337
PSMD11	CDK12	rs142444269	rs4430796	2.473769803742954
TNNT3	IGFBP6	rs7127900	rs902774	1.3225311648638876
RARG	S100A4	rs902774	rs34579442	1.8786589250659147
INPP5K	CHRNB1	rs684232	rs28441558	1.991719623524423
DNPH1	DCPS	rs4711748	rs138466039	2.8284126978702266
SPRR3	KRT3	rs34579442	rs902774	4.028960544794214
POLR2A	MUC1	rs28441558	rs1218582	3.3159131817327516
NUDT1	PMVK	rs527510716	rs1218582	2.6291656682743003
TPM3	FLAD1	rs34579442	rs1218582	0.5999818487097505
SLC2A4	KREMEN1	rs28441558	rs9625483	1.4119081698908458
ABCG8	TBX10	rs1465618	rs12785905	0.4533482248856808
PTK7	ROBO3	rs4711748	rs138466039	2.533115715099976
PCBP2	HNRNPUL1	rs902774	rs11672691	2.3423862534253863
PSMB5	RALGAPA1	rs1004030	rs11629412	0.5963207900042313
DNAI1	MYCBPAP	rs10122495	rs138213197	1.6318936758248064
EXOSC5	DPM3	rs61088131	rs1218582	2.3997476348034947
MEGF11	B3GAT1	rs112293876	rs878987	0.29999092435487523
NKAIN4	LRRN2	rs2427345	rs4245739	0.6228240321481973
RPL10A	GABARAP	rs9469899	rs28441558	2.253133902644037
REXO2	PUS3	rs11214775	rs138466039	2.071581486820765
PPP1CA	PSMD8	rs12785905	rs8102476	3.0341372168886998
MAP2K1	PDK1	rs112293876	rs34925593	3.5270852364906427
TBX3	NKD2	rs1270884	rs2242652	1.4653507091666782
KRTCAP2	PSMD4	rs1218582	rs17599629	1.2704967895811672
XPO5	PRMT5	rs4711748	rs1004030	1.7499426975563575
LDB3	APOLD1	rs1935581	rs2066827	1.7845333239339294
HSD17B2	DOK5	rs201158093	rs6091758	1.5941752788130938
CADM2	GALR1	rs2660753	rs10460109	0.5399836638387754
LRP10	SUSD6	rs1004030	rs8014671	0.5261379288685504
ADAMDEC1	CCL22	rs2928679	rs11859370	1.995385815071728
GINS3	INCENP	rs11863709	rs2277283	2.800351715062277
IGFBP6	ITPR3	rs902774	rs9296068	2.238552457912756
JTB	MSTO1	rs34579442	rs1218582	0.5999818487097505
ADAP1	ARHGDIB	rs527510716	rs10845938	1.5864608578317947
PCBP2	KANSL2	rs902774	rs10875943	1.8988857160619048
PPP1R15B	TOB1	rs4245739	rs138213197	2.6069777313268734
ARFGAP1	TRPC4AP	rs2427345	rs11480453	1.5140184199083753
RAD51B	ERO1A	rs7141529	rs8008270	2.5053090141584438
FRMPD4	SLC24A2	rs17321482	rs1048169	1.7870044896593105
CHKA	PPFIA1	rs12785905	rs7931342	1.0867547765604706
SLC25A21	COL9A3	rs11629412	rs2427345	0.29999092435487523
EIF5A	GSK3A	rs28441558	rs61088131	2.50000701720383
STK25	SGSM3	rs3771570	rs58133635	2.448984679423449
RNF181	GABARAP	rs10187424	rs28441558	1.2367354640354855
SHROOM4	SOX9	rs5945619	rs1859962	1.7362140390269707
ZFYVE26	MTX1	rs7141529	rs1218582	0.5399836638387754
GRIK5	KCNMB1	rs61088131	rs76551843	2.2205097090880246
RDH12	GSDMA	rs7141529	rs4430796	0.8814481547139227
PLG	ALB	rs9364554	rs1894292	2.137390714543904
SPRR3	ALDH3B2	rs34579442	rs12785905	0.29999092435487523
EXOSC10	PIGB	rs636291	rs33984059	1.5340777660636291
AXL	COL1A1	rs11672691	rs138213197	2.8081857613769365
ELOVL2	ATP8B1	rs4713266	rs28607662	0.8520751522142765
CLCA1	VIP	rs56391074	rs1933488	1.4996962237998823
RAD9A	DGKZ	rs12785905	rs547171081	2.5246240121347285
INPP5K	BCAS3	rs684232	rs2680708	3.190430916097343
GRAP2	CCR7	rs58133635	rs4430796	3.211243864923273
PDAP1	PSMD4	rs6465657	rs17599629	2.411754245703244
MGAT4B	UNC93B1	rs4976790	rs12785905	0.7199782184517005
IP6K3	SLC38A4	rs9296068	rs80130819	0.5399836638387754
MLPH	ABCB5	rs2292884	rs12155172	1.6453691873473224
CLEC10A	CXCR3	rs28441558	rs4844289	2.6829091809925467
PLXND1	TNS2	rs10934853	rs902774	1.3101206894330002
MCM2	LRPPRC	rs10934853	rs1465618	0.6599800335807255
TH	MMP17	rs7127900	rs7295014	0.9436715848809842
TERT	TNFRSF10A	rs2242652	rs2928679	2.7071635898280193
TACR3	CADM2	rs7679673	rs2660753	0.5999818487097505
KLF2	CASP8	rs11666569	rs59308963	2.5899418443751925
TBL1X	KRT84	rs2405942	rs902774	0.9006178615972322
BRMS1L	TOX4	rs11629412	rs1004030	3.0078253573193896
MBD4	NPAT	rs10934853	rs1800057	0.4499863865323128
PHF1	FLOT1	rs9296068	rs12665339	2.733864689419934
SEC61A1	GANAB	rs10934853	rs2277283	0.6749795797984692
SMC3	PAK1IP1	rs7094871	rs4713266	1.8530893515381366
S100A8	APOBEC3A	rs34579442	rs58133635	2.629170410487662
ERH	RBM4	rs8014671	rs12785905	1.4223633553040707
CD33	LCP2	rs2735839	rs76551843	3.4593219343180515
SCNM1	NXF1	rs17599629	rs2277283	2.8759067443343995
BIRC3	NFKBIA	rs11568818	rs11629412	3.2755179828787586
PRSS3	MALL	rs10122495	rs11691517	0.7043718934115311
KLK2	IRX4	rs2735839	rs2242652	0.35998910922585026
VPS72	UBXN1	rs17599629	rs2277283	2.341154552514384
HPGDS	TNFAIP8L2	rs17021918	rs17599629	0.5682551641929416
BMPR1A	WDR35	rs1935581	rs9306895	0.4145329136540094
NUDT1	PAFAH1B3	rs527510716	rs61088131	0.8826483540427017
DNMBP	MALL	rs3850699	rs11691517	1.855735431569284
FCGR1A	ASGR2	rs17599629	rs28441558	1.7271693555636523
ANGPTL7	COL9A3	rs636291	rs2427345	0.864526808560058
SNTA1	FERMT2	rs11480453	rs8008270	2.024064288755501
NNMT	MGP	rs11214775	rs10845938	0.5399836638387754
SNTA1	PDK1	rs11480453	rs34925593	2.7166522962418105
LRP10	PBXIP1	rs1004030	rs1218582	1.5340774763572
HRAS	SLC2A4RG	rs1881502	rs2427345	2.594037415536493
ELOVL2	RAB39A	rs4713266	rs1800057	0.7255771304607843
RPS19	TNFRSF10B	rs61088131	rs2928679	2.2359777877630895
GON4L	CDC42SE1	rs1218582	rs17599629	1.0819414604306277
FBXW4	SMC3	rs3850699	rs7094871	0.5759825747613604
ITGA3	PAK6	rs138213197	rs4924487	1.1778234283512279
RPS6KB1	SPAG9	rs2680708	rs11650494	2.670275788771707
ATP1A3	SLC4A8	rs61088131	rs902774	3.4272256016414198
SLC38A4	IGF2	rs80130819	rs7127900	1.329526295060988
MYO9B	DNAL4	rs11666569	rs58133635	1.6061937204343246
PITPNB	SUPT16H	rs9625483	rs1004030	1.108536957343118
ARHGEF1	SIN3B	rs61088131	rs11666569	0.9796960171730791
KRT8	EPS8L2	rs902774	rs1881502	1.0469575126312392
ACAT2	FADS2	rs9364554	rs2277283	3.2670892968757395
ERH	SF3B4	rs8014671	rs17599629	2.2433822677382116
BUB1B	GINS3	rs4924487	rs11863709	3.2437544407340493
TTC28	HMX2	rs9625483	rs4962416	1.0819414604306277
HERPUD1	CPSF3	rs11859370	rs11902236	1.5542549426975967
SEMA6C	ANO8	rs17599629	rs11666569	1.133682294025831
MRPL52	NDUFS6	rs1004030	rs2242652	2.404823044966068
POLR2A	MED12	rs28441558	rs4844289	4.142714470047651
CHRM1	VIP	rs2277283	rs1933488	2.35698279406036
LEMD2	PBXIP1	rs9296068	rs1218582	1.644534218482872
NNT	SYNE1	rs2121875	rs1933488	0.5399836638387754
CNPY3	NR1H2	rs4711748	rs2735839	1.0097815586766514
NCAM1	REEP1	rs11214775	rs10187424	1.759023421420338
UBE2B	SUPT16H	rs10793821	rs1004030	2.4542016511781033
XPOT	ATG101	rs7968403	rs902774	0.5999818487097505
AHNAK	RARA	rs2277283	rs4430796	2.478363613511794
LAX1	TBC1D10C	rs4245739	rs12785905	2.547093528340305
RAB13	TSPO	rs34579442	rs5759167	2.279126755651861
GALNT9	CHRNA4	rs111599055	rs2427345	1.359048638211805
CPXM2	NFASC	rs4962416	rs4245739	0.41998729409682534
COX16	DAD1	rs8014671	rs1004030	0.629980941145238
MEIS1	MECOM	rs74702681	rs142436749	2.80669584443452
RALY	ZGPAT	rs11480453	rs2427345	2.540568488807428
VPS53	CTC1	rs684232	rs28441558	0.5759825747613604
MCM2	PASK	rs10934853	rs3771570	1.8126081296533867
HSPA1B	DDX39B	rs3096702	rs130067	3.053169002692137
HAX1	SETDB1	rs34579442	rs17599629	2.7729489366710247
ADAMDEC1	CAPG	rs2928679	rs10187424	0.7158353067230158
RAB43	ULK1	rs10934853	rs7295014	1.9745094893774613
PSMB4	RPL19	rs17599629	rs4430796	2.2861334492461745
SGSM3	POLD1	rs58133635	rs2735839	1.4129857211200432
KLK6	REEP1	rs2735839	rs10187424	0.39598802014843526
KCNQ2	PAX2	rs2427345	rs3850699	1.4146553812574965
BSCL2	GPS2	rs2277283	rs28441558	1.8039925689385696
ARF3	ARPC1B	rs10875943	rs6465657	2.1258271998407663
MTX1	SETDB1	rs1218582	rs17599629	1.984991085031464
ADAM15	RAPGEF3	rs1218582	rs80130819	2.1162333807509985
PSMC3	ACAD9	rs547171081	rs10934853	1.0036476876425593
CEACAM4	ERLIN1	rs61088131	rs3850699	1.6248279123029303
SNTA1	PACSIN3	rs11480453	rs547171081	2.210360373657818
OGT	KCNN1	rs4844289	rs11666569	0.6768050664328706
MAP2K1	CHMP4B	rs112293876	rs11480453	1.4692922660856427
ATF7IP	SP4	rs10845938	rs12155172	3.1328924243578316
CERS2	UBE2Q1	rs17599629	rs1218582	1.480161477893051
GNLY	TBC1D10C	rs10187424	rs12785905	2.0243417281840714
SIGLEC9	CTSS	rs2735839	rs17599629	1.9134810921459846
AKT2	PSMD8	rs11672691	rs8102476	2.644650565645539
PITPNA	TUT1	rs684232	rs2277283	1.1569639732498929
SCNM1	DYNLRB1	rs17599629	rs11480453	0.5999818487097505
S100A8	SIGLEC7	rs34579442	rs2735839	2.1881491926329613
CA10	KCNQ2	rs11650494	rs2427345	1.2059207564241508
SP7	LRP4	rs902774	rs547171081	1.6721348397866391
KLF2	ADAMTSL1	rs11666569	rs1048169	0.47075498898765034
MTA2	GSK3A	rs2277283	rs61088131	2.5452546131691536
PLXND1	SMAD6	rs10934853	rs112293876	2.523473763093837
NIF3L1	MRPL18	rs59308963	rs9364554	0.47998547896780036
TCAP	TMOD4	rs4430796	rs17599629	4.775194177705489
EEFSEC	CHMP5	rs10934853	rs10122495	0.7866013638482474
CCNT1	PCBP2	rs10875943	rs902774	2.496177426348808
TXNDC15	VRK3	rs10793821	rs2735839	0.5399836638387754
SCARF1	NPR1	rs684232	rs34579442	2.0167007003624295
INTS1	GOLGA3	rs527510716	rs111599055	0.5999818487097505
SGCA	CCR7	rs138213197	rs4430796	0.9535343819305102
USF3	KMT2D	rs7611694	rs10875943	1.9249052835005016
SPRR1B	KLK8	rs34579442	rs2735839	1.276161752055779
RNF5	HLA-DRB5	rs3096702	rs3129859	1.7628827514960483
HCN1	SLC17A7	rs2121875	rs2735839	2.326097695343373
KLK7	KRT78	rs2735839	rs902774	1.9094082693303482
ACKR3	CDH13	rs2292884	rs201158093	2.633911035740587
MCAT	MIEF1	rs5759167	rs58133635	0.5399836638387754
NDUFB3	SRP14	rs59308963	rs4924487	0.7199782184517005
PI4KB	BCAS3	rs17599629	rs2680708	1.201318249220968
GC	F2	rs10009409	rs547171081	2.8337844560801355
CKS1B	RPS27	rs1218582	rs34579442	0.4745325959224361
GEMIN4	TUT1	rs684232	rs2277283	3.992803648804628
ZNF79	SESN1	rs1182	rs2273669	0.9763257068826761
LFNG	RARA	rs527510716	rs4430796	1.7606562074133274
RSL24D1	RAB11A	rs33984059	rs112293876	2.6265800756493953
MCRS1	HCN3	rs10875943	rs1218582	0.7248863556025208
ELOVL2	SYNGR1	rs4713266	rs58133635	0.8124799358463152
GRB7	S100A14	rs4430796	rs34579442	3.140942311959787
CLEC11A	ACVRL1	rs2735839	rs902774	2.03573679113781
PLLP	PNLDC1	rs11859370	rs9364554	0.7199782184517005
SLC39A1	PMVK	rs34579442	rs1218582	0.2519923764580952
C1QTNF4	ERLIN1	rs547171081	rs3850699	1.2326695350393353
SPRED2	VEGFA	rs74702681	rs4711748	3.597890534886557
STX5	ZNF740	rs2277283	rs902774	1.367843568733937
IQSEC2	CYP2S1	rs2807031	rs11672691	1.1407311443393566
RPS4X	HSD17B10	rs4844289	rs2807031	1.4634727727846661
ARFGAP1	RPRD2	rs2427345	rs17599629	0.6399806386237338
SPDEF	KLK3	rs9469899	rs2735839	0.7975892349744974
HLA-DRB5	CDSN	rs3129859	rs130067	0.41998729409682534
