gene_name_1	gene_name_2	snp_gene_1	snp_gene_2	weight
ZKSCAN8	BTN2A2	rs34662244	rs34158769	2.465197096257153
EDC3	CYP1A1	rs12439944	rs62027346	1.664314721361043
DDX39B	HSPA1A	rs114002231	rs501942	3.28195833563214
PHYHIP	SPTBN4	rs3816788	rs56113850	1.9009710149248065
EDC3	CHD2	rs12439944	rs28510890	1.9686813181808083
SMG5	PEX10	rs116480793	rs117105675	2.050941969113463
HTT	STX18	rs10016781	rs12108538	2.09102941047648
RAB3IL1	GFRA2	rs2072113	rs3816788	0.629980941145238
UQCC2	TMEM258	rs114738294	rs2072113	0.4199872940968253
GNL1	CCHCR1	rs116260619	rs2233956	0.5999818487097505
TNXB	HLA-DRB5	rs144433536	rs115100928	0.5099845714032879
SCN2B	PLCH2	rs61677309	rs117105675	1.5365982897351174
LIPG	FADS2	rs7227917	rs2072113	3.2422666613028697
LOXL1	CLU	rs12439944	rs2741348	0.654861030247689
FUBP1	SYNCRIP	rs6700362	rs118087489	1.84209770480434
CLC	ALS2	rs56113850	rs55902839	1.7776741614931568
WDR61	UBL7	rs55781567	rs12439944	3.164993630528345
PEX10	NPTN	rs117105675	rs12439944	1.1909677939082315
PLD3	LMNA	rs56113850	rs116480793	1.2488570133650936
NPTN	PDIA3	rs12439944	rs2439831	0.5462424678850215
SCN2B	LTBP4	rs61677309	rs56113850	1.9319754314805417
FHL2	PEAK1	rs17697383	rs55781567	0.4977874307848335
GANAB	SLC39A7	rs2072113	rs115447191	0.7199782184517005
ZNF184	SLC39A7	rs149866169	rs115447191	0.553726447861072
TRIM46	KCNT2	rs116480793	rs114864108	0.47998547896780036
GSTK1	BTN3A1	rs146204659	rs3734542	0.4319869310710203
FADS2	SLC50A1	rs2072113	rs116480793	0.5399836638387754
SCARA5	LTBP4	rs2741348	rs56113850	1.4554070932377652
DBF4	PBK	rs139328189	rs2741348	2.304074279558487
TRIM46	TCAF1	rs116480793	rs146204659	2.470305915515664
CPSF3	SF3B6	rs150954074	rs62140840	4.5323256357152335
SLC22A6	SLC17A1	rs2072113	rs13191296	1.458012620064439
CYP1A1	PLEK	rs62027346	rs151124926	1.725931329606714
LRPAP1	BMP1	rs10016781	rs3816788	1.1814708731415773
LRRC39	CAPN3	rs7534220	rs2439831	1.6348118475904232
ITPR3	PLEK	rs114738294	rs151124926	2.613428243197945
CLK3	IREB2	rs12439944	rs4886591	0.9220054507360846
POLG	IREB2	rs17791430	rs4886591	1.0140143736721317
TMEM87A	MORF4L1	rs2439831	rs28408315	0.5399836638387754
STMN4	ISLR2	rs2741348	rs12439944	3.282925332073698
TMED3	MPI	rs28408315	rs62027346	0.5999818487097505
AGR2	MUC1	rs3944100	rs116480793	3.090917207526428
DBF4	TNFAIP8L1	rs139328189	rs72981884	0.8114560953229708
EML3	SMPD2	rs2072113	rs13205254	1.5115677514961257
TMED3	SCAMP2	rs28408315	rs62027346	4.450013010060357
DDB1	FBXO3	rs2072113	rs4755351	2.143327568901479
CHAF1A	INCENP	rs72981884	rs2072113	3.7842463363134726
DDX39B	RNF5	rs114002231	rs144433536	1.8545995446496262
ELP3	TUT1	rs2741348	rs2072113	2.8146820024139094
MAN2C1	CLK3	rs62027346	rs12439944	1.2637919614702318
BCAN	STMN4	rs116480793	rs2741348	1.6381784663029437
ZKSCAN3	ZNF184	rs67340775	rs149866169	3.0928994866717434
PSMB8	BTN3A1	rs7383287	rs3734542	2.081798891690771
GNG3	HIPK4	rs2072113	rs56113850	0.5399836638387754
BLVRB	DMTN	rs56113850	rs3816788	0.5159843898903853
MTX1	TIMM50	rs116480793	rs56113850	3.4559595986276737
UBXN1	MAP2K2	rs2072113	rs72981884	2.8010632279744034
THY1	CNRIP1	rs61677309	rs151124926	2.4834024286211838
PDZD3	ALDOB	rs61677309	rs35440884	0.4240592301034317
SAFB	NOP14	rs72981884	rs10016781	1.4967143057739014
ABCF1	RNF39	rs116260619	rs115729734	2.2664478728754247
HMGN4	TAP1	rs36162392	rs7383287	1.7528479456306623
TRPV5	SLC6A19	rs146204659	rs421629	3.1370553391595193
SLC3A2	LRPAP1	rs2072113	rs10016781	1.4027836282723758
CPSF7	DYNC1I2	rs2072113	rs1866631	1.395925165740344
SCN2B	CHRNA2	rs61677309	rs2741348	3.0032357387713975
STRADB	BLVRB	rs55902839	rs56113850	1.347286255920642
RAB3IL1	BLVRB	rs2072113	rs56113850	0.7199782184517005
STK32B	SNAP23	rs12108538	rs2439831	1.6096091338348248
PBK	CCAR2	rs2741348	rs3816788	0.4023407691347738
THY1	CSPG4	rs61677309	rs62027346	2.0064005239477747
WNK1	CHD2	rs4619206	rs28510890	1.421016015083346
UBR1	IREB2	rs2439831	rs4886591	0.9197149867323686
KEL	VCAM1	rs146204659	rs7534220	1.098473461890567
THY1	PLPPR4	rs61677309	rs7534220	1.8801330017070343
SIN3A	HYKK	rs62027346	rs4886591	1.1665159231404252
ABCG4	GRM4	rs61677309	rs114738294	1.4911373591980521
CSK	HMG20A	rs62027346	rs55781567	1.3161698904672368
CHRNA2	GPR6	rs2741348	rs13205254	1.8517992512471912
ZZZ3	SASS6	rs17391694	rs7534220	2.8874893502407337
KIDINS220	HDGF	rs150954074	rs116480793	2.6821951771064794
CLK3	POLG	rs12439944	rs17791430	1.7872170077772143
POLR2G	ZBTB7A	rs2072113	rs72981884	2.681555009004753
SERTAD1	IREB2	rs56113850	rs4886591	0.5888091731821705
TCF19	HSPA1A	rs2233956	rs501942	1.6285295715188857
AEN	TM7SF3	rs17791430	rs116901460	2.39327530643421
RLBP1	BEST1	rs17791430	rs2072113	0.4499863865323128
DDX39B	BRD2	rs114002231	rs115447191	2.332541446944176
IDH3A	IREB2	rs55781567	rs4886591	0.6413424445543137
CHRNA5	IREB2	rs28408315	rs4886591	1.4147867888132066
FOXQ1	HR	rs62389424	rs3816788	0.6757198795808731
NDUFS6	MRPS24	rs4406174	rs2877187	2.1291160434887093
BTN2A1	C2CD2L	rs3734542	rs61677309	1.3943048942479912
ERC2	MYEF2	rs1880828	rs79040073	1.3047567818874821
BSCL2	PLD3	rs2072113	rs56113850	1.9284965281518391
UBL7	POLG	rs12439944	rs17791430	2.382956010369619
GNL1	VARS2	rs116260619	rs116551911	0.5999818487097505
PBX2	NOTCH4	rs144433536	rs147151648	2.678159804430323
CEP72	INCENP	rs3810859	rs2072113	2.7326594273283096
WNT5A	MPP4	rs1880828	rs55902839	0.9279364872684273
DNAJA4	HSPH1	rs55781567	rs11571833	0.6444786156603852
TUBB	CDSN	rs116551911	rs2233956	0.47453109852498443
SSR2	TMED3	rs116480793	rs28408315	3.7477437403004545
DDX39B	HLA-DQB1	rs114002231	rs115819854	1.0494426741709324
MYDGF	COX5A	rs72981884	rs62027346	0.3999878991398336
MICAL1	SORBS3	rs13205254	rs3816788	0.9496257305045224
ITGB1BP1	TNFRSF10B	rs150954074	rs3816788	2.999925999347319
PTPN9	CLK3	rs62027346	rs12439944	1.9672893429810148
SNX14	MICAL1	rs118087489	rs13205254	3.623239785484423
FUT6	SLC6A19	rs72981884	rs421629	0.32399019830326525
FEN1	FANCI	rs2072113	rs17791430	2.920229651938751
HDGF	HNRNPUL1	rs116480793	rs56113850	0.5399836638387754
POLR3D	PUM3	rs3816788	rs148802107	1.8362199060047404
ABCB1	ST6GALNAC3	rs139328189	rs71658797	0.4079876571226303
PKLR	BLVRB	rs116480793	rs56113850	2.338116258311782
ZBTB7A	BCL9L	rs72981884	rs61677309	2.477321344250463
SOSTDC1	PRX	rs3944100	rs56113850	0.6898556297579562
ZNF106	HECW1	rs2439831	rs2877187	0.9864129501804029
MRPL36	NDUFB3	rs4406174	rs55902839	2.523880140682383
DUT	EXO1	rs79040073	rs144503462	2.0433168770331824
MYDGF	SLC25A12	rs72981884	rs1866631	0.5202790861608082
ATCAY	NRXN1	rs72981884	rs191932161	1.4773019378828733
FGFR1OP2	PTPN9	rs116901460	rs62027346	1.1192844859642854
ESCO2	GMNN	rs2741348	rs35789010	2.753370649836305
THBS3	BMP1	rs116480793	rs3816788	0.5142701560369289
ERC1	MED21	rs4619206	rs116901460	2.6301318596765784
COPS2	UBR1	rs7169304	rs2439831	3.283357796165309
HSPH1	DNAJB4	rs11571833	rs6700362	1.06078793888307
LRTM1	OPRK1	rs1880828	rs188586526	2.3992377224050903
IDH3A	POLG	rs55781567	rs17791430	1.335196273173256
ZKSCAN4	LEMD2	rs34662244	rs114738294	0.6762134127691423
DCAF17	TYW5	rs1866631	rs55902839	2.8985111248062867
HLA-C	CDSN	rs2596500	rs2233956	0.29999092435487523
ESCO2	TNFRSF10B	rs2741348	rs3816788	1.1924677359794646
DFFB	SNAP23	rs117105675	rs2439831	1.6852367616495463
MPI	PDK1	rs62027346	rs1866631	1.1317037131361714
SLC17A3	FXYD2	rs13191445	rs61677309	2.4523757946314193
MRPS24	IMP3	rs2877187	rs62027346	2.3664915220610983
AGR3	MUC1	rs3944100	rs116480793	1.738686850150128
GANAB	SSR2	rs2072113	rs116480793	0.7199782184517005
HMGA1	VPS37C	rs114738294	rs2072113	2.2067121320938474
ITSN2	NCOA1	rs62140840	rs6710503	1.7637141585441636
CRABP2	ISLR	rs116480793	rs12439944	0.47998547896780036
HAUS2	SKA1	rs2439831	rs7227917	2.001001566586363
VCAM1	STAP2	rs7534220	rs72981884	1.2660010144904825
ADGRL4	ISLR	rs6700362	rs12439944	0.7199782184517005
SIN3A	MRPL32	rs62027346	rs2877187	1.6956201082713482
DBF4	SKA1	rs139328189	rs7227917	1.5613506804816828
PRCC	HNRNPUL1	rs116480793	rs56113850	2.095181834417187
ZSCAN23	MYEF2	rs67381177	rs79040073	2.3737463077053556
EPHX2	TRAK2	rs2741348	rs55902839	2.0864983631764167
NCK2	LINGO1	rs17697383	rs55781567	2.0951507533715485
NOTCH4	HSPA1A	rs147151648	rs501942	2.4944027097781216
CD3E	AIF1	rs61677309	rs139789464	3.443394788180745
SERTAD3	MEF2D	rs56113850	rs116480793	2.586642256691622
HSPA1B	TCF19	rs501942	rs2233956	1.597955697309152
SIN3A	ERC1	rs62027346	rs4619206	2.3951840121036705
RPS16	RPL36	rs56113850	rs72981884	2.8535259089077627
SYNCRIP	SMPD2	rs118087489	rs13205254	2.29409917287948
IQSEC3	SCN2B	rs4619206	rs61677309	2.798755759756877
LAMTOR2	MRPS11	rs116480793	rs17791430	0.886495624796948
HFE	BTN3A2	rs36109883	rs34158769	2.0165616845567067
MFSD10	SCAMP3	rs10016781	rs116480793	2.8170101736796687
SAFB2	CLK3	rs72981884	rs12439944	2.257351595980624
NUGGC	DNMT3A	rs2741348	rs6710503	2.1250336976574333
TP73	WDR76	rs117105675	rs2439831	2.901027151802303
MYO1D	STAP2	rs140040369	rs72981884	2.3000086387356116
SCN2B	STMN4	rs61677309	rs2741348	1.1139812436798084
FBN1	MEDAG	rs79040073	rs11571833	1.8838935326733202
BTN2A3P	CHRNA5	rs3734542	rs28408315	1.796688572639392
DLX2	PNOC	rs1866631	rs2741348	0.8932525836427743
ETAA1	TYW5	rs76980472	rs55902839	2.018322506412016
AHR	TCAF2	rs3944100	rs146204659	1.2665740722829744
EDC3	TUBGCP4	rs12439944	rs2439831	2.3557533484914903
TCF19	HLA-DQB1	rs2233956	rs115819854	0.5536213619095087
SYT11	STMN4	rs116480793	rs2741348	2.098530693722038
USP2	FOXO3	rs61677309	rs13205254	2.375322222924871
MAP1A	CSPG4	rs2439831	rs62027346	1.1215918537108527
UQCC2	ACOT13	rs114738294	rs35789010	2.29503620745319
PEAK1	MRPS11	rs55781567	rs17791430	2.214775026962436
CD276	CSPG4	rs12439944	rs62027346	1.9018149616008377
BCAN	RLBP1	rs116480793	rs17791430	1.323790146341207
PDLIM2	MICAL1	rs3816788	rs13205254	2.2885966033434144
TNFAIP8L1	INCENP	rs72981884	rs2072113	0.6182522631032158
SMG5	ITPKC	rs116480793	rs56113850	1.0526647756924556
SECISBP2L	TP53BP1	rs7169304	rs2439831	2.8239931193012806
SSR2	HYOU1	rs116480793	rs61677309	2.656741360922923
WDR76	PBK	rs2439831	rs2741348	0.5399836638387754
CEP152	WDR76	rs79040073	rs2439831	2.106632146371202
MEDAG	TBX18	rs11571833	rs118087489	1.413152797618569
GANAB	GBA	rs2072113	rs116480793	1.162536139096583
UBE2Q2	SNX14	rs62027346	rs118087489	1.4089878792300805
PHYHIP	NRXN1	rs3816788	rs191932161	1.1117053945847584
RPL36	PSMA4	rs72981884	rs28408315	2.2861334492461745
RAB25	SYT7	rs116480793	rs2072113	2.5750638157787167
TRIP13	FANCI	rs3810859	rs17791430	2.6508030939999667
MSANTD1	GPR45	rs10016781	rs17697383	1.0819414604306277
XPO7	PBK	rs3816788	rs2741348	0.7199782184517005
AKT2	LEMD2	rs56113850	rs114738294	1.8223718704112875
MORF4L1	NPTN	rs28408315	rs12439944	1.9427655205301622
NOTCH4	RNF5	rs147151648	rs144433536	1.311369870285991
PNOC	IRF4	rs2741348	rs62389424	2.063409735695994
SH3GL1	LMNA	rs72981884	rs116480793	1.3340278951472082
IFI44L	TRIM38	rs6700362	rs13191445	2.4692493130110806
HMGN4	NDUFS6	rs36162392	rs4406174	2.345611567293475
ZYX	MICAL1	rs146204659	rs13205254	3.1429011783298266
SMARCA2	SDCCAG8	rs148802107	rs10436951	1.5416454663164174
CUTA	SLC39A7	rs114738294	rs115447191	1.5841801872832808
SCN2B	NTRK3	rs61677309	rs17791430	1.7073078362449317
DDX6	SYNCRIP	rs61677309	rs118087489	3.1028031011636257
YWHAQ	DYNC1I2	rs150954074	rs1866631	1.5235405837583291
PTPN9	BTN2A1	rs62027346	rs3734542	1.6872899589631123
C1D	SF3B6	rs151124926	rs62140840	3.455313290705753
PBX2	CDSN	rs144433536	rs2233956	1.491632825433057
CYP1A2	HGFAC	rs62027346	rs10016781	1.911755426707622
HTT	SIRT6	rs10016781	rs72981884	1.5188211507065423
HMGN4	ITPR3	rs36162392	rs114738294	0.5849823024920067
ARID3B	PLEKHG2	rs12439944	rs56113850	0.8114560953229708
SCAMP2	SCAMP3	rs62027346	rs116480793	2.4680537810209837
ULK3	TRAPPC4	rs62027346	rs61677309	1.1057156533379406
CDK5R1	STMN4	rs140040369	rs2741348	3.486684899576537
DET1	HMG20A	rs17791430	rs55781567	2.0651925440906567
DUSP22	CAPN3	rs62389424	rs2439831	2.3623585392307422
TNFAIP8L1	UBQLN4	rs72981884	rs116480793	2.295703836748726
HIPK3	NPTN	rs4755351	rs12439944	1.6229198208844997
HMG20A	ZSCAN29	rs55781567	rs2439831	3.041399327272268
MRPS11	CLK3	rs17791430	rs12439944	1.7942721837385416
CBL	BTN2A1	rs61677309	rs3734542	2.563280177554236
ACOT13	NDUFB3	rs35789010	rs55902839	2.2751112632166133
FOXQ1	HECW1	rs62389424	rs2877187	1.365581043489597
UBE2Q2	MORF4L1	rs62027346	rs28408315	2.7843976986842436
IQSEC3	ATCAY	rs4619206	rs72981884	1.9966303690169016
PPP3CC	MAP1LC3C	rs3816788	rs144503462	2.8727749349482137
NPTN	IREB2	rs12439944	rs4886591	1.872496277416347
EIF3M	COPS2	rs4755351	rs7169304	2.8941146125797874
TDP2	ZSCAN26	rs35789010	rs67340775	0.7212943069537517
BTN2A2	SNX33	rs34158769	rs62027346	1.635802210196494
TMIGD2	CD3D	rs72981884	rs61677309	2.414173438174502
SCN2B	GRM3	rs61677309	rs139328189	2.0186747244585885
COPS2	MPI	rs7169304	rs62027346	2.3514233620604896
CTSH	HECW1	rs28408315	rs2877187	2.640612404632569
COPS2	PDIA3	rs7169304	rs2439831	1.3184700067646338
ZFP36	MEF2D	rs56113850	rs116480793	2.252675878230857
LIPG	RAB25	rs7227917	rs116480793	1.561018155724871
DBF4	EXO1	rs139328189	rs144503462	1.6028307870737222
AGER	CDSN	rs144433536	rs2233956	0.7915892923541035
KMT2A	AHNAK	rs61677309	rs2072113	2.7061529582046004
ZNF311	ZSCAN26	rs115287935	rs67340775	2.9941582464710033
HNRNPUL1	SORBS3	rs56113850	rs3816788	0.4499863865323128
VPS39	MAN2C1	rs2439831	rs62027346	1.559455886723589
PLIN3	IMP3	rs72981884	rs62027346	0.517436736539086
EXOC2	ZSCAN26	rs62389424	rs67340775	0.5536213619095087
FADS2	TM7SF3	rs2072113	rs116901460	0.47998547896780036
FBL	VPS11	rs56113850	rs61677309	1.7064148305277818
TAF6L	PEX10	rs2072113	rs117105675	2.100928410519692
GANAB	PIGK	rs2072113	rs71658797	1.8608240191543703
MORF4L1	DET1	rs28408315	rs17791430	2.6957594966204224
TMED3	IREB2	rs28408315	rs4886591	1.4063184669817699
MRPS18B	SLC25A44	rs116260619	rs116480793	1.3411082438551247
PBK	EXO1	rs2741348	rs144503462	0.6599800335807255
RB1CC1	MRPL15	rs188586526	rs142328647	2.3918932137074944
PTGFR	NPBWR1	rs6700362	rs188586526	2.7597468393188285
SIN3A	ARID3B	rs62027346	rs12439944	1.8342215427925255
DBT	ZZZ3	rs7534220	rs17391694	2.011662365782687
NCOA1	MBOAT2	rs6710503	rs150954074	0.7958716536410635
CD276	LMNA	rs12439944	rs116480793	2.1530451896548
MSC	TBX18	rs12234934	rs118087489	2.8501221199806492
LONP1	HIPK3	rs72981884	rs4755351	1.3967488008725217
TBC1D2B	PML	rs55781567	rs12439944	1.8472311741746832
CMAHP	ATP8B4	rs35789010	rs7169304	0.49220128698761956
BCAN	ACSBG1	rs116480793	rs55781567	2.9806169683553145
WDR76	RB1CC1	rs2439831	rs188586526	0.81066644222174
ADD1	STX18	rs10016781	rs12108538	2.1631048110591022
ATP6V1H	GBA	rs142328647	rs116480793	1.3832038723112736
CYBRD1	AKT3	rs1866631	rs10436951	0.73555337367697
NCOA1	NCOA2	rs6710503	rs12234934	2.7613249493149636
LINGO1	ACAN	rs55781567	rs17791430	2.02698494382735
EFR3B	FAM174B	rs6710503	rs28510890	0.7199782184517005
CDAN1	POLG	rs2439831	rs17791430	0.5399836638387754
SESN1	VWCE	rs13205254	rs2072113	2.4695044415224925
PGBD1	IFT46	rs67340775	rs61677309	0.4429811582888576
PSMA2	NDUFB3	rs2877187	rs55902839	0.8615503310422836
SCAMP2	ABHD2	rs62027346	rs17791430	0.4371296326313896
BTN3A2	TAP1	rs34158769	rs7383287	1.6413735040660131
ADGRL4	THY1	rs6700362	rs61677309	2.1328698827781634
TNXB	HLA-DQB1	rs144433536	rs115819854	0.3899882016613378
RNF26	EDC3	rs61677309	rs12439944	2.4872125408903396
USP33	UBE2D4	rs17391694	rs2877187	3.510694544145876
TTBK2	SYNCRIP	rs2439831	rs118087489	1.7789866641801133
PHLDB1	CD276	rs61677309	rs12439944	1.680945047801179
CD164	CD59	rs13205254	rs4755351	1.8234972513974683
EIF3M	MRPL32	rs4755351	rs2877187	5.031256511485697
CEP152	PBK	rs79040073	rs2741348	2.7768887724443796
EFR3B	CDKAL1	rs6710503	rs62402518	0.882101199874165
PLCH2	NTRK1	rs117105675	rs116480793	2.3322856828294354
SDHAF2	BIN3	rs2072113	rs3816788	0.9887133562649539
LRPAP1	B3GAT3	rs10016781	rs2072113	1.0601045386758974
ZNF106	SNUPN	rs2439831	rs62027346	0.7199782184517005
PGBD1	ZNF391	rs67340775	rs13212562	3.0078253573193896
WASF1	TTBK2	rs13205254	rs2439831	3.003687190579859
FUBP1	USP33	rs6700362	rs17391694	1.1389967828956808
TMEM87A	COPS2	rs2439831	rs7169304	0.4949850251855441
KEL	DMTN	rs146204659	rs3816788	0.9514797195974519
MFAP1	GALK2	rs2439831	rs7169304	1.6850559486269758
TMIGD2	CD5	rs72981884	rs2072113	2.4374925742107783
TMPRSS4	FUT6	rs61677309	rs72981884	1.4537038657999466
CNRIP1	AKT3	rs151124926	rs10436951	1.6062921563596289
WDR76	SKA1	rs2439831	rs7227917	0.8557144341937981
PDS5B	DDX6	rs11571833	rs61677309	1.999429452212065
PSMA2	HAT1	rs2877187	rs1866631	1.3501992119130541
BTN2A2	BTN3A1	rs34158769	rs3734542	1.5273206417866818
AHR	LMNA	rs3944100	rs116480793	1.8766503684149627
CPSF7	SNRPA	rs2072113	rs56113850	3.894087569116089
TNFRSF14	CROT	rs117105675	rs139328189	0.38044303588640993
BIN3	PTK2B	rs3816788	rs2741348	0.8870683668114645
UBE2Q2	IDH3A	rs62027346	rs55781567	1.4042132905224798
DTWD1	CSK	rs7169304	rs62027346	1.8107945258789506
EDC3	COX5A	rs12439944	rs62027346	1.2941529357670172
ATP6V1H	VPS11	rs142328647	rs61677309	2.3760396102115555
EDC3	IMP3	rs12439944	rs62027346	3.3505498343044895
COX5A	PSMA4	rs62027346	rs28408315	1.0457478863975915
PIWIL2	NKAPL	rs3816788	rs67340775	1.4225018117110255
ALDOB	SLC6A19	rs35440884	rs421629	0.3799885041828419
ZKSCAN3	ABT1	rs67340775	rs36162392	1.2422201698365236
SERTAD1	STK17A	rs56113850	rs2877187	1.8986096676499382
CATSPERD	SCGB1A1	rs72981884	rs2072113	3.436573898081867
FBXO22	TUBGCP4	rs62027346	rs2439831	0.5999818487097505
ULK3	ARID3B	rs62027346	rs12439944	0.5023299637713629
PSMA2	COPS2	rs2877187	rs7169304	3.2867865890404167
HMG20A	PSMA4	rs55781567	rs28408315	1.7606207030122598
CHRNA3	INSRR	rs28408315	rs116480793	2.294517501898604
SCAMP2	MRPS11	rs62027346	rs17791430	0.5399836638387754
ZBTB24	SYNCRIP	rs13205254	rs118087489	2.276472150606527
MTA2	HDGF	rs2072113	rs116480793	1.6322632664358752
TPPP	SCN4B	rs3810859	rs61677309	1.4996776786538886
RAB3IL1	EPB42	rs2072113	rs2439831	0.7199782184517005
SCAMP5	UBL7	rs62027346	rs12439944	0.4319869310710203
FEN1	SASS6	rs2072113	rs7534220	2.1873466425853425
RAB3IL1	TNXB	rs2072113	rs144433536	0.629980941145238
NRXN1	DSCAML1	rs191932161	rs61677309	2.275719086955473
ESCO2	FEN1	rs2741348	rs2072113	2.0454554764638897
GANAB	MYDGF	rs2072113	rs72981884	0.3999878991398336
ERC2	GRM3	rs1880828	rs139328189	3.4752192136866515
EDC3	CSTF3	rs12439944	rs4755351	3.601667735297336
FEN1	CENPO	rs2072113	rs6710503	2.3582779359516914
FSD1	ADAM22	rs72981884	rs139328189	0.6762134127691424
CPSF3	UBXN2A	rs150954074	rs62140840	1.5217487471457247
MTA2	CCAR2	rs2072113	rs3816788	2.932720707624738
EXOC3	NKD2	rs3810859	rs79398649	1.749939173622715
CSPG4	ACAN	rs62027346	rs17791430	3.560017553705193
PLEK	LMO2	rs151124926	rs4755351	1.4387765757676028
PSMD11	SCAMP3	rs140040369	rs116480793	1.9751006330060568
UBE2Q2	CIB2	rs62027346	rs55781567	0.5399836638387754
ZBTB7A	VPS37C	rs72981884	rs2072113	1.4708041963341256
ZKSCAN3	BAK1	rs67340775	rs114738294	2.3509564526256854
GNG3	STMN4	rs2072113	rs2741348	0.961287046437652
IFI44L	BTN3A2	rs6700362	rs34158769	2.721551433853169
RHOBTB2	CD276	rs3816788	rs12439944	1.1857241753851988
RAB25	TMPRSS4	rs116480793	rs61677309	0.7376489003197868
TMEM87A	SCAMP2	rs2439831	rs62027346	2.6378541386183727
DDB1	CCAR2	rs2072113	rs3816788	2.526419115904713
KMT2A	HTT	rs61677309	rs10016781	1.6790675357406728
DDB1	VPS11	rs2072113	rs61677309	2.682707379225858
HMGN4	BTN3A3	rs36162392	rs3734542	0.47998547896780036
RNF39	TRIM31	rs115729734	rs116418332	1.6116545936655198
SIN3A	IREB2	rs62027346	rs4886591	1.1387309978122502
SH3GL1	CSK	rs72981884	rs62027346	1.3541036660540104
GANAB	PDIA3	rs2072113	rs2439831	0.5759825747613604
TRIM35	CCAR2	rs2741348	rs3816788	1.9493883373875929
TMPRSS4	EPHA1	rs61677309	rs146204659	1.8101814080285739
CYP2A13	PIP	rs56113850	rs146204659	1.1389608447657011
MAP1A	LOXL1	rs2439831	rs12439944	0.9326914103352029
PHF1	FLOT1	rs114738294	rs116551911	2.733864689419934
WNT5A	RGS12	rs1880828	rs10016781	2.197967421547068
SNX13	NCOA2	rs3944100	rs12234934	1.5907711849085193
HSPA1B	DDX39B	rs501942	rs114002231	3.053169002692137
GMNN	CENPO	rs35789010	rs6710503	3.2568099063636424
CASP10	BTN3A3	rs55902839	rs3734542	2.3994786477640737
ZKSCAN8	ZSCAN26	rs34662244	rs67340775	2.9941582464710033
THY1	RBMS3	rs61677309	rs7428320	2.0730803793244945
SKI	BCL9L	rs117105675	rs61677309	2.499581960955882
ST6GALNAC5	FRMD5	rs71658797	rs2439831	0.17999455461292513
RNF5	HLA-DRB5	rs144433536	rs115100928	1.7628827514960483
RPP25	TMEM216	rs62027346	rs2072113	0.7199782184517005
NT5E	AK5	rs118087489	rs34517439	2.7275692675775502
CHAF1A	DUT	rs72981884	rs79040073	0.6479803966065305
HLA-DRB5	CDSN	rs115100928	rs2233956	0.41998729409682534
TMED3	UBL7	rs28408315	rs12439944	0.7199782184517005
MRPS35	CDC40	rs116901460	rs13205254	2.246927335557262
FZD3	BIN3	rs2741348	rs3816788	1.7606935489806284
ZSCAN16	ZSCAN26	rs34662244	rs67340775	2.9941582464710033
MRPS35	MRPL15	rs116901460	rs142328647	4.678592274904231
NCOA2	TCEA1	rs12234934	rs142328647	1.9405084955826148
TMIGD2	LMNA	rs72981884	rs116480793	1.8916519758945345
IRF4	IL10RA	rs62389424	rs61677309	2.331407275827809
ZBTB7A	SMG5	rs72981884	rs116480793	2.7380357019361456
COX5A	NPTN	rs62027346	rs12439944	0.5236205225103276
CEP152	SKA1	rs79040073	rs7227917	1.8538415966291373
SIN3A	POLG	rs62027346	rs17791430	1.374003548056652
HMG20A	NPTN	rs55781567	rs12439944	1.8753972870961881
DUSP22	ABHD2	rs62389424	rs17791430	1.791673095286229
CYP1A2	CYP2A7	rs62027346	rs56113850	3.2493457557964716
CNKSR3	NRTN	rs11751666	rs72981884	0.6072466399973158
HMGN4	BTN1A1	rs36162392	rs3734542	0.5399836638387754
CCT3	DYNC1I2	rs116480793	rs1866631	0.7956279919971394
ADRA2C	MEDAG	rs10016781	rs11571833	2.7988212581501166
ZKSCAN3	ZKSCAN8	rs67340775	rs34662244	3.0928994866717434
HIPK4	GRM3	rs56113850	rs139328189	0.5759825747613604
INCENP	FANCI	rs2072113	rs17791430	2.488861061930895
TRIP13	SASS6	rs3810859	rs7534220	2.8179220515305183
SCGB2A1	MUC1	rs2072113	rs116480793	2.752699111761922
MORF4L1	CHD2	rs28408315	rs28510890	1.3368112699197285
TRIM35	BIN3	rs2741348	rs3816788	0.3805599154673274
BEST1	SLC24A5	rs2072113	rs79040073	2.404246584923152
UBXN6	VWCE	rs72981884	rs2072113	1.2436494288492062
ATCAY	STMN4	rs72981884	rs2741348	1.7583523775520495
KIDINS220	NCOA2	rs150954074	rs12234934	2.8663037974761942
ST6GALNAC3	ADCY3	rs71658797	rs6710503	1.7375933901350926
TRIP13	CENPO	rs3810859	rs6710503	2.590723813867749
GRM3	IL10RA	rs139328189	rs61677309	2.386383973276992
PKLR	BAAT	rs116480793	rs35440884	3.031802898945209
MSC	EBI3	rs12234934	rs72981884	1.2476502236313727
FDPS	FEN1	rs116480793	rs2072113	1.6618896291826468
DDX39B	ATAT1	rs114002231	rs116260619	1.2185707436323077
ZNF780B	ZSCAN26	rs56113850	rs67340775	2.9941582464710033
GFRA2	SCN4B	rs3816788	rs61677309	2.119528386306576
DTWD1	EDC3	rs7169304	rs12439944	3.0119842450608445
MTA2	ARHGEF2	rs2072113	rs116480793	2.788535952744967
ATAD2B	IREB2	rs62140840	rs4886591	0.5168113513370005
GOLGA6D	GOLGA6A	rs62027346	rs12439944	2.8874893502407337
