gene_name_1	gene_name_2	snp_gene_1	snp_gene_2	weight
PABPC1	TIAL1	rs514192	rs11199914	1.821665747066187
DONSON	JOSD1	rs16992204	rs12628403	2.0503604519860357
RCC2	GATAD2A	rs2992756	rs2965183	1.3977415674314946
MCMBP	SRSF1	rs45631563	rs2787486	2.1014429457661405
ADGRG7	CHGA	rs9833888	rs11627032	1.7358314422058103
PKN1	CBX6	rs2594714	rs12628403	2.541044026171562
PPT1	ARPC5L	rs4233486	rs10760444	1.766659013705298
NR6A1	TESK2	rs10760444	rs1707302	1.7917944090917381
ELFN2	WNT7B	rs738321	rs28512361	0.6215869760859439
ETHE1	SNRPD2	rs3760982	rs71338792	1.8173132979894224
CAP1	SF3B2	rs4233486	rs3903072	1.3029792835116814
TAF3	NIT2	rs67958007	rs9833888	0.7564898758626127
UQCRH	SF3B4	rs1707302	rs12048493	1.2680890913070724
PLVAP	CSF2RB	rs4808801	rs738321	2.709669552781315
DPF2	YY1AP1	rs3903072	rs4971059	2.102341334742251
TPCN2	EXO5	rs75915166	rs4233486	1.5652474014444622
KAT5	NFYC	rs3903072	rs4233486	2.2754943917269994
PLEK2	MALL	rs2588809	rs71801447	0.5399836638387754
ECT2	TTK	rs58058861	rs12207986	2.628139402776812
SLC25A36	PAXBP1	rs34207738	rs16992204	0.4429811582888576
DRAP1	HRAS	rs3903072	rs6597981	2.618389091793161
NDUFB2	SNRPE	rs11977670	rs4951011	2.381309226401094
PGLYRP1	AKTIP	rs71338792	rs17817449	2.049117848088607
CTTNBP2NL	HECTD2	rs11552449	rs140936696	2.0206558770259737
PDIA6	STT3B	rs113577745	rs12493607	3.5358081301377853
ADIPOR1	VTI1B	rs4951011	rs2588809	1.0377052545418761
TRIAP1	POLR2K	rs206966	rs514192	1.8355738676107616
SLC27A1	GIPC1	rs4808801	rs2594714	2.331502227806914
CABP1	KCNJ4	rs206966	rs12628403	1.6194286272839662
LTBP3	FURIN	rs3903072	rs2290203	1.8320117691750029
FKBP8	AKT1	rs4808801	rs10623258	2.5974665968501927
SYVN1	BET1	rs3903072	rs17268829	2.182395528112411
PDE4DIP	KCNQ4	rs12405132	rs4233486	0.35998910922585026
ZC3H11A	ADAR	rs4951011	rs4971059	2.1622259622399844
SGCE	MTERF1	rs17268829	rs6964587	0.5399836638387754
CDK6	ARHGEF10L	rs6964587	rs2992756	1.273429262986265
CDC42EP1	BCAM	rs738321	rs71338792	1.457451299753443
GCDH	TMEM80	rs2594714	rs6597981	0.7199782184517005
UBE2Q1	COPRS	rs4971059	rs146699004	2.2732378616542204
MOV10	HERC6	rs11552449	rs10022462	0.4199872940968253
GATA3	IL2RB	rs67958007	rs738321	2.7553124265034157
PXN	ISYNA1	rs206966	rs4808801	0.47453109852498443
CD2	CTSW	rs7529522	rs3903072	1.8049224183873513
CCRL2	GPR4	rs6796502	rs71338792	2.6781479099378007
CBLC	CHGA	rs71338792	rs11627032	1.9766845270150624
ZNF226	ZNF180	rs3760982	rs71338792	3.0078253573193896
AKNA	SLC5A3	rs1895062	rs16992204	1.2573341363352255
PLVAP	PLD4	rs4808801	rs10623258	0.7059686544231258
THBS3	SETDB1	rs4971059	rs12048493	0.5399836638387754
EBF1	GNG11	rs1432679	rs17268829	1.0819414604306277
ZHX1	RASA4	rs17350191	rs71559437	1.2933842251137806
SYVN1	NACC1	rs3903072	rs2594714	0.8986012383204576
UBLCP1	SRP19	rs1432679	rs6882649	0.5999818487097505
SATB2	DLX1	rs1830298	rs1550623	2.2865875827078943
GTPBP1	ELL	rs12628403	rs4808801	3.0550245987315874
LRFN4	DGKE	rs3903072	rs2787486	1.5163866751161093
SP4	ANKIB1	rs7971	rs6964587	1.5924199948029159
CTSS	LY96	rs12048493	rs6472903	2.269795217442019
LSM4	FIBP	rs4808801	rs3903072	1.424486520554003
YIF1A	IDH2	rs3903072	rs2290203	0.5039847529161904
IRX3	WNT7B	rs28539243	rs28512361	1.9185123955987273
TLR6	RGS10	rs6815814	rs11199914	2.8233110541542814
PALM3	RAET1E	rs2594714	rs9485372	2.676867454459519
DPM3	FAM89B	rs4971059	rs3903072	0.676731431432708
ENSA	DPM3	rs12048493	rs4971059	0.8991290134013553
ASB4	GLRA3	rs17268829	rs6828523	0.7454201134023974
TAF3	PIP4K2A	rs67958007	rs11814448	2.9728965878011318
EHBP1L1	RAB3C	rs3903072	rs10472076	0.39598802014843526
ELP6	SMG9	rs6796502	rs3760982	0.31141201607409863
SYT11	FLI1	rs4971059	rs11820646	1.7338355161605703
ADRA1B	ADAMTS15	rs1432679	rs7107217	0.5890730878241186
USP44	HHEX	rs17356907	rs140936696	2.794884683393687
RPL18A	TECR	rs4808801	rs2594714	2.7784361671594837
ATP6V1C2	CALR	rs113577745	rs2594714	3.011840633132683
CTTN	CCR2	rs75915166	rs6796502	1.6992755431210744
TLK1	CUL3	rs2016394	rs12479355	2.52007466325185
NSUN4	PPIE	rs1707302	rs4233486	2.7306306267449285
ZSWIM4	HOMER3	rs2594714	rs2965183	1.8985990589578963
TBXAS1	DOCK2	rs11977670	rs4562056	0.5999818487097505
LCP2	GPR4	rs4562056	rs71338792	2.759644803590276
IFITM2	ZFP36L1	rs6597981	rs999737	2.7885776281358376
GPR132	CCR5	rs10623258	rs6796502	1.9694496929981349
NUDT9	PEX14	rs10022462	rs616488	1.184297833406633
NDUFA12	COX6C	rs17356907	rs514192	3.765650797582583
YTHDC2	UBLCP1	rs6882649	rs1432679	0.47998547896780036
VASP	ARHGEF2	rs71338792	rs4971059	2.9202449151065597
ANKRD1	ARHGDIB	rs140936696	rs12422552	2.3207625240732
JAK3	SATB2	rs4808801	rs1830298	1.5253576135424836
CCR1	CXXC4	rs6796502	rs9790517	1.1561755243049032
CHID1	COLGALT1	rs6597981	rs4808801	0.6228240321481973
FAM126B	IFNAR1	rs1830298	rs16992204	0.5999818487097505
EIF5	PSMC1	rs10623258	rs941764	2.532985283586311
LTBP3	PXYLP1	rs3903072	rs34207738	0.9688295903433235
NOVA2	SYT11	rs71338792	rs4971059	1.9315774712586795
ANP32E	HSPA13	rs12048493	rs2823093	0.5399836638387754
HSPB8	TBX3	rs206966	rs1292011	1.5578833671823182
SART1	IGHMBP2	rs3903072	rs75915166	2.7722760398038093
DNASE2	LY96	rs2594714	rs6472903	1.833501357367516
FBXO43	HMGB2	rs514192	rs6828523	1.0699436442612609
PIAS3	UBAP2L	rs12405132	rs4971059	0.7299035624678036
MUTYH	VPS51	rs1707302	rs3903072	1.062271009007082
FKBP1B	ELOVL4	rs6725517	rs12207986	1.1271965041425773
TMEM50B	MLEC	rs16992204	rs206966	2.2008352479760522
GGA1	KLC2	rs738321	rs3903072	2.4368173171674927
CPSF2	TDP1	rs11627032	rs941764	3.0162102901958763
SKP1	ST13	rs6596100	rs6001930	1.2991020630605334
EPB41L4A	RERG	rs6882649	rs12422552	0.32399019830326525
CADM4	RIMS3	rs3760982	rs4233486	1.678301280227689
SEMA4A	ZFP69	rs4971059	rs4233486	0.9457671856272958
ARNT	PBXIP1	rs12048493	rs4971059	1.7691042586807677
ATF4	EIF3L	rs6001930	rs738321	1.2674774834299978
RBM4B	PKN1	rs3903072	rs2594714	2.106169656686783
FAM83A	RAET1E	rs17350191	rs9485372	1.4472363078968669
SIGIRR	SH3BP1	rs6597981	rs738321	2.310089549644071
GOLPH3	NDUFS6	rs2012709	rs3215401	1.5784059335919849
GART	WDR3	rs16992204	rs7529522	2.1475097614680845
TRIM46	CEND1	rs4971059	rs6597981	1.7908933236938998
LRFN4	HRAS	rs3903072	rs6597981	1.9060261521941608
GRHL1	OVOL1	rs113577745	rs3903072	2.796346364672536
FKBP8	TRMT1	rs4808801	rs2594714	0.35998910922585026
JAZF1	GNAO1	rs17156577	rs2432539	0.8655531683445021
CLK2	GOLPH3L	rs4971059	rs12048493	0.6845715473550384
SLC16A8	DDX17	rs738321	rs12628403	0.5891606036419064
RPL35	POLR2F	rs10760444	rs738321	2.8486511672608845
PNPLA2	JUND	rs6597981	rs4808801	1.2371382384656073
ADAR	ARNT	rs4971059	rs12048493	2.549232878445891
DDX49	YIF1A	rs2965183	rs3903072	0.931123442939408
RPS8	EIF3L	rs1707302	rs738321	4.253870842965579
TET2	FAM126B	rs9790517	rs1830298	1.3482280056147422
RNH1	DPM3	rs6597981	rs4971059	2.0246476352477405
SLC7A5	AKNA	rs4496150	rs1895062	1.5801978104449579
DCTN6	ATP6V1G1	rs9693444	rs1895062	1.6056999195653674
SFXN4	SMC3	rs11199914	rs7904519	0.6479803966065305
PLEK2	EHBP1L1	rs2588809	rs3903072	3.6116779766005527
CRTC1	GMIP	rs4808801	rs2965183	2.364341944764182
CPSF3	UBXN2A	rs113577745	rs6725517	1.5217487471457247
MRPS33	DBI	rs11977670	rs4849887	2.4579606248159775
MTMR11	SHROOM1	rs12048493	rs6596100	0.5999818487097505
ATXN7	MCL1	rs1053338	rs12048493	1.095676458004814
SMNDC1	TNKS2	rs7904519	rs140936696	1.5695060602199777
ZNF710	XRCC3	rs2290203	rs10623258	0.6809894525931643
KCNN3	ST8SIA5	rs4971059	rs6507583	0.32399019830326525
EXOC3	NKD2	rs116095464	rs10069690	1.749939173622715
FRMD8	TPCN2	rs3903072	rs75915166	1.1964842030340455
MOV10	ISYNA1	rs11552449	rs4808801	0.23999273948390018
FOXL1	OSR1	rs4496150	rs12710696	1.7507318987774645
XRCC4	PIBF1	rs7707921	rs6562760	1.887986213641245
NDUFB7	GATAD2A	rs2594714	rs2965183	0.7670728376254586
ADAMTS15	RNF165	rs7107217	rs6507583	1.7303869047107119
SYVN1	CIC	rs3903072	rs3760982	0.44928111471910886
PSMD11	SCAMP3	rs146699004	rs4971059	1.9751006330060568
GPR132	SAMSN1	rs10623258	rs2823093	1.56424448491289
RAD51B	COQ5	rs2588809	rs206966	1.1438543894155393
TTC1	JADE2	rs1432679	rs6596100	0.7199782184517005
PSMB7	SLC31A1	rs10760444	rs1895062	1.687991883160091
COQ5	PECR	rs206966	rs4442975	1.3586261124489023
MARK4	ZNF576	rs71338792	rs3760982	0.7868665166768201
FCGR1A	CCR5	rs12048493	rs6796502	3.0379737046682562
RDH11	SARAF	rs2588809	rs9693444	0.46143870655089336
POLR3C	APH1A	rs12405132	rs12048493	1.6896874056651683
CDCA7	MYC	rs1550623	rs11780156	0.8465604220520384
SH3GLB1	NFYC	rs17426269	rs4233486	1.4175406439842533
PRKAB2	GPAM	rs12405132	rs7904519	1.8832523043641922
CDCA4	ATAD2	rs10623258	rs17350191	6.42626722306101
GOLPH3	BRD9	rs2012709	rs10069690	0.38437393988982826
POMGNT1	PPIE	rs1707302	rs4233486	2.1563258763522475
ATXN1	RANBP9	rs3819405	rs204247	1.8132378324231693
CCS	IGHMBP2	rs3903072	rs75915166	2.114127595040034
C1orf127	GHSR	rs616488	rs58058861	1.2335622478352373
ASF1B	CENPN	rs2594714	rs13329835	7.709886698151842
MEST	PRDX2	rs4593472	rs2594714	0.34601335119344295
MARK3	PSMC1	rs10623258	rs941764	2.625082525072604
SHROOM1	COPRS	rs6596100	rs146699004	2.3715748661111027
PRELP	CCDC88C	rs4951011	rs941764	0.439986689053817
FAM89B	SRM	rs3903072	rs616488	0.4499863865323128
FKBP8	NDUFB7	rs4808801	rs2594714	0.5999818487097505
RBM4B	RABIF	rs3903072	rs4951011	0.4319869310710203
MRI1	QPCTL	rs2594714	rs71338792	2.011662365782687
DSC3	SLC6A15	rs36194942	rs202049448	0.28499137813713143
FBXO43	TICRR	rs514192	rs2290203	3.5908289422223074
NBEAL2	ATP13A1	rs6796502	rs2965183	1.4147173747760684
LRP12	PTPN13	rs12546444	rs10022462	1.095540339111992
TAF3	RPP30	rs67958007	rs140936696	2.3735884851260907
PDE4DIP	SDHA	rs12405132	rs116095464	0.39598802014843526
APOBEC3F	HERC6	rs12628403	rs10022462	1.9762575850951953
RBX1	CBY1	rs6001930	rs12628403	2.028640107052191
ID4	CRISPLD1	rs2223621	rs2943559	1.0073990639510897
GOLPH3	SDHA	rs2012709	rs116095464	0.665167905305879
CTTN	IL2RB	rs75915166	rs738321	1.7305691832098604
BST2	SPARCL1	rs4808801	rs10022462	0.2849913781371315
MICALL1	GTPBP1	rs738321	rs12628403	0.4859852974548978
DTNB	TBC1D1	rs6725517	rs6815814	0.5399836638387754
LTA4H	RPLP0	rs17356907	rs206966	2.8041740401277275
PKLR	LCA5	rs4971059	rs12207986	0.5399836638387754
SYMPK	SGSM3	rs71338792	rs6001930	1.9016179490792608
MYPOP	RNH1	rs71338792	rs6597981	1.945596956321888
TBX3	NKD2	rs1292011	rs10069690	1.4653507091666782
MAFF	NFKBIA	rs12628403	rs2236007	2.525727360140572
CLCA1	ANXA13	rs17426269	rs17350191	0.7199782184517005
CEP72	ATAD2	rs116095464	rs17350191	0.6955337959911178
UQCRQ	SRP19	rs6596100	rs6882649	0.5999818487097505
NDUFB2	MRPL36	rs11977670	rs3215401	2.523880140682383
ALAD	HIBADH	rs1895062	rs17156577	1.4372835332271046
ZSCAN16	MFNG	rs9257408	rs738321	0.8114560953229708
CKS1B	POLA2	rs4971059	rs3903072	0.4429811582888576
GCN1	UBR4	rs206966	rs2992756	1.5791001620682819
TNKS2	SMC3	rs140936696	rs7904519	1.3280340030737288
ATXN1	PON2	rs3819405	rs17268829	0.39016239297170857
MFNG	DOCK2	rs738321	rs4562056	2.678526360603838
RNF19A	ATAD2	rs514192	rs17350191	1.9899135346704162
SLC6A15	NLGN1	rs202049448	rs58058861	1.7815584103405422
EML2	EHBP1L1	rs71338792	rs3903072	1.4614512380956184
EIF2A	RPL3	rs73006998	rs12628403	2.623613147445613
ZSWIM4	MAFF	rs2594714	rs12628403	0.939383361392645
CTSW	APOBEC3H	rs3903072	rs12628403	1.7714594583506882
TOMM40	MRPL21	rs71338792	rs75915166	1.9329347644541985
ATXN10	SH3BP1	rs28512361	rs738321	1.5982076489003227
ZFYVE26	MTX1	rs2588809	rs4971059	0.5399836638387754
MED12L	ADGRL1	rs73006998	rs2594714	0.9737473143875649
IFNGR2	KLC1	rs16992204	rs10623258	1.1346553587409653
KDM7A	KIF1B	rs11977670	rs616488	0.5656971716406218
CHD9	XRN1	rs17817449	rs34207738	1.8769507346798964
UBE2W	WDYHV1	rs6472903	rs17350191	2.8420605710807045
CLCA1	VIP	rs17426269	rs2747652	1.4996962237998823
ERCC1	SHC1	rs71338792	rs4971059	2.9568096883092645
DYNC1I2	STX10	rs2016394	rs2594714	3.35759830339813
DRAP1	AKT1	rs3903072	rs10623258	2.937579316619362
POMGNT1	NIT2	rs1707302	rs9833888	0.4499863865323128
ARG2	ULBP2	rs2588809	rs9485372	0.3839883831742403
PLK3	MCL1	rs1707302	rs12048493	3.17422006583861
GTSE1	MPST	rs28512361	rs738321	0.6592138704027404
PSMC1	BRF2	rs941764	rs13365225	2.7170468982184746
SSR2	SERP1	rs4971059	rs73006998	0.7199782184517005
MICALL1	CBY1	rs738321	rs12628403	1.870548221380468
PKP3	GABRP	rs6597981	rs4562056	1.2651400194327316
FKBP8	GATAD2A	rs4808801	rs2965183	2.1153918182056928
ZNF14	PIBF1	rs2965183	rs6562760	2.1580856451120236
ADAMTS15	OSR1	rs7107217	rs12710696	0.44067632336267876
NOVA2	ANO1	rs71338792	rs75915166	0.9406691212434501
COPE	RNASEH2A	rs2965183	rs2594714	0.7199782184517005
HRAS	TNKS2	rs6597981	rs140936696	2.236121442398919
AKAP9	SMC2	rs6964587	rs10759243	2.65775322233653
YY1AP1	CHD1L	rs4971059	rs12405132	0.8285671910453786
ZKSCAN3	ZMPSTE24	rs9257408	rs4233486	1.0991618531765834
HERPUD1	CPSF3	rs2432539	rs113577745	1.5542549426975967
CIART	RASA4	rs12048493	rs71559437	0.9405536316404182
NDUFB7	LAMTOR2	rs2594714	rs4971059	0.5199842688817837
ZBTB26	MIER3	rs10760444	rs62355902	2.005216904879593
SYNJ1	SEC24A	rs16992204	rs6596100	2.1235992714975236
NNT	SYNE1	rs10941679	rs2747652	0.5399836638387754
PROK2	TBXAS1	rs6805189	rs11977670	0.4371296326313896
KIF3A	AKTIP	rs6596100	rs17817449	2.3149499956138495
TRAPPC6A	YIF1A	rs71338792	rs3903072	2.6904952779142546
RYBP	THOC7	rs6805189	rs1053338	0.7707120514536359
IDE	PRPF4	rs140936696	rs1895062	1.627607922884716
HAX1	SETDB1	rs4971059	rs12048493	2.7729489366710247
URB1	ERCC2	rs16992204	rs71338792	2.455019348911798
ATF4	GGA1	rs6001930	rs738321	0.703985997384289
GTSE1	CDK1	rs28512361	rs10995201	2.7686503568673886
SETD2	TRIP11	rs6796502	rs11627032	2.211610758751465
GDF15	PIDD1	rs4808801	rs6597981	2.8445136772046364
STEAP3	APOBEC3B	rs4849887	rs12628403	0.5645989730811237
MTX1	SETDB1	rs4971059	rs12048493	1.984991085031464
RAC2	JAK3	rs738321	rs4808801	2.107171943800382
RANBP9	E2F3	rs204247	rs2223621	0.9788454210511903
CEND1	CABP1	rs6597981	rs206966	0.9569602353247766
PLAUR	MFSD2A	rs3760982	rs4233486	2.4634482948469048
XPNPEP3	TRIOBP	rs6001930	rs738321	1.2626719719175625
PDCD4	NCEH1	rs7904519	rs58058861	0.9888576954813699
ATF7IP	SP4	rs12422552	rs7971	3.1328924243578316
SARAF	BRF2	rs9693444	rs13365225	0.5536213619095087
CERS2	UBE2Q1	rs12048493	rs4971059	1.480161477893051
CTSS	TNFSF15	rs12048493	rs1895062	2.3953635910295334
SPP1	SUCNR1	rs10022462	rs73006998	1.5985187718425227
RNH1	ARMC6	rs6597981	rs2965183	0.6479803966065305
METAP2	SMC3	rs17356907	rs7904519	0.7114226705904965
JARID2	GPR68	rs3819405	rs941764	0.6170536179538822
TAB2	YY1AP1	rs9485372	rs4971059	1.6668493431051004
SLC16A1	ELOVL4	rs11552449	rs12207986	1.991357255879849
MAST1	CNIH2	rs2594714	rs3903072	3.0695605256333853
CLCA2	NFATC2	rs17426269	rs6122906	1.2481260142215915
IL12RB1	LAX1	rs4808801	rs4951011	3.185996834586156
NEBL	PAX9	rs7072776	rs2236007	0.6715993759673932
OGFOD1	FARSA	rs2432539	rs2594714	2.496480724195348
ATAD2B	CHD9	rs6725517	rs17817449	2.2871159399549383
PPP1R13L	CC2D1A	rs71338792	rs2594714	2.114558192955825
RTN2	UNC13A	rs71338792	rs4808801	2.032746328304748
UQCRH	PPIE	rs1707302	rs4233486	1.1092739449431575
IFT22	WDR19	rs71559437	rs6815814	5.433548944923411
OVOL1	ERP27	rs3903072	rs12422552	0.5399836638387754
CAP1	PIP4K2A	rs4233486	rs11814448	2.498964723680703
ZNF284	ZNF180	rs3760982	rs71338792	3.9922109952946707
DAP3	E2F3	rs4971059	rs2223621	1.832291014539861
SLC44A1	CCDC182	rs676256	rs2787486	0.9186818259117855
FES	LCP2	rs2290203	rs4562056	2.5800308171765027
EFEMP2	HAND2	rs3903072	rs6828523	2.360472732059846
CARD10	RBPMS	rs738321	rs9693444	2.4730442751042236
TPPP	MTMR12	rs116095464	rs2012709	0.5699827562742629
EPB41L4A	CCDC88C	rs6882649	rs941764	1.4358652881521083
SLC7A5	EIF4EBP1	rs4496150	rs13365225	1.4211681059235737
IL27RA	JAK3	rs2594714	rs4808801	3.5562336687907496
RAB3A	B4GAT1	rs4808801	rs3903072	1.6366560262789869
MAST1	JPH3	rs2594714	rs4496150	1.8716485069018987
MASP2	HSD17B13	rs616488	rs10022462	1.412886997991941
TTC1	GOLPH3L	rs1432679	rs12048493	0.5759825747613604
COX6A1	RPL37A	rs206966	rs16857609	1.1991881252292345
GTSE1	APOBEC3B	rs28512361	rs12628403	1.4317851479581414
LTBP3	IRF2BP1	rs3903072	rs71338792	0.8635021016624937
PPFIBP1	ARHGAP32	rs7297051	rs11820646	0.5399836638387754
ELFN2	NOG	rs738321	rs2787486	2.7621289994699265
KLHL42	DYNLL1	rs7297051	rs206966	1.2492594495966496
ADAMTS9	PLVAP	rs1053338	rs4808801	1.0718851821332032
NUP50	SLC25A17	rs28512361	rs6001930	2.3121218356306628
ATF7IP	SETD2	rs12422552	rs6796502	2.3414190471458403
NDUFB7	SIRT3	rs2594714	rs6597981	2.9129290922573126
ATR	URB1	rs34207738	rs16992204	1.542001513564192
TNFSF10	KCNG1	rs58058861	rs6122906	1.3021683315412633
ATXN10	ST13	rs28512361	rs6001930	1.2013187976565178
SRM	PABPC4	rs616488	rs4233486	2.35451711974847
TRIB1	DUSP4	rs13281615	rs9693444	3.170658376302022
MAFF	MCL1	rs12628403	rs12048493	1.670280398439521
TDP1	GOLGA5	rs941764	rs11627032	0.5999818487097505
BRSK2	RAC2	rs3817198	rs738321	3.1979635843398024
ZNF333	SLC27A1	rs2594714	rs4808801	1.5704644738056148
SLC4A7	NTN4	rs4973768	rs17356907	2.1237129486023476
ATP1A1	SCAP	rs7529522	rs6796502	1.8304428559381147
RBX1	NDUFB3	rs6001930	rs1830298	2.1115226165210466
ATF7IP	NFYC	rs12422552	rs4233486	2.6098889102631584
KRTCAP2	TARS2	rs4971059	rs12048493	2.6829261355708245
ASF1B	NR2C2AP	rs2594714	rs2965183	0.7199782184517005
ATAD2	RFC1	rs17350191	rs6815814	0.40430820002554463
INTS9	ASH2L	rs9693444	rs13365225	1.398249001734311
IGSF21	ASIC2	rs2992756	rs146699004	1.451698218904625
DCLRE1B	PSMD6	rs11552449	rs1053338	2.9736247783914402
ALAD	MAN2A2	rs1895062	rs2290203	1.4372835332271046
AKAP9	MKLN1	rs6964587	rs4593472	2.4917922560909793
KIF11	CENPO	rs140936696	rs6725517	2.375764481171281
ST8SIA5	NT5C1A	rs6507583	rs4233486	2.367899086852299
ST14	KCNK13	rs7107217	rs941764	0.41998729409682534
AKAP1	FBXO31	rs2787486	rs4496150	1.9889773854057566
ZNF112	PPP1R9A	rs71338792	rs17268829	0.7212943069537517
STEAP3	LMNA	rs4849887	rs4971059	1.6913624110515193
ARHGAP32	ADGRL1	rs11820646	rs2594714	2.691578724625577
COPE	MVB12A	rs2965183	rs4808801	2.587758779626935
EIF5	MPP5	rs10623258	rs2588809	1.8086827240998227
FKBP8	DCAF15	rs4808801	rs2594714	0.900959839441164
ADIPOR1	UBE2Q1	rs4951011	rs4971059	0.9727368237105869
DLX1	SLC25A12	rs1550623	rs2016394	0.6183350849058723
BAIAP2L2	EML2	rs738321	rs71338792	3.6682878981658784
NUDT21	AKTIP	rs2432539	rs17817449	2.027706883440377
GPR68	CCRL2	rs941764	rs6796502	2.2234205119967507
BTG2	TRIAP1	rs4951011	rs206966	3.5957875945261506
CRB2	NCAN	rs10760444	rs2965183	1.0835819730203542
PACS1	PXN	rs3903072	rs206966	0.8858812441243351
AHRR	CD101	rs116095464	rs7529522	2.054880747584126
COX6C	NDUFB3	rs514192	rs1830298	4.29027486048831
ZNF112	ZNF404	rs71338792	rs3760982	3.0078253573193896
CDCA5	CDK1	rs3903072	rs10995201	3.9121935990488677
C19orf57	SMC1B	rs2594714	rs28512361	2.3848232316185105
RPGRIP1L	RSPRY1	rs17817449	rs2432539	0.629980941145238
DSC3	PICK1	rs36194942	rs738321	2.021105502220208
RPLP0	RPS24	rs206966	rs704010	3.0431984259687512
ADAM15	APOC1	rs4971059	rs71338792	1.6313261735769273
TMEM167A	MIER3	rs7707921	rs62355902	0.5399836638387754
LATS1	RPRD2	rs9485372	rs12048493	1.3757966309374963
TRIM46	PICK1	rs4971059	rs738321	2.559575513660429
MACF1	URB1	rs4233486	rs16992204	1.011322717326676
APC	SEC24A	rs6882649	rs6596100	1.1252604552070196
ARL2BP	RABIF	rs2432539	rs4951011	1.062081925561028
NDUFB7	ELL	rs2594714	rs4808801	0.8844884942279654
GRAP2	GATA3	rs6001930	rs67958007	3.096544980539737
KCNQ1	KCNJ5	rs3817198	rs11820646	5.490669526235669
AMFR	RPGRIP1L	rs2432539	rs17817449	1.249002472308607
PTGFRN	DSC2	rs7529522	rs36194942	1.7236146166980415
SYVN1	MYPOP	rs3903072	rs71338792	0.9872742084449304
DYNC1I2	HECTD3	rs2016394	rs1707302	0.6171241872443147
RNASEH2A	PIK3R2	rs2594714	rs4808801	1.923853979902467
TLX3	FBLN5	rs4562056	rs11627032	0.7047710851273071
MTMR11	AHNAK2	rs12048493	rs10623258	0.5399836638387754
TTC1	SAR1B	rs1432679	rs6596100	0.559983058795767
GCN1	SCAP	rs206966	rs6796502	3.0652715002182642
ADGRE2	CCR1	rs2594714	rs6796502	3.2772962159119112
CASP10	ABCG2	rs1830298	rs10022462	0.4883838469814261
GRHL1	CTTN	rs113577745	rs75915166	1.0433973896737196
TRMT61A	TARS2	rs10623258	rs12048493	4.4947198596571365
ZC3H12D	TBC1D7	rs9485372	rs204247	1.7063125619658774
HAT1	VPS50	rs1550623	rs6964587	0.7199782184517005
RNF19A	NFKBIA	rs514192	rs2236007	2.8100002612993578
XRCC4	NDUFB3	rs7707921	rs1830298	0.9294871328811967
RAD51B	CDKAL1	rs2588809	rs2223621	1.5426601832844424
ZC3H11A	NUP43	rs4951011	rs9485372	4.054140393544801
RANBP9	ZKSCAN8	rs204247	rs9257408	0.7212943069537519
CD248	MGP	rs3903072	rs12422552	0.5399836638387754
MTMR11	RUSC1	rs12048493	rs4971059	1.6850559486269758
GADD45GIP1	HRAS	rs2594714	rs6597981	0.3328931547679906
TTF2	CRTC1	rs7529522	rs4808801	2.158792225058191
CDCA5	APOBEC3B	rs3903072	rs12628403	1.9917351643660903
CENPO	RAD54L	rs6725517	rs1707302	4.517847637461825
RELA	SMG9	rs3903072	rs3760982	1.0682288378555462
DMC1	RAD54L	rs12628403	rs1707302	3.53379416437136
ATP6V1D	DYNLL1	rs2588809	rs206966	2.823806142057127
SMAP2	TBXAS1	rs4233486	rs11977670	1.037020046121873
MKLN1	CHD9	rs4593472	rs17817449	1.3047397737576736
TRIT1	EXOSC10	rs4233486	rs616488	2.485805440748404
CHRNB2	VIP	rs4971059	rs2747652	3.1744070538720663
DLG5	ADGRA2	rs704010	rs13365225	2.634663494648886
NDUFA13	SART1	rs2965183	rs3903072	2.0626377941081526
MRPL11	APH1A	rs3903072	rs12048493	3.2258379963904265
ZNF706	NSMCE2	rs514192	rs13281615	0.4777842830607058
ZFYVE26	FKBP15	rs2588809	rs1895062	0.8114560953229708
PADI1	REN	rs2992756	rs4951011	1.4974567027429273
POLR2K	THOC7	rs514192	rs1053338	2.361540314863695
ATMIN	AKTIP	rs13329835	rs17817449	1.7832222413246734
UBQLN4	PIK3R2	rs4971059	rs4808801	2.7889551076956076
EXOC3L2	IL2RB	rs71338792	rs738321	0.5099845714032879
PTPN23	CRTC1	rs6796502	rs4808801	1.4323947859021144
DPM3	SNRPE	rs4971059	rs4951011	2.30996860293088
CXCL17	PAX9	rs3760982	rs2236007	1.7475569443573553
POP5	TM7SF3	rs206966	rs7297051	0.47998547896780036
PHIP	APC	rs12207986	rs6882649	3.0298898887847523
SNRPD2	MRPL21	rs71338792	rs75915166	3.2697359487734956
CD58	RHOC	rs7529522	rs11552449	1.9114836708341125
JUND	GATAD2A	rs4808801	rs2965183	2.7543771849737286
RTN2	RAB3C	rs71338792	rs10472076	2.821170969490832
SETD2	UBR4	rs6796502	rs2992756	2.428234324399875
ADAM15	PNPLA2	rs4971059	rs6597981	0.9760124751241004
HEPACAM2	TRPM5	rs6964587	rs3817198	0.7199782184517005
TRIM46	PEX11B	rs4971059	rs12405132	2.3495063639107974
ZNF333	MDM4	rs2594714	rs4951011	2.3635022665723273
TRIP13	CENPO	rs10069690	rs6725517	2.590723813867749
SUGP1	DCAF15	rs2965183	rs2594714	1.7648160811223013
WBP11	DCLRE1B	rs12422552	rs11552449	2.9539124694512635
YIF1A	LSM4	rs3903072	rs4808801	0.846665353144325
