gene_name_1	gene_name_2	snp_gene_1	snp_gene_2	weight
RNF8	UBR2	rs34331122	rs62084913	4.880299952509938
HSP90AA1	SSB	rs3029748	rs10623258	1.6851949004358595
B3GAT3	ARMC6	rs10103490	rs12920416	0.4949850251855441
NLRC3	PIK3CD	rs57275132	rs59867004	3.277575969596289
PPP2R3C	MBIP	rs375066	rs1937680	1.2993702076083302
ZNF205	NFIB	rs57275132	rs62485509	2.5664743422598972
ADAM28	MEIS1	rs418053	rs62084913	1.2894708018573948
TIPIN	THBS3	rs6818581	rs6507583	0.629980941145238
DTNA	MAPRE2	rs375506010	rs117649165	0.7889036265148115
MNT	GTPBP1	rs8074440	rs67079557	2.257722271415259
NDUFAF3	SCAP	rs79518236	rs3124765	1.8042749612343552
CIITA	CCL17	rs16991615	rs1172821	3.0868549508326932
GDF15	GSR	rs1172821	rs206966	1.5215122500752054
SPTLC1	SERINC1	rs77554484	rs3815308	2.43292585644656
C19orf57	DMC1	rs60226654	rs7249698	4.472708385872878
PHB	MED13	rs4345958	rs60504827	2.837592102746849
NR2F6	MYPOP	rs4971059	rs3903072	2.80730366683143
MDGA1	SLC12A9	rs3815308	rs2810650	1.6953954602621004
TAF6	STYXL1	rs181270898	rs718857	1.9357843715304897
CNTROB	SMTN	rs62048402	rs617791	2.2077838527356906
DBF4B	SMG9	rs186036693	rs71063528	0.8813000116878301
HOOK2	WDR83	rs62084913	rs1172821	0.7199782184517005
PRDX1	PSMA1	rs139530473	rs11655740	2.2388424097423627
ANTXR1	CCRL2	rs45509595	rs11652463	0.8880491716536105
ADGRG7	SLC35A3	rs2810650	rs375066	0.7199782184517005
RBP2	MOGAT3	rs9833888	rs67079557	1.8701698459248206
KAT2A	CDH7	rs11655740	rs56069439	1.0573751977344275
PHYHIP	SLC22A3	rs1895062	rs11290052	1.8306082164162358
ABCB1	FRY	rs146071273	rs3057314	0.851774573785583
DTWD1	RPP30	rs17268829	rs77554484	4.819902672360353
TNFSF10	ASCL2	rs45589338	rs140035696	1.7072430867820452
CADM2	SNTG1	rs2747652	rs142471995	0.7199782184517005
TMEM102	CENPN	rs187201341	rs11646723	1.8044914319896104
RAB11FIP2	MIER3	rs1172821	rs35417517	0.8402500559512975
PPFIBP1	CDH2	rs16342	rs375066	3.407454144834413
DEAF1	RAC3	rs4594370	rs1154723	2.0334917016813394
CDHR4	CFAP61	rs34662244	rs3815308	0.7199782184517005
IRAK1BP1	ATP10D	rs71559437	rs57275132	0.6121976567295696
ARHGAP24	NCF1	rs66849333	rs2295389	1.9629739006725817
PRRC2B	EP300	rs4593472	rs201462698	1.443972658358653
IDH2	AKT1	rs3853291	rs6507583	0.7728392824206585
HEATR5A	UBR2	rs146699004	rs62084913	0.501803000739064
MAN2B1	NOA1	rs151329939	rs3129984	1.4985223174453577
ABCB1	ACSL5	rs146071273	rs6890610	1.0931426445613097
UBE2D3	SMC3	rs72820985	rs1989796	1.6443709323270528
NOTCH3	ID4	rs2724379	rs117911427	2.8403400633696045
CYB5R3	SGSM3	rs6122906	rs73348588	1.5011729195332655
MTCH2	BNIP3L	rs1172821	rs57275132	2.6333596510681474
POLR2K	RPS24	rs71386921	rs6558174	2.60464960433538
SCFD2	CDKAL1	rs372562666	rs6938	0.3899882016613378
RLN1	CD274	rs736801	rs10832963	1.1723152687692862
IFI35	CMTR1	rs1230666	rs11646723	0.3299900167903628
CEP72	WDR4	rs6818581	rs199498	0.6171241872443147
CYGB	MICU3	rs4971059	rs9323635	1.4801275340043016
FNBP1	DOCK2	rs57275132	rs62061734	1.52585103605459
GMNN	CMAHP	rs3815308	rs199498	0.9252213072549743
AOC3	PLIN1	rs201177249	rs72314471	0.886962659571536
GBF1	SCYL1	rs172032	rs66849333	3.740593484289545
PRELP	OGN	rs999737	rs6596100	5.306509447578962
MORC2	UBE2Q1	rs7862618	rs206966	0.5039847529161904
APOE	KCNJ5	rs368032757	rs71801447	2.135993810148011
NOTCH3	RNF152	rs2724379	rs8082452	2.848109026515829
SUN2	GTPBP1	rs1172821	rs67079557	0.8804465636425365
RBX1	MTMR3	rs11410354	rs4254863	2.8869085761787927
POMGNT1	PICK1	rs142471995	rs9808759	1.9751693995213733
SLF2	POLR3A	rs6597981	rs66964413	2.4307294308343446
EIF3A	AP3S2	rs12483853	rs111342015	2.1568246875965187
XAF1	CMTR1	rs8082452	rs11646723	0.41998729409682534
CAPN1	SCYL1	rs16952006	rs66849333	2.325376128009219
PPP1R27	MYOD1	rs77674461	rs7258465	1.433186594257143
PKMYT1	CDCA5	rs11652463	rs113289039	3.6985626562342757
HELQ	MAP4	rs199817973	rs11700530	1.4371790231887083
ESM1	RAPGEF5	rs217727	rs7709328	1.4840908850081043
NDUFS8	RAB1B	rs4594370	rs191218575	1.4427620721612107
CTSK	ECM2	rs140783387	rs4496150	1.9416628634848592
RPL4	RPL9	rs113855064	rs187201341	2.769545871214641
ZNF440	ZNF44	rs11039183	rs34331122	3.0078253573193896
SLC18A1	CDX1	rs6562760	rs184886	0.23142157021661802
LTA4H	EIF3H	rs1172821	rs1230666	1.9144263155694081
CALML5	RAB25	rs616488	rs62084913	2.2888192349215135
GCN1	FYCO1	rs71338792	rs150537328	1.7149150886067748
ERF	LIPE	rs12920416	rs150537328	0.3899882016613378
ZKSCAN4	ZNF19	rs62061734	rs7904519	3.0078253573193896
SYT6	VAX1	rs6762644	rs16342	0.7206362627027261
TRIM56	TRIM38	rs7937840	rs8082452	3.8013997434807223
RALGAPA1	UBR2	rs28512361	rs62084913	0.46982850121545505
KRTCAP2	ALG9	rs9421352	rs5837757	2.7327274708030944
WDR6	L3MBTL2	rs16952006	rs172032	2.192282253373692
UQCRH	ATPAF1	rs289997	rs111780165	0.7199782184517005
TSPO	UNC93B1	rs377527229	rs77688320	1.6289054841196204
CCNB1	CENPN	rs8082452	rs11646723	2.356823743000696
COX6C	SNRPG	rs11383827	rs11652463	1.3597729034601962
OGFOD1	VAC14	rs3903072	rs71338792	1.505989936360515
PTX3	ADM	rs1514964	rs181337095	1.8432009566427539
HFE	SASH1	rs73077323	rs7258465	2.200963836933557
TMEM161A	ARMC6	rs6940159	rs12920416	0.5039847529161904
GJC1	GLDC	rs140494697	rs57968892	0.45998608401080865
DPH3	BTD	rs9693444	rs11410354	1.1039447764124946
CD300LB	MYCL	rs2295389	rs11652463	0.6228240321481973
MNT	WIZ	rs8074440	rs34662244	2.203534661332979
SUMO2	SRSF1	rs1973765	rs3815308	1.5009719055791297
SF3B4	SF3A1	rs1937680	rs3129984	4.948617273004477
APLP2	PRDM10	rs3132610	rs3903072	0.6133360583775511
NUP214	BRD4	rs7862618	rs71338792	2.1166486782680782
NOLC1	WDR11	rs201177249	rs6710503	2.076148956762883
OR10H2	MC3R	rs4865169	rs77702473	3.4128020544407014
BRCA1	RMI2	rs142471995	rs71386921	2.6562334940549435
SCTR	KIF12	rs11135046	rs7918232	0.29999092435487523
NDUFB8	CFL1	rs13079292	rs514192	1.7677548064794346
KIF18A	SASS6	rs66849333	rs185004002	3.781922298822602
GOT1	WDR11	rs3094146	rs6710503	0.9473409712797123
TAF6	RPS23	rs181270898	rs7258465	2.7618541618791133
DNAJC2	RAD50	rs9578106	rs7937840	1.5104951300287723
NDUFV1	FIBP	rs55908905	rs71338792	0.7199782184517005
SLC35A3	TMEM106B	rs375066	rs12920416	1.5495393083225992
MBD3	VPS51	rs9808759	rs139059349	1.1852566548815575
COIL	SCFD1	rs71386921	rs140494697	2.373420041915273
PHLDA2	IER2	rs7258465	rs66823261	0.9773319480139806
PRDM13	FBXO43	rs4233486	rs117911427	0.8304320428642631
CFAP221	SPAG17	rs7937840	rs8082452	4.649817683139257
RPP25	DMC1	rs151090251	rs7249698	2.403987552233126
SMC2	KIF2C	rs2290203	rs377629160	4.248515488256923
NOLC1	HSP90AB1	rs201177249	rs7570	2.485602937836033
ZBTB21	PRDM15	rs1696803	rs11652463	3.3703824439731145
NID2	PTPRD	rs3057314	rs6432241	2.3990846991261408
PSRC1	BORA	rs7937840	rs187201341	3.989697099821254
SLC25A17	MUTYH	rs12718945	rs1697139	1.2637919614702318
NELFA	GGA1	rs140035696	rs58327846	0.9151636090886255
TFR2	SLC27A2	rs77198337	rs12048493	1.8383177800274364
MRPL49	MRPL21	rs77457752	rs71338792	6.118126663463691
ATR	YTHDC2	rs71338792	rs738321	1.3459017356521126
RBX1	SNRPF	rs11410354	rs28599928	2.4746848069943894
MPP2	RIMS3	rs206966	rs57275132	2.872318757915544
CHMP6	TPCN2	rs3057314	rs111342015	2.574726002390782
DNAJA1	JMJD6	rs79518236	rs250677	1.0600688656246835
CDC27	MAP4K5	rs111342015	rs76340606	2.1000873029663643
CEND1	RUNDC3A	rs62485509	rs11410354	0.35998910922585026
PITPNB	SGSM3	rs13079292	rs73348588	1.5835973660076599
FKTN	SMC2	rs117512673	rs2290203	0.46284314043323604
SLAIN2	TBC1D1	rs62061734	rs6756513	2.3155383814222734
SF3A2	INCENP	rs616488	rs1133071	1.5995891738238992
KDM7A	VAMP4	rs60226654	rs11039183	1.7043086524490785
HHEX	INPP5F	rs4233486	rs12904134	2.43706306406152
TRMT6	TMEM230	rs45509595	rs377629160	0.7199782184517005
GIP	SERPINE1	rs111342015	rs3853291	2.1083759982225847
CAPN1	LRRC41	rs16952006	rs72396995	1.8035589989653666
IFI35	ETV7	rs1230666	rs61729152	1.0867103055083773
P4HTM	BTBD6	rs117911427	rs77683187	2.4532324162671455
ANP32E	VPS45	rs11410354	rs3815308	0.7276130984640876
UNC45A	FLII	rs2588809	rs72001329	0.7199782184517005
SLC25A10	TM7SF2	rs1172821	rs113167076	1.1775753119040395
PPP3CC	ATP6V1B2	rs34005590	rs3129178	2.447229679531764
ARAP2	PLEK	rs172032	rs9578106	2.403350629869224
ZFP64	AURKA	rs7937840	rs34331122	1.6080863436516162
TRAPPC6A	TSPAN32	rs35072154	rs140936696	1.7675771541734906
MRPS28	TIMM8B	rs3124765	rs151329939	1.045188006968281
SLC29A2	PNPLA3	rs76007978	rs10760444	0.6313318544778898
PDAP1	AKAP9	rs72856431	rs113319441	2.3200250811504213
NCLN	DDA1	rs368131309	rs35072154	0.6353844244664522
ANK3	NFIB	rs6756513	rs62485509	1.549653980117824
CD7	TBX21	rs2295389	rs3815308	1.8705326446944495
SLF2	CEP192	rs6597981	rs3029748	2.1425866731461713
MPC2	MPZL1	rs75915166	rs9485372	0.7199782184517005
PLAUR	CD300E	rs71338792	rs3815308	2.5477483398180807
CKS1B	TICRR	rs68006638	rs16952006	2.6723128235071325
JUNB	TRIB1	rs16991615	rs6912005	2.4425480387352754
LTA4H	HSD17B11	rs1172821	rs66783663	2.911459085159671
PDCD4	TLK1	rs57237364	rs60037937	1.2480145771303042
XAF1	ETV7	rs8082452	rs61729152	0.6308693008841226
MAP2K5	SNUPN	rs7570	rs76092474	0.4319869310710203
ANTXR1	MRAS	rs45509595	rs140035696	2.1817447911217966
CSF1R	RCSD1	rs1230666	rs6796502	1.6435874233944407
NUP214	TCOF1	rs7862618	rs1697139	1.6319173476634536
EPN1	ZNF213	rs201073821	rs111780165	0.7800174181271752
TIPIN	DSCC1	rs6818581	rs71338792	2.9566534413686307
TSPAN32	ADGRG5	rs140936696	rs67079557	2.047240232150757
PLAUR	IER2	rs71338792	rs66823261	2.374279372637495
CCDC130	CSNK1G2	rs71281886	rs72856431	1.7403170902480354
AKR1A1	ERI3	rs28512361	rs17598658	1.8371695775651986
DMBX1	ALX4	rs7249698	rs183421746	2.315372797623094
PCGF6	DCLRE1B	rs142471995	rs2594714	3.287880821779223
RSRC1	TBX15	rs6890270	rs12718945	0.5399836638387754
VCAM1	BPI	rs10623258	rs72396995	2.6559244481922653
C19orf57	FEN1	rs60226654	rs4820318	2.523725549838501
TNFSF10	ETV7	rs45589338	rs61729152	1.3133964388493578
SF3A2	CORO1B	rs616488	rs4593472	1.8631776493519645
AKR1A1	MAST2	rs28512361	rs372562666	1.4362563186111572
BTRC	NDUFB8	rs375066	rs13079292	0.8348844710996279
PPP1CA	RBM4	rs1172821	rs7249698	2.424753501312657
NSRP1	RAD50	rs11700530	rs7937840	1.1200857847211525
DEAF1	ANKRD13D	rs4594370	rs11410354	2.227627593960773
FGFRL1	ADCY9	rs10069690	rs6472903	2.300543735686918
PSMC3	BRMS1	rs190811224	rs2965183	2.6116580623842376
DNM3	RELN	rs187201341	rs3815308	2.053789314082361
RRP36	SLC35B2	rs35072154	rs2295389	1.408502226622801
SNU13	MIEF1	rs72932540	rs6710503	1.4967143057739012
ABHD12B	GABRP	rs60226654	rs7937840	0.5999818487097505
NUP214	UBAP2L	rs7862618	rs151329939	1.599997948738754
FGF11	PPP1R13L	rs117758012	rs1172821	0.8114560953229708
NFU1	THOC7	rs738321	rs187408367	2.0957904718694524
CASP8	PARP12	rs45509595	rs16342	1.7477127991267958
GRB2	MED13	rs10832963	rs60504827	2.0165009874423627
PKLR	ATP1B2	rs4594370	rs17356907	0.4895851885471564
MOSPD3	PMM1	rs72932540	rs11039183	0.5999818487097505
MAP1LC3B	KDM6B	rs116464256	rs111342015	1.3925524438749513
CYB5R3	SCYL1	rs6122906	rs66849333	2.6410022975712626
PPIF	POLR3A	rs55908905	rs66964413	1.8924027811966062
DMTF1	MARK3	rs4774565	rs1855581	0.7899786247011458
CSNK1D	WDR45B	rs34853779	rs4702131	2.5227714826019687
KRTCAP2	PMVK	rs9421352	rs11627032	1.5229849771266974
GTF2IRD1	GPR27	rs2432539	rs142471995	1.0819414604306277
ZNF791	TRIM56	rs1268974	rs7937840	2.499572123804518
HIP1	GNG11	rs117758012	rs139059349	2.014900686831109
ARHGEF5	PICK1	rs1855581	rs9808759	2.532181831431
GALNT15	PDK4	rs505372	rs5780403	1.366035249330799
CDC42EP1	GGA1	rs145407011	rs58327846	0.47998547896780036
TMEM9	CELSR2	rs62485509	rs3903072	1.6205193966169276
MAN2B1	WDR83	rs151329939	rs1172821	1.9900998754855104
FBXL13	RNF152	rs4865169	rs8082452	3.3728761400497222
DPYSL2	FTO	rs71063528	rs201681753	1.6761857566130678
SERGEF	PFKFB4	rs12920416	rs2714486	0.9914506499358959
NUDT21	MT2A	rs2594714	rs2405064	0.7135197381553402
CLPSL2	IL20	rs5780403	rs11383827	1.5332759400308482
TOR1A	CHMP5	rs7570	rs206966	2.6582913209838464
TMEM9	ARL4D	rs62485509	rs45589338	0.5759825747613604
COX6C	SNRPF	rs11383827	rs28599928	1.3515704074985488
RAB11FIP4	NF1	rs12077974	rs1154723	0.7103178037029483
KIF3A	RPGRIP1L	rs62084913	rs1230666	3.1012444092635896
ARHGAP24	GRN	rs66849333	rs11646723	2.380317407244463
NCF4	TBC1D10C	rs8082452	rs71338792	1.5199004532189737
RPS15	KRTCAP2	rs7937840	rs9421352	1.6570635165984622
AKAP9	PLOD3	rs113319441	rs113289039	0.48704408895262097
RRM2	ATAD5	rs7223535	rs3129984	2.065137747862126
ATG13	NBR1	rs71338792	rs369304377	2.8319663295435085
ADD2	GAD1	rs72755295	rs9379084	1.2894904766964999
ZFP64	ACADVL	rs7937840	rs6938	1.684838061730149
BRD4	ARID1B	rs71338792	rs56160832	3.369524501169593
SLC6A20	SLC22A8	rs172032	rs3815308	2.3446510919699346
CCDC88C	MALL	rs411624	rs575908	1.221116365028775
ADAMDEC1	APOE	rs1172821	rs368032757	1.3986217154561789
IL12RB1	FGD2	rs117758012	rs67500807	1.8083457899620796
PPP1CA	SF3B4	rs1172821	rs1937680	1.8942678619043938
HOPX	PAG1	rs1894633	rs4820318	1.2308676692719724
PTX3	ANKRD1	rs1514964	rs10883710	2.5929608381059097
ZNF655	BRSK1	rs56278937	rs6558174	2.1701953280730817
CR2	SYPL2	rs3815308	rs138672638	1.3089206600227081
RAB11FIP1	MGAT3	rs77528541	rs72396995	0.7654031127092127
CCRL2	ST6GALNAC1	rs11652463	rs141061110	0.5399836638387754
TRAPPC10	SENP3	rs11646723	rs4594370	1.735867618075738
INTS10	NOL10	rs140035696	rs704010	4.219026666480119
DHX30	MAP4	rs11779988	rs11700530	0.9311163226984066
RAB25	ST14	rs62084913	rs745570	1.843194083108076
CARD10	ARHGEF15	rs56278937	rs62084913	2.516179856023297
CALM1	TECPR2	rs140494697	rs4233486	1.946000446114152
AZI2	RBM6	rs9808759	rs11646723	0.7199782184517005
SP2	SMG9	rs9379084	rs71063528	1.4308556577299778
POLR2K	BLOC1S2	rs71386921	rs12422552	1.2242707583749188
DMRTA1	GOLT1A	rs56169712	rs7258465	0.29999092435487523
SRD5A1	ZDHHC11	rs12920416	rs369574511	1.2874502204184999
CYP1A2	DCXR	rs7102494	rs117758012	1.1812080852587765
SHMT1	UNC13A	rs9693444	rs1924553	1.3344217891090533
MKLN1	ZKSCAN1	rs45509595	rs1172821	1.5589685398024447
TSSK6	FIZ1	rs140850326	rs7249698	0.7212943069537517
CDKN2C	MKI67	rs66849333	rs12048493	2.228160403614509
AMFR	SF3B3	rs34853779	rs4971059	1.7892389451589845
GNG2	CD300A	rs140783387	rs12134245	1.644311197464559
RNF220	PYGO2	rs10832963	rs9619765	0.47998547896780036
KL	RAB19	rs1230666	rs206966	0.5039847529161904
TFR2	BNIP3L	rs77198337	rs57275132	2.1657384500797496
AP4S1	MBIP	rs10975370	rs1937680	0.41998729409682534
CBLN4	VSTM2A	rs17356907	rs12481286	0.4319869310710203
C19orf57	TFR2	rs60226654	rs77198337	0.6633907506307792
SRD5A3	NMU	rs138672638	rs77683187	0.6106706807270923
AMIGO3	NPB	rs57275132	rs12682248	0.35998910922585026
TANGO2	FLAD1	rs113167076	rs9675999	0.7199782184517005
C4BPB	SLC12A3	rs6122906	rs3903072	0.9406158436300656
NCOA1	RAB10	rs7768862	rs113855064	2.1918458252512787
PSRC1	AURKA	rs7937840	rs34331122	3.3931091221920697
TBC1D10A	NFKB2	rs71338792	rs368131309	2.5133856327933337
ATG13	GTPBP1	rs71338792	rs67079557	1.7093351836939967
IL12RB1	IRF1	rs117758012	rs941764	3.6366697377880337
FOXJ3	MTMR3	rs57275132	rs4254863	1.448189673075663
MGP	PRG4	rs800132	rs150537328	0.7199782184517005
CCDC130	CLDN15	rs71281886	rs368131309	0.5399836638387754
ADGRE3	ST6GALNAC2	rs150537328	rs250677	0.629980941145238
MEFV	OSCAR	rs4849887	rs80199833	2.3225084612525224
NMT1	GOSR1	rs4594370	rs12048493	1.7634778584712536
TBX15	DLX1	rs12718945	rs250677	2.2214880372869947
LRRC41	DYNC1I2	rs72396995	rs66849333	0.6171241872443147
TRIM9	ISYNA1	rs150537328	rs13079292	1.0567409094225604
DOT1L	DLGAP4	rs9485372	rs140091	1.9188215194188176
SLC25A32	NSUN2	rs57275132	rs3815308	0.8524869806896586
FAAP100	VPS51	rs146817970	rs139059349	1.062271009007082
PLAUR	CCR1	rs71338792	rs13214023	2.9833195385930456
CIDEA	TM7SF2	rs6940159	rs113167076	1.7960590656577913
TNNI1	CYB5R1	rs6938	rs9350395	0.2519923764580952
TMPRSS6	GOLT1A	rs80199833	rs7258465	0.25999213444089186
MTRR	NIM1K	rs77554484	rs4971059	1.52604394383909
GEMIN5	NOLC1	rs66823261	rs201177249	1.9739671514833983
SCFD2	PFAS	rs372562666	rs6473252	0.4499863865323128
RPS15	CARD19	rs7937840	rs206966	1.026010778800595
NUDT9	MANBA	rs10269006	rs61495451	2.3679769276045093
TTC17	VAC14	rs4496150	rs71338792	0.5999818487097505
CMAHP	CHN2	rs199498	rs74433033	2.450402095706573
JMJD6	SPTY2D1	rs250677	rs1268974	2.9297443540082404
KPNB1	E2F3	rs7937840	rs11410354	3.211900065369818
APOA1	IGF2	rs6122906	rs72314471	2.9659982611263667
IER3	CDSN	rs34331122	rs11264454	1.4575188022543255
CERS2	CPEB3	rs6756513	rs7709328	1.6017213485249773
PCYT2	SREBF1	rs7937840	rs71338792	1.8838916444347114
FMNL1	IL10RA	rs200087884	rs250677	1.123270638472817
DSCC1	MCM7	rs71338792	rs80199833	1.8182259126140736
TJAP1	NELFA	rs2617583	rs140035696	0.5039847529161904
AP1S1	CFL1	rs71338792	rs514192	1.2714092083139201
CCR5	CD247	rs11652463	rs1172821	2.800621910011304
ARNTL2	GPR68	rs201177249	rs1172821	1.4344279307698033
PRM2	ADAM30	rs72314471	rs73077323	3.149817683139256
IER3	TRIM31	rs34331122	rs738321	0.748331974337245
NIN	NOL8	rs140494697	rs1902066	2.379162003087206
STEAP3	ERMAP	rs185004002	rs187408367	0.7033333356840137
RBX1	TOMM7	rs11410354	rs34331122	1.71633277051735
SLC25A1	FIBP	rs151090251	rs71338792	0.47998547896780036
TTF2	HIPK1	rs6938	rs3829964	1.7489015038079478
ZNF365	HOPX	rs6796502	rs1894633	2.382642944952512
BRIP1	RMI2	rs142471995	rs71386921	2.793493169737162
TTF2	SASS6	rs6938	rs185004002	0.46586825899815915
JADE2	SLC22A5	rs34546498	rs643506	0.47998547896780036
SSB	DCAF13	rs10623258	rs11552449	3.238422924823941
ZNF213	ZNF628	rs111780165	rs6796502	3.9922109952946707
TGIF2	LRP5	rs2594714	rs184886	2.54678650772743
SAMM50	NAGA	rs11820646	rs3124765	0.4319869310710203
SLC29A2	RAC3	rs76007978	rs1154723	0.6627637534657519
SEC23IP	ASXL2	rs7570	rs1172821	0.4319869310710203
CALM1	CCDC88C	rs140494697	rs411624	2.9101859991896593
PDAP1	TRAPPC1	rs72856431	rs6472903	3.1349283686210687
FERMT1	LRRN4	rs4702131	rs7458786	0.8749350722969386
CBX7	MIEF1	rs11627032	rs6710503	0.8114560953229708
PIGR	ELF3	rs12920416	rs4562056	1.1309567803911706
MUC1	NLGN2	rs941764	rs36715	1.8293706762101203
NFASC	RAB3C	rs142890050	rs3116813	2.6460577990655865
TRPM7	REL	rs1924553	rs10623258	0.2814460308493011
TBC1D22B	GTPBP1	rs9808759	rs67079557	0.7837542040037585
DSCC1	NSMCE2	rs71338792	rs1855581	1.8725525996896204
MYO9B	RPTOR	rs13230714	rs9619765	2.243492304395558
YIF1A	MRPL49	rs201073821	rs77457752	0.7199782184517005
WBP2	P4HB	rs16889471	rs77683187	2.0902655531194143
TSC22D4	CFL1	rs138672638	rs514192	1.3523809805630236
BRD4	SAMD1	rs71338792	rs9323635	3.285577127797451
MAN2B1	MVB12A	rs151329939	rs250677	2.3652962802081356
FLI1	ALX4	rs34331122	rs183421746	2.000756916054074
PRKCG	GAD1	rs10022462	rs9379084	1.926612896506299
IDH2	CIB1	rs3853291	rs1172821	0.733067057448596
MTX1	LAMTOR2	rs10883710	rs72820985	0.5199842688817837
ATMIN	SRRT	rs57275132	rs738321	2.571334685187705
RDH13	RAD9A	rs8027365	rs147032157	1.2608989068207104
PVR	DSC2	rs11652463	rs12920416	2.167858008685962
BTRC	KAZALD1	rs375066	rs6940159	1.898508958248238
RBM17	SMC3	rs34507830	rs1989796	0.6479803966065305
LAMTOR4	PLOD3	rs4820318	rs113289039	0.5399836638387754
RCOR1	AKT1	rs1514964	rs6507583	2.762414027602764
TRIAP1	PHLDA3	rs199501877	rs55986698	3.8596847401877152
BLOC1S3	SMG9	rs10883710	rs71063528	1.5539207134280153
SOX6	ACSL6	rs2965183	rs10623258	0.41655882638991243
SLC25A42	ELL	rs7637701	rs117758012	0.2699918319193877
ADAM22	FOXP1	rs10169133	rs144079028	1.4415853834183672
MTUS1	HIVEP3	rs79518236	rs9808759	1.0819414604306277
NFE2L1	MAP4	rs72314471	rs11700530	0.7183936198542502
PRPH2	COL1A2	rs2594714	rs225132	2.2061572487871564
PDAP1	SRRT	rs72856431	rs738321	1.367554078592913
CSF1R	KCNK13	rs1230666	rs187201341	1.1420800728658094
EFNA1	ARHGEF15	rs2295389	rs62084913	2.3822779525180686
SAMM50	RRP7BP	rs11820646	rs2992756	3.55380753428288
ANO1	GALNT18	rs67397200	rs6473252	0.5399836638387754
FLI1	GRAMD1B	rs34331122	rs13066793	1.382435030324387
MRAP2	RHBDF2	rs34331122	rs643506	2.7327246263997567
CDK2AP2	POLD4	rs3129984	rs10832963	0.43067612611416706
NCF4	ULK3	rs8082452	rs71386921	1.9499785851473952
TRIT1	MUTYH	rs117758012	rs1697139	2.3139902749266636
CBLN4	ELAVL4	rs17356907	rs72856431	0.47998547896780036
SLAIN2	UVSSA	rs62061734	rs2236007	0.47998547896780036
LILRA1	ADGRE3	rs6432241	rs150537328	2.3398620494360896
CDC27	DBF4B	rs111342015	rs186036693	3.1897940707911774
ADAR	IFI35	rs11383827	rs1230666	2.5657808156047563
SNU13	RNF220	rs72932540	rs10832963	1.7648160811223013
SYMPK	SPPL2B	rs151329939	rs2965183	1.712938273651079
TAF6	TLK2	rs181270898	rs71338792	2.0169989854716484
NELFA	RELA	rs140035696	rs4496150	2.0207078575883166
EBF1	NDFIP1	rs847577	rs4594370	2.0040369228470527
SLC38A10	VPS51	rs117911427	rs139059349	2.04203914486673
BORA	EXO1	rs187201341	rs11646723	0.8713031529873563
DOT1L	SPPL2B	rs9485372	rs2965183	1.6964069843057041
OSR2	MAST2	rs7768862	rs372562666	1.6263656735754395
SMG5	RIT1	rs2045438	rs11820646	1.9710761510771437
CYP2R1	PSMA1	rs7570	rs11655740	1.530920843687745
HNRNPD	SEC14L1	rs62084913	rs113167076	0.6389280711495693
HELQ	KLHL8	rs199817973	rs76340606	2.3166618321139048
MARK3	MTMR3	rs1855581	rs4254863	2.20531142395928
SCN2B	APC2	rs941764	rs612683	2.452242060184621
CHD1L	GPR89A	rs411624	rs11039183	0.9130431559070332
REEP5	P4HA2	rs4593472	rs187408367	0.47998547896780036
BNIP3L	HMBOX1	rs57275132	rs199817973	1.8235052819293935
TTBK1	RAB3C	rs5776993	rs3116813	0.6672892091406897
FLT3	GAD2	rs61495451	rs9712235	1.887581561421924
PRELP	MRVI1	rs999737	rs7709328	0.5999818487097505
MNT	SF3A1	rs8074440	rs3129984	2.0822312702296037
C4BPA	SCTR	rs7121616	rs11135046	1.945774772810672
ZNF423	ZSWIM5	rs3815308	rs7937840	1.7000891665410713
TMEM129	IDUA	rs7768862	rs738321	2.5295754374970763
NSA2	HSP90AB1	rs4820477	rs7570	2.714277318794379
ASGR1	CACNG8	rs57968892	rs7072776	2.8538936610994283
GRM3	ATP1B2	rs67079557	rs17356907	1.897617689369368
ITGB3BP	POLR2K	rs9257408	rs71386921	1.3019652189643889
SIVA1	TECPR2	rs113577745	rs4233486	0.7199782184517005
ACP2	ARFGAP2	rs6597981	rs3903072	1.623107856697131
PTPN22	LCP2	rs6762644	rs10016947	3.460767619217665
ACSL5	TTC28	rs6890610	rs28539243	0.6762134127691423
CCDC88C	RNF165	rs411624	rs612683	2.080122768686814
MBD3	LRWD1	rs9808759	rs8082452	1.8587057292702311
SSR2	UBAP2L	rs16342	rs151329939	0.5999818487097505
SHANK2	NFIB	rs61729152	rs62485509	1.5934026297253399
OCIAD1	SLAIN2	rs11264454	rs62061734	0.9019076949216426
SMU1	APTX	rs148731571	rs57275132	1.9143825321436232
SEC23A	FAM83F	rs13079292	rs77928427	0.5759825747613604
MOSPD3	TRAPPC1	rs72932540	rs6472903	3.789375482731268
ASB13	PRSS16	rs55910451	rs8137282	2.7549206660019543
RAC2	WNK4	rs2594714	rs77554484	2.2469715037629383
POLR2L	ARHGDIA	rs368131309	rs2901157	1.6239094141185113
IRF7	IFNB1	rs11646723	rs201177249	3.2696543214795106
SERPINE1	FOSL1	rs3853291	rs142471995	2.7673802149372855
USP19	PRRC2B	rs418053	rs4593472	0.47998547896780036
UNC119B	CBY1	rs7937840	rs141634179	2.266433673113071
ERCC1	SNAPC5	rs10623258	rs140494697	2.7767883299119966
METAP1D	ABCE1	rs77554484	rs142471995	1.9766270593678121
