gene_name_1	gene_name_2	snp_gene_1	snp_gene_2	weight
KRTAP4-3	KRTAP9-4	rs34727469	rs62065216	1.3297483976344362
ZNF296	BRAT1	rs72626215	rs798565	1.2700802678407952
PPP2CA	HSPA4	rs62375246	rs10076733	1.954700901166559
DNAI2	DRC7	rs9904181	rs8044657	3.5594822175284646
EEF1E1	TMEM126B	rs11243202	rs11234554	0.4319869310710203
MYLK	THSD4	rs4093840	rs2119568	1.3217668674774736
CXCL3	CCL20	rs4585380	rs16825267	4.009802862803538
SAR1B	LEAP2	rs62375246	rs10076733	1.9573695591218794
KRT19	KIF12	rs62065216	rs803923	0.4499863865323128
TLE4	TNFSF15	rs7866939	rs803923	0.8412906766957018
CDX1	CLDN15	rs353233	rs2897075	0.41141612482954315
SKP1	MORF4L1	rs62375246	rs28534575	3.459639975759135
MBOAT2	GAB1	rs955277	rs6537279	1.163900255223514
DNAJC28	MED7	rs2096468	rs10866659	0.5399836638387754
ERC2	COPZ2	rs17759204	rs12373142	0.5999818487097505
RAD50	CCDC91	rs10076733	rs11049386	0.6054362291525663
STRIP1	KDM4A	rs629619	rs10890311	1.8975992319372639
VDAC2	ACTR1A	rs2579762	rs1570221	1.8147132742159888
ATP6V1E1	CAMLG	rs9617650	rs62375246	2.3147618779982118
FZD4	STK10	rs117261012	rs12519165	1.1498384583659593
RBM15	RFWD3	rs629619	rs4888379	2.1802742120223426
CIAPIN1	RFWD3	rs8044657	rs4888379	1.4211894840512036
CDC42EP4	BCAR1	rs11655567	rs4888379	2.4946470640952443
NUDT1	TOP2A	rs798565	rs34727469	2.160431154963286
MED8	EIF2B3	rs10890311	rs4660861	1.8045361750887312
AGER	CDSN	rs2070600	rs4143333	0.7915892923541035
CD164	GOPC	rs2806356	rs674621	1.08237140154694
ADAT1	CLEC16A	rs4888379	rs56134392	0.5142701560369289
EBNA1BP2	MACF1	rs10890311	rs76841360	1.3864472582513263
HDC	GP9	rs4774574	rs2955083	1.273765920415371
MAD1L1	ZBTB17	rs798565	rs9435731	2.2561949569243156
VASP	MACF1	rs72626215	rs76841360	2.9841489210708576
CNBP	MYNN	rs2955083	rs11721111	3.3320550443490546
CXCL1	GLIS3	rs4585380	rs10114763	1.0014361115076658
SKP1	FBXO38	rs62375246	rs10037493	3.589983860393411
AKR1A1	KDM4A	rs4660861	rs10890311	1.003008686094559
FA2H	MTCL1	rs4888379	rs647097	1.0376402604039063
FGF7	GSTM5	rs72731149	rs629619	0.46498593275005656
PILRB	PHF1	rs2897075	rs9273404	2.809331110579727
UQCRQ	NDUFS4	rs10076733	rs1551943	4.612490983611595
PSMD7	PSMD11	rs4888379	rs1973252	4.648695377082955
CPNE2	TIE1	rs8044657	rs10890311	1.4003033026146567
EEFSEC	FARS2	rs2955083	rs1294421	4.789831221618767
MCM2	PPP3CB	rs2955083	rs11594905	1.891236934026241
CD74	COPZ2	rs353233	rs12373142	1.506085021526818
NECAP2	SNX11	rs9435731	rs12373142	0.7199782184517005
ZNF503	HOXB5	rs2579762	rs12373142	2.4075292641964445
NDUFS4	RPL38	rs1551943	rs9904181	1.511564847713379
SPARC	HOOK1	rs979453	rs72673419	2.1990167239023912
ADGRG3	GATA2	rs8044657	rs2955083	3.0761344176944894
MMP15	P3H4	rs12926803	rs62065216	4.362996353366988
COASY	CSNK2A2	rs62065216	rs12926803	2.530230133548599
VDAC2	RPS24	rs2579762	rs721917	1.6758649843288402
LRRC49	NDRG4	rs12102112	rs12926803	0.4581679571965367
RCC2	TRIT1	rs9435731	rs76841360	0.25999213444089186
MUTYH	ZBTB17	rs4660861	rs9435731	2.1927634639944342
PPIL6	SAXO2	rs2806356	rs7181169	0.7199782184517005
CXCL1	TNIP1	rs4585380	rs979453	2.0245995496328546
ZFP37	ZNF180	rs803923	rs72626215	4.0073966740151
FCHO2	MOCS2	rs34651	rs1551943	0.7199782184517005
TSC22D1	DUSP1	rs9525927	rs12519165	1.5332047471824821
CCDC3	F13A1	rs7068966	rs1294421	0.712988789832541
PECR	HYKK	rs2571445	rs28534575	2.820849138068478
MOSPD3	THRA	rs2897075	rs34727469	0.5099845714032879
ZBTB38	PECR	rs7650602	rs2571445	0.3119905613290702
NDUFS5	KDM4A	rs76841360	rs10890311	1.6928670252764322
SLC6A1	CSF1R	rs2442776	rs353233	1.3023249376070372
FANCC	MCM2	rs10760580	rs2955083	3.5029330471769238
SYNGAP1	LDB1	rs9273404	rs1570221	1.2574890968571664
SLC39A7	E2F3	rs9273404	rs9350191	1.291675923579182
TMEM98	RNF135	rs1973252	rs8080772	2.8308304846777155
SDHB	NDUFV2	rs9435731	rs647097	3.8882300267152705
TSEN2	USB1	rs11707641	rs12926803	4.388024291096176
PTH	PTHLH	rs4757118	rs11049386	2.21210871898402
HOMER2	PXYLP1	rs10152300	rs7650602	0.9923252470378353
FAR1	KIDINS220	rs4757118	rs955277	0.4499863865323128
EIF1	CASC3	rs62065216	rs34727469	1.7463235531138592
UNC79	RTN2	rs35584079	rs72626215	2.4102246422556552
CD74	HOMER2	rs353233	rs10152300	2.7188421431921417
SLC35B3	RSPRY1	rs11243202	rs8044657	2.011662365782687
SNX3	REPS1	rs2806356	rs646695	2.2916236667625016
EEFSEC	MSL1	rs2955083	rs34727469	2.874943311745256
POLE3	ERBB2	rs803923	rs34727469	2.1740761757984814
ERBB2	ZNF655	rs34727469	rs2897075	2.074503568329418
CAST	RAD50	rs153916	rs10076733	2.2751679155710987
GDF9	DNASE1L3	rs10076733	rs62259026	1.1983372998380353
PSMD7	ANXA7	rs4888379	rs11594905	1.7568725330306378
KRTAP4-5	KRT33B	rs34727469	rs62065216	3.1347661010212207
TTC37	DDX46	rs153916	rs62375246	4.977040783699897
TLE3	CBX1	rs1441358	rs12373142	1.499514127826345
SPEN	MACF1	rs9435731	rs76841360	1.9885600708835036
TFR2	UROD	rs2897075	rs4660861	0.47998547896780036
RAB5C	THRA	rs62065216	rs34727469	1.2992061492344682
TSEN2	PDE12	rs11707641	rs62259026	2.2289890913601456
TFR2	G6PC	rs2897075	rs62065216	1.4774225623759274
TNXB	HLA-DQB1	rs2070600	rs9273404	0.3899882016613378
RHOT1	MLX	rs1973252	rs62065216	0.8255511810562647
BCL3	ZBTB38	rs72626215	rs7650602	3.147016758725231
CYFIP2	SESN1	rs10866659	rs2806356	2.1896677776790243
TOP2B	MKRN2	rs11712723	rs11707641	1.281475282491272
ZNF207	ECD	rs1973252	rs11594905	0.7223572834242316
GOSR2	MLX	rs12373142	rs62065216	0.608592071492228
PSMD11	ATAD5	rs1973252	rs8080772	2.2324305661784196
POLL	ELL2	rs1570221	rs153916	3.4173919673311697
TNXB	MECOM	rs2070600	rs7642001	0.9647979865816168
RAB5C	GPR4	rs62065216	rs72626215	1.2362898931601758
PSMD3	SLC39A7	rs34727469	rs9273404	1.687991883160091
SEC24A	TNPO1	rs62375246	rs34651	2.5781725904764663
MICAL2	MYL4	rs4757118	rs12373142	1.77511792731848
SYNJ1	HECTD3	rs2096468	rs4660861	1.7596509497562423
RBM22	CAMLG	rs353233	rs62375246	1.6736615895858433
ATP6V0E1	MED7	rs12519165	rs10866659	1.1356224454665624
HAP1	NDRG4	rs62065216	rs12926803	2.49636790480017
OSTM1	KPNA5	rs2806356	rs674621	1.414021445123417
NDUFA12	SDHB	rs60129850	rs9435731	4.340448178104473
PPP1R1B	KCNIP2	rs34727469	rs1570221	2.14509407561131
CDKAL1	NBAS	rs9350191	rs10929386	1.276791519869508
RBM22	LSM11	rs353233	rs10866659	3.5807783697289586
ATP6V1E1	TCOF1	rs9617650	rs353233	0.8928782775482701
UQCRQ	DDX46	rs10076733	rs62375246	1.4089878792300805
VDAC2	CCDC61	rs2579762	rs72626215	2.0449892699024392
PDGFRB	PKDCC	rs353233	rs12466981	2.4115044704899575
FBN1	GLIS3	rs72731149	rs10114763	1.3648190350493912
CLINT1	UQCRQ	rs10866659	rs10076733	0.7199782184517005
SLC25A36	PAXBP1	rs7650602	rs2096468	0.4429811582888576
USP8	RAD50	rs4774574	rs10076733	2.4433624264631497
CXCL8	PLAU	rs4585380	rs11594905	2.857563059268484
STAT3	AP3M1	rs62065216	rs11594905	2.0085514330196896
AGFG1	LAMTOR5	rs16825267	rs629619	1.599601145965982
TET2	CXXC4	rs34712979	rs2047409	0.9126506349632383
EIF1	DUSP1	rs62065216	rs12519165	2.06450757631578
NDST1	B4GALT2	rs353233	rs10890311	4.438804404542584
MSL1	CRLF3	rs34727469	rs8080772	0.4199872940968253
CD53	TIE1	rs629619	rs10890311	1.9476697828730192
PPBP	TUBA8	rs4585380	rs9617650	0.6399806386237338
EEF1E1	NDUFS5	rs11243202	rs76841360	0.6731403123434533
AP3B2	HOMER2	rs7181169	rs10152300	0.4319869310710203
KCNIP2	SYN2	rs1570221	rs11707641	3.043032775725011
CAP1	STK10	rs76841360	rs12519165	2.069531676212661
NDUFS4	RWDD1	rs1551943	rs674621	1.0193228326480204
EPHA2	PTPRF	rs9435731	rs10890311	2.39486390361145
CBLC	CHGA	rs72626215	rs35584079	1.9766845270150624
CNP	WIPF2	rs62065216	rs34727469	1.6254274514195302
DPH2	EIF2B3	rs10890311	rs4660861	1.9768863917564024
KRTAP4-1	KRT38	rs34727469	rs62065216	5.185505010605825
ZNF112	UACA	rs72626215	rs1441358	1.7727435715413535
MLPH	THSD4	rs72983853	rs2119568	0.7199782184517005
KIFC3	BCAR1	rs8044657	rs4888379	0.8709179841611597
ZNRF1	CDC42EP4	rs4888379	rs11655567	0.5399836638387754
SLC22A4	SLC26A2	rs10076733	rs353233	1.7653655570892726
GBF1	SLC39A7	rs1570221	rs9273404	1.5661614767346328
TNKS	RFX3	rs330937	rs10114763	2.892245918734276
TEAD1	ABLIM3	rs4757118	rs10037493	2.2698134556922374
NEUROD2	CYP3A5	rs34727469	rs2897075	1.4623980225996358
ERI3	PPIE	rs10890311	rs76841360	2.879542398985655
MUTYH	KDM4A	rs4660861	rs10890311	1.7214224279225554
CD164	MBOAT1	rs2806356	rs9350191	0.6890467345609481
HMG20A	PSMA4	rs55676755	rs28534575	1.7606207030122598
FGF18	LRTM1	rs12519165	rs17759204	1.6183778133316946
FBN1	MFAP2	rs72731149	rs9435731	2.692897659278036
ATAD5	ZNF207	rs8080772	rs1973252	1.4124083725102803
MMP15	PTPRF	rs12926803	rs10890311	1.785630666977335
RIOK2	COPS2	rs153916	rs72731149	2.9458843126893224
PPRC1	SECISBP2L	rs1570221	rs72731149	2.9413750497645377
COPS2	MYNN	rs72731149	rs11721111	2.3132400261301664
FARS2	RUVBL1	rs1294421	rs2955083	1.9104312418390381
IGFBP4	COPZ2	rs34727469	rs12373142	0.5759825747613604
SAMD8	MICAL2	rs2579762	rs4757118	0.3899882016613378
SLC19A3	MRAP	rs16825267	rs2096468	1.0353004779500679
RASGRF1	SLC6A7	rs28534575	rs353233	0.31089968524050704
ITPK1	NECAP2	rs35584079	rs9435731	0.5759825747613604
SLC25A36	KAT6B	rs7650602	rs2579762	1.4810191897139982
KIF3A	HABP4	rs10076733	rs10760580	1.932543586095149
AP3B2	WHAMM	rs7181169	rs10152300	2.234423469069438
GOLGA5	RPN1	rs35584079	rs2955083	0.5999818487097505
ARHGEF19	RASSF10	rs9435731	rs4757118	1.8677843591527368
UBE2B	SLC39A7	rs62375246	rs9273404	1.1497775805288153
CYP3A5	SLC5A1	rs2897075	rs73158393	0.4784797230473684
DRC7	RSPH4A	rs8044657	rs674621	3.6788669034339048
SDK2	BCAR1	rs9904181	rs4888379	0.9718233427633591
COPZ2	KPNA5	rs12373142	rs674621	2.8300972308284726
NPM3	B4GALT2	rs1570221	rs10890311	0.5399836638387754
CDK5R1	CRLF3	rs1973252	rs8080772	1.9252795588310572
AIG1	DSE	rs9403391	rs674621	1.123370632417984
DCTN4	GRPEL2	rs353233	rs35684381	3.0530991203010784
DPH2	HECTD3	rs10890311	rs4660861	2.874943311745256
RWDD1	OSTM1	rs674621	rs2806356	0.7199782184517005
IDH3A	PDE12	rs55676755	rs62259026	0.832315494658339
CD53	CSF1R	rs629619	rs353233	2.4044590570730024
HSPA4	ATOX1	rs10076733	rs979453	2.148669517277499
DNAJC7	MED24	rs62065216	rs34727469	0.900959839441164
RPS8	MED8	rs4660861	rs10890311	2.8565450934937644
SLC25A36	RNF135	rs7650602	rs8080772	1.158624209055768
SEC63	UBE2B	rs2806356	rs62375246	0.6171241872443147
UPF2	TRIP11	rs7068966	rs72699855	3.4180346169649565
PLLP	RNF220	rs8044657	rs10890311	0.5999818487097505
KRT39	KRTAP9-4	rs34727469	rs62065216	5.185505010605825
TMEM170A	CFAP20	rs4888379	rs12926803	1.8579757000318842
CXCL5	TNFSF15	rs4585380	rs803923	3.1500197286210723
HLA-DRB1	CIITA	rs9273404	rs56134392	3.2082719059942515
AFF4	CAMLG	rs10076733	rs62375246	1.2327018637186091
SPARC	PTPRM	rs979453	rs647097	2.3552753380843985
KRTAP4-5	KRT34	rs34727469	rs62065216	3.5444907653602096
VDAC2	CHCHD1	rs2579762	rs11594905	1.261316982527493
RAMP2	APOE	rs62065216	rs72626215	2.5800592177019865
CDX1	MUC17	rs353233	rs2897075	0.8796073693888308
KRT14	IL17B	rs62065216	rs35684381	0.3857026170276967
SUZ12	KPNB1	rs8080772	rs12373142	0.7762629905528371
ALX3	HOXB4	rs629619	rs12373142	2.429581510728744
RIN3	TRIP6	rs35584079	rs2897075	1.5515797681681294
CFAP70	ZCWPW1	rs11594905	rs2897075	1.1787424648302192
SSR1	CUTA	rs1334576	rs9273404	2.2001937478467544
PTH	BSPRY	rs4757118	rs803923	1.4188071067460317
NPEPPS	ZNF207	rs12373142	rs1973252	0.9775671944681311
SHROOM1	COPRS	rs10076733	rs8080772	2.3715748661111027
THRA	ITPK1	rs34727469	rs35584079	1.511316589817116
CSF1R	CACNA2D3	rs353233	rs17759204	1.9368442656523084
TMED3	ATP6V0B	rs28534575	rs10890311	2.6080421083205074
CD3EAP	EBNA1BP2	rs72626215	rs10890311	1.9751854646752367
PSMD11	CDK12	rs1973252	rs34727469	2.473769803742954
CDC123	XRCC5	rs7068966	rs2571445	1.870712364868908
WNT5A	KCNMA1	rs17759204	rs721917	1.9110569598127518
TFR2	APOC1	rs2897075	rs72626215	2.114122393420054
DTWD1	USP8	rs72731149	rs4774574	2.0523371196128077
PARVA	LARP6	rs4757118	rs1441358	0.4027101438989614
UBL4B	HOXB3	rs629619	rs12373142	1.4071200816604046
RIN3	PEAK1	rs35584079	rs55676755	1.6760105878055616
BECN1	HECA	rs62065216	rs646695	1.2128922053093465
CFAP70	HSD17B3	rs11594905	rs10760580	0.41998729409682534
PSME3	GOSR2	rs62065216	rs12373142	2.1769112032462146
ACAD9	PDIA5	rs2955083	rs4093840	0.7199782184517005
RFWD3	ZSCAN25	rs4888379	rs2897075	0.6611864480409391
IL4	EPHA2	rs10076733	rs9435731	3.133415718972998
FAM107A	CAMK2A	rs62259026	rs353233	2.4381104204601725
CNP	HERC6	rs62065216	rs7671261	0.5399836638387754
HESX1	XRN1	rs62259026	rs7650602	2.2640278026571483
WDR59	CPNE2	rs4888379	rs8044657	1.7843953824764687
FCHO2	FOXO3	rs34651	rs2806356	0.4547230853379161
PADI2	SLC24A4	rs9435731	rs35584079	1.4660124328994857
MLPH	ABCB5	rs72983853	rs2040732	1.6453691873473224
TOMM40	GNB2	rs72626215	rs2897075	0.7199782184517005
ABHD6	AMDHD1	rs62259026	rs7307510	2.28446092575231
DEPDC5	MAST2	rs73158393	rs4660861	1.4892182268365963
ZNF319	KATNB1	rs12926803	rs8044657	0.8114560953229708
KRT28	KRTAP9-9	rs34727469	rs62065216	4.6093377872051775
COL27A1	TRIP6	rs803923	rs2897075	1.5319863645653893
PHF1	FLOT1	rs9273404	rs2284174	2.733864689419934
SAR1B	IDH3A	rs62375246	rs55676755	0.3199903193118669
GBF1	PPP3CB	rs1570221	rs11594905	2.536790521264238
ITGA2	P3H4	rs1551943	rs62065216	1.719699711531589
KRT23	PRODH	rs34727469	rs9617650	1.7548673458747566
RIN3	DLG2	rs35584079	rs11234554	1.8832636002244292
NOVA2	NDRG4	rs72626215	rs12926803	1.0253496074549533
UTP6	KPNB1	rs8080772	rs12373142	2.132241921208711
NFKB2	IRF1	rs1570221	rs10076733	3.3669285609613677
PDGFRB	GSTM5	rs353233	rs629619	1.2087310064859806
TOMM40	TCOF1	rs72626215	rs353233	0.7597184843022617
WIPF2	CRLF3	rs34727469	rs8080772	1.7667618476555198
TRPM7	CEP152	rs4774574	rs72731149	1.121682657051636
TRIT1	ELOVL1	rs76841360	rs10890311	1.545747586386126
SPEN	AFF1	rs9435731	rs7671261	1.8134679921992274
FSTL4	HUNK	rs10076733	rs2096468	0.8744312702900416
SYNGAP1	OSBPL7	rs9273404	rs12373142	1.4150613335207334
SERPINE1	COL6A3	rs2897075	rs72983853	0.8402099320231703
KRT23	ADGRG3	rs34727469	rs8044657	1.6067324303432822
SYNJ1	SEC24A	rs2096468	rs62375246	2.1235992714975236
KRT33A	KRTAP3-3	rs62065216	rs34727469	5.185505010605825
SLC6A1	TMIGD3	rs2442776	rs629619	0.79369206315303
HSPA1B	DDX39B	rs2070600	rs4143333	3.053169002692137
OPTN	IRF1	rs7068966	rs10076733	2.364513294767069
ATR	UTP15	rs7650602	rs34651	2.7776405857030135
KCNA2	TBX21	rs629619	rs12373142	1.3321483384265946
URB1	ERCC2	rs2096468	rs72626215	2.455019348911798
RIOK1	NOLC1	rs2076295	rs1570221	3.2434557793127836
CUEDC2	ZBTB17	rs1570221	rs9435731	2.320474530910834
KCTD6	IQSEC1	rs62259026	rs11707641	0.900959839441164
RPL37A	RPL22L1	rs2571445	rs11721111	3.8376852273775834
GYPA	SLC6A9	rs13140176	rs10890311	1.4081601664740273
SH3GL3	RASGRF1	rs4523894	rs28534575	2.151571307879018
KRTAP3-3	LY6G6D	rs34727469	rs4143333	0.7199782184517005
C17orf75	COA3	rs1973252	rs62065216	1.3335858244200665
ANXA7	TTYH3	rs11594905	rs798565	0.41998729409682534
TERF2IP	KATNB1	rs4888379	rs8044657	3.1028186529227213
DLG5	ANXA7	rs721917	rs11594905	1.4878226594711632
HYI	TRIM8	rs10890311	rs1570221	0.23142157021661802
LRRC49	ARHGEF10L	rs12102112	rs9435731	2.9037130137336042
PDGFRB	APOE	rs353233	rs72626215	3.0508231723804253
CSF3	GPR4	rs34727469	rs72626215	2.681537034143675
RNF5	HLA-DRB5	rs2070600	rs9273404	1.7628827514960483
RCC2	LDB1	rs9435731	rs1570221	2.4341954286359875
ATP8B4	EVI2B	rs4774574	rs8080772	1.2898894273507064
CDK5R1	ACTL6B	rs1973252	rs2897075	2.914533780415959
LFNG	RARA	rs798565	rs34727469	1.7606562074133274
TMEM126B	NDUFS4	rs11234554	rs1551943	0.5199842688817837
LY86	CTSH	rs1294421	rs28534575	1.391432350461597
HLA-DRB5	CDSN	rs9273404	rs4143333	0.41998729409682534
FA2H	CCL17	rs4888379	rs8044657	0.7707384870534602
UBE2B	PPP3CB	rs62375246	rs11594905	2.429868508613562
SLC6A17	SYN2	rs629619	rs11707641	1.8767815290648513
ATR	URB1	rs7650602	rs2096468	1.542001513564192
KRT39	KRT37	rs34727469	rs62065216	6.914006680807766
NR2E1	FAM107A	rs2806356	rs62259026	1.2893837579808816
KRT10	ATP1B3	rs34727469	rs7650602	0.9323951565887356
NOVA2	LINGO1	rs72626215	rs55676755	2.415533656030894
KCNA3	TBX21	rs629619	rs12373142	1.167126271312222
RNF135	INPP4B	rs8080772	rs6537279	1.7077830370738782
PPRC1	URB1	rs1570221	rs2096468	1.125373622773951
NKIRAS2	STARD3	rs62065216	rs34727469	0.47331383302165253
SYNJ1	COG1	rs2096468	rs11655567	2.4477886770377815
FAM3D	MUC3A	rs62259026	rs2897075	0.8114560953229708
GPBP1L1	ATP6V0B	rs4660861	rs10890311	1.4506122923203586
YWHAH	CITED2	rs73158393	rs646695	2.4377176623656425
CIAPIN1	CFAP20	rs8044657	rs12926803	1.7514020221281763
KRT14	PTHLH	rs62065216	rs11049386	1.1493689505347795
RMI2	ZNF367	rs56134392	rs10760580	1.9184936773725296
PER2	RREB1	rs62191105	rs1334576	2.8791250373391923
ANXA6	CAMK2G	rs979453	rs11594905	2.5999912413167854
COG1	COPG1	rs11655567	rs2955083	4.142810373571545
UROD	ATP6V0B	rs4660861	rs10890311	0.5759825747613604
GINS3	COQ9	rs12926803	rs8044657	2.439422005672849
STAT5B	EED	rs62065216	rs11234554	2.229911994163516
APPL1	LRRFIP1	rs62259026	rs13410025	2.4693852577976356
SPINK6	FSTL4	rs10037493	rs10076733	1.781040959332202
ANKRD17	ZKSCAN1	rs4585380	rs2897075	2.1749159741229036
KRTAP4-4	KRT31	rs34727469	rs62065216	5.056690762102277
GBF1	KAT6B	rs1570221	rs2579762	1.5342577600925202
AFP	AMBP	rs4585380	rs803923	0.9581890221514031
BTBD10	ZBTB24	rs4757118	rs2806356	1.5898657469930524
ACLY	CAP1	rs62065216	rs76841360	1.3962865295242184
SYNJ1	HOXB2	rs2096468	rs12373142	1.039425589407553
RASA2	PHC3	rs7650602	rs11721111	1.0819414604306277
AFF4	PPP2CA	rs10076733	rs62375246	2.311674230782435
DPH2	TESK2	rs10890311	rs4660861	2.074359439324775
NDUFS5	NDUFS4	rs76841360	rs1551943	1.9106983993870283
RUVBL1	TCOF1	rs2955083	rs353233	1.865479399041571
MACF1	URB1	rs76841360	rs2096468	1.011322717326676
NGLY1	DDX46	rs11712723	rs62375246	1.943054162484879
MCM2	RMI2	rs2955083	rs56134392	2.3591081412311445
BID	DLG2	rs9617650	rs11234554	2.9377363224639623
TNIP1	MED7	rs979453	rs10866659	2.767882458646409
TLX3	FBLN5	rs12519165	rs72699855	0.7047710851273071
PXK	MKRN2	rs62259026	rs11707641	1.0103279385129869
TNPO1	CPSF2	rs34651	rs72699855	2.546685746145289
CHRNA5	PLS1	rs28534575	rs7650602	0.8454566023420198
CELF2	ABLIM3	rs7068966	rs10037493	2.0410828279379802
KCNA2	ACTL6B	rs629619	rs2897075	1.0211232096794336
DMAP1	UROD	rs10890311	rs4660861	1.6378351336711754
TAMM41	TOP2B	rs11707641	rs11712723	1.3537892387766943
COG1	TUBG1	rs11655567	rs62065216	2.394292628082173
KCNA3	EPHA2	rs629619	rs9435731	1.3383394593695355
HERC5	SMARCA5	rs7671261	rs6537279	1.9240093805693501
ADGRG6	TNFSF15	rs9403391	rs803923	2.4808571374147297
XRCC5	COPS8	rs2571445	rs72983853	3.466004808393752
SLC36A2	AFM	rs979453	rs4585380	1.5425336131381149
KCNMA1	TSC22D1	rs721917	rs9525927	0.4199872940968253
KCTD6	MKRN2	rs62259026	rs11707641	1.4959868447952671
ATAD5	XRN1	rs8080772	rs7650602	1.637732337446299
SLC35B3	RAP1A	rs11243202	rs629619	0.5293957488615445
POLL	MRPS16	rs1570221	rs11594905	3.216716436988522
PPRC1	SZT2	rs1570221	rs10890311	1.5842988638911986
NUDT1	EBNA1BP2	rs798565	rs10890311	1.9443014944282089
RIOK2	NPM1	rs153916	rs12519165	3.5493567946296674
GART	IARS2	rs2096468	rs11118406	2.0600631938942087
ZNF618	TRIP6	rs803923	rs2897075	0.6460141891712506
KRT28	KRT33B	rs34727469	rs62065216	4.426042423659704
CSF1R	DNASE1L3	rs353233	rs62259026	2.1928195834800444
KRT17	FAT2	rs62065216	rs979453	1.2269520672441643
KAT2A	VDAC2	rs62065216	rs2579762	1.1771084440531698
DDX39B	ATAT1	rs4143333	rs2284174	1.2185707436323077
SPPL2A	KATNB1	rs4774574	rs8044657	0.461722715437146
PRKCI	TFDP2	rs11721111	rs7650602	3.2618308894360566
ITGA2	PTPRF	rs1551943	rs10890311	2.853028766472928
SLC36A1	MEPCE	rs979453	rs2897075	0.21599346553551013
HRH1	MACC1	rs2442776	rs2040732	2.3662134124719594
RAB5C	RAB7A	rs62065216	rs2955083	3.3177638525665882
UTP15	UTP6	rs34651	rs8080772	2.181795208055523
PRSS23	VCL	rs117261012	rs11594905	0.571747408770468
TERF2IP	COQ9	rs4888379	rs8044657	1.4783978187495088
CD53	CD74	rs629619	rs353233	2.917380092694467
OMG	PIFO	rs8080772	rs629619	1.6512124501073226
MACF1	SZT2	rs76841360	rs10890311	2.4719930831077757
CD53	APOC1	rs629619	rs72626215	1.6253009139218382
CETP	PLS1	rs8044657	rs7650602	1.4869940006774567
SEC24A	HSPA4	rs62375246	rs10076733	2.574919311380081
CCDC3	TGFB2	rs7068966	rs3009947	1.995186443881093
CAMK2A	FAT2	rs353233	rs979453	0.8081990684560137
SON	MYO9A	rs2096468	rs2119568	1.0958832834813093
SEC24C	POLR3A	rs11594905	rs721917	1.346955462920427
COL27A1	EPHB4	rs803923	rs2897075	1.4489449514007806
HYI	UROD	rs10890311	rs4660861	1.0567409094225604
TGFB2	GLIS3	rs3009947	rs10114763	2.555137021799935
RBM22	ECD	rs353233	rs11594905	3.008542482722363
SLC35B3	RIOK1	rs11243202	rs2076295	1.8380041789164179
SOX4	ZNF618	rs13198656	rs803923	0.5132098785053838
PPP2CA	YWHAQ	rs62375246	rs955277	2.1333525847633754
SON	MACF1	rs2096468	rs76841360	1.3949547418042467
HRH1	ME3	rs2442776	rs11234554	0.5129844806468367
ST3GAL3	NKIRAS2	rs10890311	rs62065216	0.7199782184517005
PDGFRB	CD53	rs353233	rs629619	2.4232514456494973
OMG	FAM107A	rs8080772	rs62259026	1.8028236746209267
CPSF3	DDX1	rs955277	rs10929386	3.1831215150144567
ERAP1	PARP14	rs153916	rs4093840	1.8456390649783372
FARS2	NDUFS4	rs1294421	rs1551943	1.0193228326480204
SEC61A2	SAMD8	rs7068966	rs2579762	0.5099845714032879
FAR1	MBOAT2	rs4757118	rs955277	3.3860576745196607
ERAP1	TRIM56	rs153916	rs2897075	2.189878327151412
PSMD3	DNAJC7	rs34727469	rs62065216	1.3993656600941655
CD74	APOE	rs353233	rs72626215	3.0651421945361434
ATP6V0E1	ATOX1	rs12519165	rs979453	3.7146507154269073
UQCRQ	DCTN4	rs10076733	rs353233	0.5399836638387754
NDUFB1	KRT10	rs72699855	rs34727469	2.0000835651862157
CDC14B	THRB	rs10760580	rs1529672	1.4424345967152417
ATAD5	CDC6	rs8080772	rs34727469	3.4174821784825666
ATP6V1E1	NFE2L1	rs9617650	rs12373142	0.9378353987801715
SSR1	IFNAR1	rs1334576	rs2096468	2.391182185719874
SON	ZNF207	rs2096468	rs1973252	2.7982963537431367
PDIA5	RREB1	rs4093840	rs1334576	1.4947625808737723
UTP15	NDUFS4	rs34651	rs1551943	2.045924595172849
PSME3	CASC3	rs62065216	rs34727469	2.270689347385063
MCM10	GINS3	rs7068966	rs12926803	4.208672803542655
AKR1A1	MED8	rs4660861	rs10890311	1.376685392718428
RIOK2	MYNN	rs153916	rs11721111	2.2573515959806243
PLXNC1	STK10	rs4762172	rs12519165	1.6803520938607215
BAK1	GEMIN7	rs9273404	rs72626215	2.001162454130147
PNMT	DUSP13	rs34727469	rs2579762	1.7293649530314128
ORMDL3	SNX11	rs34727469	rs12373142	0.5142701560369289
C2	APOE	rs2070600	rs72626215	2.181812096215586
SPEN	HIVEP2	rs9435731	rs9403391	3.143068039873218
CFAP70	SAXO2	rs11594905	rs7181169	3.3276269526000744
CD74	GHDC	rs353233	rs62065216	1.7879369246899506
SLC25A36	IRF2BP1	rs7650602	rs72626215	0.5839228499742429
HDAC4	IQSEC1	rs12612507	rs11707641	2.0263928211114566
MORF4L1	EIF1	rs28534575	rs62065216	1.9749650760158115
RIOK2	MEPCE	rs153916	rs2897075	2.5426361368643087
CXCL6	TNIP1	rs4585380	rs979453	2.011696888576056
